engagement_id,as_of_date,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs,health_band,churn_next_90d,monthly_contract_value,expected_end_date,remaining_months,contract_exposure,heuristic_risk_probability,risk_adjusted_exposure
ENG-00749,2026-08-01,83.73,90.57,72.83,73.2,63.02,77.2,Watch,0,2661669.15,2027-04-01,8,21293353.2,0.22799999999999998,4854884.529599999
ENG-00342,2026-08-01,81.14,86.45,75.44,77.87,63.05,76.95,Watch,0,2270043.51,2026-08-01,0,0.0,0.23049999999999993,0.0
ENG-00282,2026-08-01,69.84,73.23,91.59,70.51,48.43,70.68,Watch,0,2056108.15,2026-08-01,0,0.0,0.2931999999999999,0.0
ENG-00758,2026-08-01,83.64,82.79,68.39,79.05,61.64,75.33,Watch,0,3482925.16,2026-08-01,0,0.0,0.24670000000000003,0.0
ENG-01073,2026-08-01,77.04,86.44,95.46,79.7,63.63,80.32,Healthy,0,1462872.38,2026-10-01,2,2925744.76,0.19680000000000009,575786.5687680002
ENG-00583,2026-08-01,71.43,73.84,89.32,62.49,62.88,72.44,Watch,0,2936708.18,2026-10-01,2,5873416.36,0.27560000000000007,1618713.5488160006
ENG-00581,2026-08-01,64.55,74.2,55.13,66.4,41.84,60.33,Watch,0,3048637.77,2026-09-01,1,3048637.77,0.39670000000000005,1209394.603359
ENG-00333,2026-08-01,84.02,83.77,82.47,71.21,65.55,78.05,Watch,0,3438633.28,2026-12-01,4,13754533.12,0.21950000000000003,3019120.01984
ENG-00408,2026-08-01,84.17,91.63,90.59,77.15,65.74,82.21,Healthy,0,2015291.69,2026-10-01,2,4030583.38,0.17790000000000006,717040.7833020003
ENG-00756,2026-08-01,75.89,79.94,88.89,61.42,51.22,72.19,Watch,0,983591.6,2027-03-01,7,6885141.2,0.2781,1914757.7677200001
ENG-00730,2026-08-01,84.48,87.83,100.0,77.34,83.63,87.01,Healthy,0,866657.92,2026-08-01,0,0.0,0.1298999999999999,0.0
ENG-00752,2026-08-01,85.06,87.55,100.0,78.99,65.14,83.65,Healthy,0,1432560.15,2026-12-01,4,5730240.6,0.16349999999999998,936894.3380999998
ENG-00289,2026-08-01,85.44,94.1,84.88,75.76,78.7,84.26,Healthy,0,1573891.37,2027-02-01,6,9443348.22,0.15739999999999998,1486383.0098279999
ENG-01125,2026-08-01,74.52,87.45,88.46,71.28,68.79,78.26,Watch,0,2225794.21,2027-01-01,5,11128971.05,0.21739999999999993,2419438.306269999
ENG-00615,2026-08-01,53.4,50.73,47.44,64.01,41.96,50.98,Critical,0,813481.2,2027-05-01,9,7321330.8,0.4902000000000001,3588916.3581600003
ENG-00365,2026-08-01,72.57,79.25,54.51,64.6,49.71,64.53,Watch,0,2819803.11,2027-07-01,11,31017834.209999997,0.3547,11002025.794287
ENG-00400,2026-08-01,74.98,79.61,76.05,76.96,42.23,69.87,Watch,0,1159518.9,2027-02-01,6,6957113.399999999,0.3012999999999999,2096178.2674199992
ENG-00244,2026-08-01,83.05,89.0,84.25,79.68,61.12,79.59,Watch,0,1065095.05,2027-02-01,6,6390570.300000001,0.20409999999999995,1304315.39823
ENG-00639,2026-08-01,68.72,72.8,78.62,72.48,43.31,67.0,Watch,0,1110891.64,2026-08-01,0,0.0,0.32999999999999996,0.0
ENG-01064,2026-08-01,83.69,86.69,74.99,69.61,70.52,77.8,Watch,0,998244.88,2027-01-01,5,4991224.4,0.22199999999999998,1108051.8168
ENG-00245,2026-08-01,82.93,85.63,88.29,77.74,67.91,80.76,Healthy,0,1127193.27,2026-10-01,2,2254386.54,0.1923999999999999,433743.9702959998
ENG-00805,2026-08-01,82.77,88.0,96.46,74.34,66.21,81.98,Healthy,0,2378161.97,2027-07-01,11,26159781.67,0.18019999999999992,4713992.656933998
ENG-00802,2026-08-01,85.61,93.82,100.0,80.83,78.92,88.07,Healthy,0,3162269.82,2026-12-01,4,12649079.28,0.11930000000000007,1509035.1581040008
ENG-00568,2026-08-01,83.54,82.66,86.38,76.66,67.88,79.77,Watch,0,1475692.95,2027-06-01,10,14756929.5,0.20230000000000004,2985326.8378500007
ENG-00808,2026-08-01,87.69,82.58,100.0,77.39,76.49,85.34,Healthy,0,2840036.55,2027-02-01,6,17040219.299999997,0.14659999999999995,2498096.149379999
ENG-00793,2026-08-01,89.13,90.49,82.0,69.6,72.85,81.79,Healthy,0,2807302.7,2026-08-01,0,0.0,0.18209999999999993,0.0
ENG-00384,2026-08-01,87.44,80.89,100.0,76.93,61.24,81.83,Healthy,0,1611676.2,2027-01-01,5,8058381.0,0.18169999999999997,1464207.8276999998
ENG-00256,2026-08-01,83.9,79.68,98.82,76.15,64.44,80.99,Healthy,0,1008374.38,2027-04-01,8,8066995.04,0.19010000000000005,1533535.7571040003
ENG-00640,2026-08-01,78.33,78.81,61.29,71.65,55.92,69.53,Watch,0,1075955.05,2026-10-01,2,2151910.1,0.30469999999999997,655687.00747
ENG-00383,2026-08-01,63.9,62.79,51.84,72.63,33.49,56.49,Critical,0,1680523.79,2026-08-01,0,0.0,0.43509999999999993,0.0
ENG-00644,2026-08-01,72.06,75.05,75.84,68.35,52.11,68.87,Watch,0,902939.69,2027-07-01,11,9932336.59,0.3112999999999999,3091936.380466999
ENG-01123,2026-08-01,81.67,77.99,93.67,76.32,69.43,80.09,Healthy,0,848076.67,2027-02-01,6,5088460.0200000005,0.19909999999999994,1013112.3899819998
ENG-00637,2026-08-01,77.91,75.59,74.86,68.85,53.57,70.61,Watch,0,3527926.12,2026-08-01,0,0.0,0.29390000000000005,0.0
ENG-00810,2026-08-01,73.46,73.47,97.18,72.38,40.34,71.42,Watch,0,910496.08,2027-05-01,9,8194464.72,0.28579999999999994,2341978.0169759993
ENG-00228,2026-08-01,81.31,86.48,93.65,75.09,67.66,81.15,Healthy,0,997902.3,2026-08-01,0,0.0,0.1884999999999999,0.0
ENG-01102,2026-08-01,86.42,81.97,99.76,75.12,73.87,83.99,Healthy,0,1190711.93,2026-08-01,0,0.0,0.16010000000000002,0.0
ENG-00429,2026-08-01,83.53,87.34,100.0,84.89,68.81,84.85,Healthy,0,1745249.58,2026-08-01,0,0.0,0.15150000000000008,0.0
ENG-00826,2026-08-01,80.87,81.5,91.73,64.76,47.29,74.04,Watch,0,2805909.33,2027-03-01,7,19641365.310000002,0.25959999999999994,5098898.434475999
ENG-00387,2026-08-01,82.64,79.91,90.86,75.21,71.67,80.43,Healthy,0,3346883.33,2026-12-01,4,13387533.32,0.19569999999999999,2619940.270724
ENG-00234,2026-08-01,69.82,66.64,61.05,66.37,57.14,64.38,Watch,0,3274913.31,2027-01-01,5,16374566.55,0.35620000000000007,5832620.605110002
ENG-00238,2026-08-01,87.38,87.5,81.68,76.86,61.15,79.44,Watch,0,1268372.68,2027-02-01,6,7610236.08,0.2056,1564664.538048
ENG-00386,2026-08-01,83.34,80.02,95.4,71.9,56.06,77.92,Watch,0,2146330.1,2026-11-01,3,6438990.300000001,0.2208,1421729.0582400002
ENG-00824,2026-08-01,80.58,79.01,91.09,63.22,51.61,73.97,Watch,0,2054974.29,2026-08-01,0,0.0,0.2603,0.0
ENG-00634,2026-08-01,83.45,82.7,97.47,68.96,63.54,79.95,Watch,0,2515695.49,2026-12-01,4,10062781.96,0.2005,2017587.7829800004
ENG-00239,2026-08-01,80.53,82.94,82.97,78.99,59.29,77.02,Watch,0,2032623.14,2026-12-01,4,8130492.56,0.2298,1868387.190288
ENG-00566,2026-08-01,74.62,82.31,71.37,69.26,65.14,72.81,Watch,0,1390826.03,2026-08-01,0,0.0,0.27190000000000003,0.0
ENG-00811,2026-08-01,71.07,64.75,84.74,69.25,42.03,66.46,Watch,0,1237545.52,2026-08-01,0,0.0,0.33540000000000003,0.0
ENG-00395,2026-08-01,75.08,84.18,96.87,75.66,65.32,79.39,Watch,0,1038077.83,2027-05-01,9,9342700.469999999,0.20609999999999995,1925530.5668669993
ENG-00241,2026-08-01,76.33,73.02,86.89,74.63,58.02,73.86,Watch,0,1162381.47,2026-12-01,4,4649525.88,0.26139999999999997,1215386.0650319997
ENG-00242,2026-08-01,83.42,82.53,99.61,82.14,51.21,79.85,Watch,0,1142833.55,2027-08-01,12,13714002.600000001,0.2015,2763371.5239000004
ENG-00817,2026-08-01,75.76,77.63,48.27,70.44,55.62,65.81,Watch,0,1320468.92,2026-12-01,4,5281875.68,0.3419,1805873.2949919999
ENG-00648,2026-08-01,76.83,87.32,50.83,64.58,56.06,67.74,Watch,0,1120258.32,2027-04-01,8,8962066.56,0.3226,2891162.6722560003
ENG-00259,2026-08-01,78.88,87.67,97.69,81.74,68.49,82.75,Healthy,0,2194335.06,2026-11-01,3,6583005.18,0.1725,1135568.39355
ENG-01155,2026-08-01,73.36,71.54,55.29,60.34,48.74,62.5,Watch,0,2100364.42,2027-03-01,7,14702550.94,0.375,5513456.6025
ENG-00374,2026-08-01,78.22,77.91,90.55,72.15,61.9,76.45,Watch,0,1941061.11,2026-10-01,2,3882122.22,0.23549999999999993,914239.7828099998
ENG-00373,2026-08-01,83.15,78.68,90.34,69.05,57.8,76.51,Watch,0,2262391.72,2026-11-01,3,6787175.16,0.2349,1594307.445084
ENG-00668,2026-08-01,78.87,79.66,92.79,82.36,61.73,78.91,Watch,0,1751406.2,2026-09-01,1,1751406.2,0.2109000000000001,369371.56758000015
ENG-00371,2026-08-01,79.23,70.47,81.29,78.57,55.65,73.08,Watch,0,2321285.96,2027-04-01,8,18570287.68,0.2692,4999121.443456
ENG-01088,2026-08-01,81.81,90.49,93.09,76.19,59.21,80.44,Healthy,0,1674127.89,2027-06-01,10,16741278.899999999,0.1956,3274594.1528399996
ENG-00369,2026-08-01,74.48,76.01,80.16,68.28,49.34,69.97,Watch,0,3309608.0,2026-08-01,0,0.0,0.3003,0.0
ENG-00787,2026-08-01,78.85,88.88,82.82,76.12,63.32,78.14,Watch,0,1373383.12,2027-04-01,8,10987064.96,0.21860000000000002,2401772.4002560005
ENG-00367,2026-08-01,80.11,72.46,79.07,70.09,51.46,71.14,Watch,0,867171.69,2026-10-01,2,1734343.38,0.28859999999999997,500531.4994679999
ENG-00676,2026-08-01,72.47,71.97,91.11,66.37,63.74,73.44,Watch,0,2175092.37,2027-01-01,5,10875461.850000001,0.26560000000000006,2888522.6673600012
ENG-00569,2026-08-01,80.05,94.65,97.81,69.96,85.1,86.02,Healthy,0,2310076.68,2026-08-01,0,0.0,0.13980000000000004,0.0
ENG-00678,2026-08-01,83.56,87.11,96.51,81.77,68.94,83.67,Healthy,0,1593133.69,2027-01-01,5,7965668.449999999,0.1633,1300793.6578849999
ENG-00262,2026-08-01,79.33,90.66,95.88,82.24,59.27,81.33,Healthy,0,1034349.58,2027-07-01,11,11377845.379999999,0.18669999999999998,2124243.7324459995
ENG-00789,2026-08-01,83.17,88.92,77.16,69.21,59.63,76.32,Watch,0,1520930.03,2026-08-01,0,0.0,0.23680000000000012,0.0
ENG-00731,2026-08-01,83.19,83.38,100.0,85.28,65.42,83.35,Healthy,0,1629443.97,2027-02-01,6,9776663.82,0.1665000000000001,1627814.526030001
ENG-01154,2026-08-01,69.12,73.85,93.48,76.45,52.52,72.72,Watch,0,2326966.57,2026-08-01,0,0.0,0.27280000000000004,0.0
ENG-00379,2026-08-01,67.54,78.36,56.38,69.27,58.01,65.82,Watch,0,905929.15,2027-06-01,10,9059291.5,0.3418000000000001,3096465.834700001
ENG-00650,2026-08-01,72.45,68.34,77.33,65.39,35.87,64.23,Watch,0,2825123.87,2027-06-01,10,28251238.700000003,0.3576999999999999,10105468.082989998
ENG-01067,2026-08-01,73.99,86.73,98.52,79.23,65.86,80.61,Healthy,0,1737239.27,2027-06-01,10,17372392.7,0.19389999999999996,3368506.944529999
ENG-01090,2026-08-01,75.8,78.64,96.01,63.07,54.9,74.32,Watch,0,1517294.63,2026-12-01,4,6069178.52,0.25680000000000003,1558565.043936
ENG-00375,2026-08-01,71.48,74.83,83.12,69.72,52.67,70.45,Watch,0,1263593.83,2027-05-01,9,11372344.47,0.2955,3360527.790885
ENG-01007,2026-09-01,61.59,53.06,52.81,69.35,27.47,52.47,Critical,1,1768718.32,2027-02-01,5,8843591.6,0.47530000000000006,4203359.08748
ENG-00393,2026-09-01,51.69,47.03,33.16,62.1,21.28,42.53,Critical,1,1041815.69,2026-12-01,3,3125447.07,0.5747,1796194.431129
ENG-00619,2026-09-01,53.34,45.13,32.18,61.85,23.2,42.71,Critical,1,858078.05,2027-02-01,5,4290390.25,0.5729,2457964.5742249996
ENG-00877,2026-09-01,63.97,68.47,73.2,68.82,54.64,65.58,Watch,1,1794542.02,2026-12-01,3,5383626.0600000005,0.34420000000000006,1853044.0898520006
ENG-00158,2026-09-01,57.16,47.2,55.41,67.73,28.37,50.65,Critical,1,2119884.45,2026-12-01,3,6359653.350000001,0.49350000000000005,3138488.9282250004
ENG-01051,2026-09-01,64.22,57.58,65.74,59.92,37.56,57.22,Critical,1,2367345.88,2027-01-01,4,9469383.52,0.42779999999999996,4051002.2698559994
ENG-00867,2026-09-01,64.63,61.69,86.44,61.02,30.62,61.06,Watch,1,2276527.27,2027-02-01,5,11382636.35,0.38939999999999997,4432398.59469
ENG-00172,2026-09-01,68.57,66.01,57.13,71.68,35.18,59.56,Critical,1,2180359.43,2026-11-01,2,4360718.86,0.4044,1763474.706984
ENG-00214,2026-09-01,48.99,48.25,39.06,63.65,13.24,41.91,Critical,1,2053574.98,2026-11-01,2,4107149.96,0.5809,2385843.411764
ENG-00560,2026-09-01,53.73,43.68,35.83,52.93,12.74,39.82,Critical,1,1414665.46,2026-11-01,2,2829330.92,0.6018,1702691.347656
ENG-00364,2026-10-01,49.4,40.56,57.58,67.25,25.67,47.2,Critical,1,1535586.37,2026-12-01,2,3071172.74,0.528,1621579.2067200001
ENG-01029,2026-10-01,73.39,69.23,53.33,78.26,50.6,64.72,Watch,1,2101859.9,2027-03-01,5,10509299.5,0.3528,3707680.8636
ENG-00673,2026-10-01,58.13,57.07,67.5,55.32,31.52,54.05,Critical,1,2871595.95,2027-01-01,3,8614787.850000001,0.4595,3958495.017075001
ENG-00740,2026-10-01,59.11,50.64,48.65,63.52,31.25,50.41,Critical,1,1431567.4,2027-04-01,6,8589404.399999999,0.4959,4259485.64196
ENG-00716,2026-10-01,63.51,66.2,56.11,66.19,33.7,57.01,Critical,1,2254794.98,2027-03-01,5,11273974.9,0.42990000000000006,4846681.809510001
ENG-01034,2026-10-01,53.95,49.67,34.72,55.91,21.69,43.09,Critical,1,1403661.19,2027-03-01,5,7018305.949999999,0.5690999999999999,3994117.916144999
ENG-00083,2026-10-01,65.49,65.26,52.59,68.7,39.96,58.24,Critical,1,985174.09,2026-12-01,2,1970348.18,0.41759999999999997,822817.3999679999
ENG-00154,2026-10-01,52.24,41.13,15.0,59.76,11.87,35.62,Critical,1,1013159.31,2027-03-01,5,5065796.550000001,0.6438,3261359.8188900007
ENG-00332,2026-11-01,60.35,45.84,31.86,60.08,12.03,42.05,Critical,1,3144500.37,2027-01-01,2,6289000.74,0.5795,3644475.92883
ENG-00881,2026-11-01,68.33,57.85,43.1,73.08,33.32,54.9,Critical,1,1260408.52,2027-05-01,6,7562451.12,0.45100000000000007,3410665.4551200005
ENG-00481,2026-11-01,61.6,51.19,37.41,67.05,32.56,49.69,Critical,1,2536335.95,2027-07-01,8,20290687.6,0.5031000000000001,10208244.931560002
ENG-00046,2026-11-01,59.02,39.48,57.75,67.06,32.68,50.8,Critical,1,1772541.62,2027-04-01,5,8862708.100000001,0.492,4360452.3852
ENG-00175,2026-11-01,51.03,42.13,43.94,57.87,19.8,42.61,Critical,1,2744292.82,2027-05-01,6,16465756.919999998,0.5739000000000001,9449697.896388
ENG-00092,2026-11-01,69.52,70.44,77.54,59.79,48.47,65.64,Watch,1,797653.1,2027-04-01,5,3988265.5,0.3436,1370368.0258000002
ENG-01049,2026-11-01,61.29,57.44,43.14,62.51,40.27,52.87,Critical,1,1168437.7,2027-02-01,3,3505313.0999999996,0.47130000000000005,1652054.06403
ENG-00835,2026-11-01,74.8,61.04,77.25,61.28,33.81,62.31,Watch,1,2635951.48,2027-03-01,4,10543805.92,0.3769,3973960.451248
ENG-01069,2026-11-01,56.46,51.85,60.88,63.85,29.16,52.07,Critical,1,859786.42,2027-01-01,2,1719572.84,0.47929999999999995,824191.262212
ENG-00681,2026-11-01,55.98,54.17,33.13,60.88,34.25,47.44,Critical,1,1508146.25,2027-01-01,2,3016292.5,0.5256000000000001,1585363.3380000002
ENG-00428,2026-11-01,60.5,51.07,48.82,66.57,21.15,49.32,Critical,1,1034903.59,2027-01-01,2,2069807.18,0.5067999999999999,1048978.2788239997
ENG-00151,2026-11-01,63.5,49.85,83.97,75.2,25.98,59.11,Critical,1,1271516.04,2027-03-01,4,5086064.16,0.40890000000000004,2079691.6350240002
ENG-00209,2026-11-01,61.87,63.57,94.58,76.62,39.68,66.53,Watch,1,2332541.48,2027-02-01,3,6997624.4399999995,0.3347,2342104.900068
ENG-01195,2026-12-01,68.73,70.38,77.61,72.64,55.06,68.69,Watch,1,2855423.43,2027-02-01,2,5710846.86,0.31310000000000004,1788066.1518660004
ENG-00023,2026-12-01,50.25,52.67,64.61,61.56,23.92,50.04,Critical,1,3075038.03,2027-04-01,4,12300152.12,0.49960000000000004,6145155.999152
ENG-00090,2026-12-01,66.01,63.12,34.12,58.4,38.66,52.44,Critical,1,1255800.65,2027-02-01,2,2511601.3,0.4756,1194517.57828
ENG-00199,2026-12-01,67.03,65.42,75.75,68.17,30.6,61.34,Watch,1,3184394.67,2027-02-01,2,6368789.34,0.38659999999999994,2462173.9588439995
ENG-00280,2026-12-01,59.53,57.17,60.8,64.48,29.72,54.09,Critical,1,1618359.69,2027-02-01,2,3236719.38,0.45909999999999995,1485977.8673579998
ENG-00862,2027-01-01,59.88,56.63,42.7,58.29,30.8,49.74,Critical,1,1654943.42,2027-05-01,4,6619773.68,0.5025999999999999,3327098.2515679994
ENG-01079,2027-01-01,68.38,61.08,53.01,64.22,40.37,57.62,Critical,1,1933444.83,2027-06-01,5,9667224.15,0.42380000000000007,4096969.594770001
ENG-00792,2027-01-01,55.52,46.82,33.14,57.47,14.87,41.47,Critical,1,1076689.84,2027-06-01,5,5383449.2,0.5852999999999999,3150932.81676
ENG-00260,2027-01-01,56.86,54.98,54.66,60.36,34.71,52.14,Critical,1,2048004.28,2027-06-01,5,10240021.4,0.4786,4900874.242040001
ENG-00664,2027-02-01,65.8,57.19,83.16,70.72,31.71,61.47,Watch,1,769938.62,2027-06-01,4,3079754.48,0.3853,1186629.401144
ENG-01009,2027-02-01,67.75,58.93,69.51,65.61,40.93,60.65,Watch,1,1860767.42,2027-05-01,3,5582302.26,0.39349999999999996,2196635.93931
ENG-00497,2027-02-01,70.19,68.27,64.89,76.88,39.87,63.69,Watch,1,1307877.29,2027-04-01,2,2615754.58,0.3631,949780.487998
ENG-00627,2027-02-01,69.43,70.78,41.05,63.69,48.42,58.96,Critical,1,1055696.63,2027-04-01,2,2111393.26,0.4104,866515.7939039998
ENG-00905,2027-02-01,63.86,57.28,81.36,69.33,39.28,61.95,Watch,1,1619184.47,2027-04-01,2,3238368.94,0.38049999999999995,1232199.3816699998
ENG-00396,2027-02-01,66.75,58.94,44.2,68.93,42.12,56.08,Critical,1,1967400.67,2027-06-01,4,7869602.68,0.43920000000000003,3456329.497056
ENG-00860,2027-03-01,52.33,41.6,22.41,59.09,18.57,38.46,Critical,1,2361759.15,2027-08-01,5,11808795.75,0.6154,7267132.904549999
ENG-00546,2027-03-01,60.0,54.46,67.54,69.41,49.93,59.8,Critical,1,1637413.63,2027-07-01,4,6549654.52,0.402,2632961.11704
ENG-00277,2027-03-01,53.52,46.67,57.42,64.99,18.06,47.56,Critical,1,1650242.62,2027-05-01,2,3300485.24,0.5244,1730774.459856
ENG-00855,2027-04-01,69.2,65.64,69.95,68.86,43.69,63.49,Watch,1,3400739.11,2027-07-01,3,10202217.33,0.3651,3724829.547183
