engagement_id,period_start,expected_hours,actual_hours,utilisation_rate
ENG-00586,2025-01-01,160.0,101.72,0.6357
ENG-00586,2025-02-01,160.0,122.8,0.7675
ENG-00586,2025-03-01,160.0,109.77,0.686
ENG-00586,2025-04-01,160.0,128.33,0.802
ENG-00586,2025-05-01,160.0,100.33,0.627
ENG-00586,2025-06-01,160.0,105.83,0.6614
ENG-00586,2025-07-01,160.0,145.2,0.9075
ENG-00586,2025-08-01,160.0,138.4,0.865
ENG-00587,2024-11-01,160.0,103.62,0.6476
ENG-00587,2024-12-01,160.0,117.01,0.7313
ENG-00587,2025-01-01,160.0,92.95,0.5809
ENG-00587,2025-02-01,160.0,95.69,0.598
ENG-00587,2025-03-01,160.0,85.47,0.5342
ENG-00587,2025-04-01,160.0,109.09,0.6818
ENG-00587,2025-05-01,160.0,119.01,0.7438
ENG-00587,2025-06-01,160.0,100.4,0.6275
ENG-00587,2025-07-01,160.0,90.12,0.5633
ENG-00587,2025-08-01,160.0,103.43,0.6464
ENG-00587,2025-09-01,160.0,121.52,0.7595
ENG-00587,2025-10-01,160.0,113.26,0.7079
ENG-00588,2025-11-01,160.0,101.0,0.6313
ENG-00588,2025-12-01,160.0,82.19,0.5137
ENG-00588,2026-01-01,160.0,109.58,0.6849
ENG-00588,2026-02-01,160.0,103.71,0.6482
ENG-00588,2026-03-01,160.0,77.67,0.4855
ENG-00588,2026-04-01,160.0,99.69,0.6231
ENG-00588,2026-05-01,160.0,114.46,0.7154
ENG-00588,2026-06-01,160.0,91.9,0.5744
ENG-00588,2026-07-01,160.0,113.7,0.7106
ENG-00589,2024-04-01,160.0,101.16,0.6323
ENG-00589,2024-05-01,160.0,110.0,0.6875
ENG-00589,2024-06-01,160.0,122.51,0.7657
ENG-00589,2024-07-01,160.0,118.11,0.7382
ENG-00589,2024-08-01,160.0,114.85,0.7178
ENG-00589,2024-09-01,160.0,113.99,0.7125
ENG-00589,2024-10-01,160.0,126.47,0.7904
ENG-00589,2024-11-01,160.0,115.5,0.7219
ENG-00589,2024-12-01,160.0,124.85,0.7803
ENG-00589,2025-01-01,160.0,82.57,0.5161
ENG-00589,2025-02-01,160.0,125.21,0.7826
ENG-00590,2025-07-01,160.0,112.01,0.7
ENG-00590,2025-08-01,160.0,99.07,0.6192
ENG-00590,2025-09-01,160.0,94.98,0.5937
ENG-00590,2025-10-01,160.0,113.54,0.7096
ENG-00590,2025-11-01,160.0,110.41,0.69
ENG-00590,2025-12-01,160.0,121.83,0.7614
ENG-00590,2026-01-01,160.0,100.78,0.6299
ENG-00590,2026-02-01,160.0,93.39,0.5837
ENG-00590,2026-03-01,160.0,111.57,0.6973
ENG-00590,2026-04-01,160.0,88.22,0.5514
ENG-00590,2026-05-01,160.0,102.33,0.6396
ENG-00591,2024-01-01,160.0,99.19,0.6199
ENG-00591,2024-02-01,160.0,104.6,0.6538
ENG-00591,2024-03-01,160.0,113.81,0.7113
ENG-00591,2024-04-01,160.0,103.12,0.6445
ENG-00591,2024-05-01,160.0,120.67,0.7542
ENG-00591,2024-06-01,160.0,113.51,0.7094
ENG-00591,2024-07-01,160.0,110.48,0.6905
ENG-00591,2024-08-01,160.0,94.22,0.5888
ENG-00591,2024-09-01,160.0,115.52,0.722
ENG-00591,2024-10-01,160.0,105.54,0.6596
ENG-00591,2024-11-01,160.0,94.4,0.59
ENG-00591,2024-12-01,160.0,131.33,0.8208
ENG-00592,2025-06-01,160.0,112.83,0.7052
ENG-00592,2025-07-01,160.0,101.35,0.6334
ENG-00592,2025-08-01,160.0,132.48,0.828
ENG-00592,2025-09-01,160.0,97.05,0.6066
ENG-00592,2025-10-01,160.0,97.9,0.6119
ENG-00592,2025-11-01,160.0,104.9,0.6556
ENG-00592,2025-12-01,160.0,84.13,0.5258
ENG-00592,2026-01-01,160.0,109.41,0.6838
ENG-00592,2026-02-01,160.0,103.11,0.6444
ENG-00592,2026-03-01,160.0,113.81,0.7113
ENG-00592,2026-04-01,160.0,96.87,0.6054
ENG-00592,2026-05-01,160.0,92.27,0.5767
ENG-00592,2026-06-01,160.0,92.86,0.5804
ENG-00593,2026-07-01,160.0,111.87,0.6992
ENG-00593,2026-08-01,160.0,116.96,0.731
ENG-00594,2024-05-01,160.0,83.36,0.521
ENG-00594,2024-06-01,160.0,141.07,0.8817
ENG-00594,2024-07-01,160.0,79.49,0.4968
ENG-00594,2024-08-01,160.0,75.44,0.4715
ENG-00594,2024-09-01,160.0,86.01,0.5376
ENG-00594,2024-10-01,160.0,94.42,0.5901
ENG-00594,2024-11-01,160.0,117.94,0.7371
ENG-00594,2024-12-01,160.0,97.83,0.6114
ENG-00595,2024-04-01,160.0,118.15,0.7384
ENG-00595,2024-05-01,160.0,119.22,0.7451
ENG-00595,2024-06-01,160.0,100.38,0.6273
ENG-00595,2024-07-01,160.0,107.7,0.6731
ENG-00595,2024-08-01,160.0,84.62,0.5289
ENG-00595,2024-09-01,160.0,110.45,0.6903
ENG-00595,2024-10-01,160.0,94.92,0.5933
ENG-00596,2025-07-01,160.0,109.3,0.6831
ENG-00596,2025-08-01,160.0,96.87,0.6054
ENG-00596,2025-09-01,160.0,92.58,0.5786
ENG-00596,2025-10-01,160.0,133.05,0.8316
ENG-00596,2025-11-01,160.0,105.26,0.6578
ENG-00596,2025-12-01,160.0,129.97,0.8123
ENG-00596,2026-01-01,160.0,103.42,0.6464
ENG-00596,2026-02-01,160.0,138.98,0.8686
ENG-00596,2026-03-01,160.0,117.25,0.7328
ENG-00597,2024-01-01,160.0,85.12,0.532
ENG-00597,2024-02-01,160.0,115.08,0.7193
ENG-00597,2024-03-01,160.0,121.68,0.7605
ENG-00597,2024-04-01,160.0,109.82,0.6864
ENG-00597,2024-05-01,160.0,104.77,0.6548
ENG-00597,2024-06-01,160.0,104.01,0.65
ENG-00597,2024-07-01,160.0,146.84,0.9177
ENG-00597,2024-08-01,160.0,76.68,0.4793
ENG-00598,2024-11-01,160.0,131.31,0.8207
ENG-00598,2024-12-01,160.0,112.03,0.7002
ENG-00598,2025-01-01,160.0,132.58,0.8286
ENG-00598,2025-02-01,160.0,92.3,0.5769
ENG-00598,2025-03-01,160.0,104.81,0.655
ENG-00599,2024-06-01,160.0,94.92,0.5932
ENG-00599,2024-07-01,160.0,114.0,0.7125
ENG-00599,2024-08-01,160.0,99.38,0.6211
ENG-00599,2024-09-01,160.0,78.98,0.4936
ENG-00599,2024-10-01,160.0,109.52,0.6845
ENG-00599,2024-11-01,160.0,82.93,0.5183
ENG-00599,2024-12-01,160.0,101.83,0.6364
ENG-00599,2025-01-01,160.0,127.83,0.799
ENG-00599,2025-02-01,160.0,100.13,0.6258
ENG-00599,2025-03-01,160.0,113.4,0.7088
ENG-00599,2025-04-01,160.0,114.31,0.7145
ENG-00600,2024-02-01,160.0,90.89,0.5681
ENG-00600,2024-03-01,160.0,122.92,0.7682
ENG-00600,2024-04-01,160.0,88.01,0.5501
ENG-00600,2024-05-01,160.0,114.21,0.7138
ENG-00600,2024-06-01,160.0,98.24,0.614
ENG-00600,2024-07-01,160.0,121.64,0.7603
ENG-00601,2026-03-01,160.0,82.93,0.5183
ENG-00601,2026-04-01,160.0,110.85,0.6928
ENG-00601,2026-05-01,160.0,108.82,0.6801
ENG-00601,2026-06-01,160.0,93.4,0.5838
ENG-00601,2026-07-01,160.0,106.91,0.6682
ENG-00601,2026-08-01,160.0,94.81,0.5925
ENG-00602,2025-02-01,160.0,119.71,0.7482
ENG-00602,2025-03-01,160.0,104.5,0.6531
ENG-00602,2025-04-01,160.0,110.27,0.6892
ENG-00602,2025-05-01,160.0,111.32,0.6957
ENG-00602,2025-06-01,160.0,112.61,0.7038
ENG-00602,2025-07-01,160.0,90.29,0.5643
ENG-00602,2025-08-01,160.0,96.76,0.6047
ENG-00602,2025-09-01,160.0,131.4,0.8212
ENG-00602,2025-10-01,160.0,101.62,0.6351
ENG-00602,2025-11-01,160.0,129.58,0.8098
ENG-00602,2025-12-01,160.0,108.56,0.6785
ENG-00603,2025-12-01,160.0,99.01,0.6188
ENG-00603,2026-01-01,160.0,97.41,0.6088
ENG-00603,2026-02-01,160.0,105.9,0.6619
ENG-00603,2026-03-01,160.0,119.36,0.746
ENG-00603,2026-04-01,160.0,95.94,0.5996
ENG-00603,2026-05-01,160.0,92.55,0.5784
ENG-00604,2025-03-01,160.0,71.53,0.447
ENG-00604,2025-04-01,160.0,63.12,0.3945
ENG-00604,2025-05-01,160.0,95.07,0.5942
ENG-00604,2025-06-01,160.0,97.8,0.6113
ENG-00604,2025-07-01,160.0,102.27,0.6392
ENG-00604,2025-08-01,160.0,87.83,0.5489
ENG-00604,2025-09-01,160.0,111.17,0.6948
ENG-00604,2025-10-01,160.0,117.15,0.7322
ENG-00604,2025-11-01,160.0,105.58,0.6599
ENG-00604,2025-12-01,160.0,126.92,0.7932
ENG-00604,2026-01-01,160.0,142.36,0.8897
ENG-00605,2025-11-01,160.0,129.5,0.8094
ENG-00605,2025-12-01,160.0,96.09,0.6006
ENG-00605,2026-01-01,160.0,97.66,0.6104
ENG-00605,2026-02-01,160.0,84.29,0.5268
ENG-00606,2024-07-01,160.0,112.34,0.7021
ENG-00606,2024-08-01,160.0,102.2,0.6388
ENG-00606,2024-09-01,160.0,105.41,0.6588
ENG-00606,2024-10-01,160.0,103.16,0.6448
ENG-00606,2024-11-01,160.0,95.28,0.5955
ENG-00606,2024-12-01,160.0,95.2,0.595
ENG-00606,2025-01-01,160.0,111.08,0.6943
ENG-00606,2025-02-01,160.0,121.69,0.7605
ENG-00606,2025-03-01,160.0,101.73,0.6358
ENG-00606,2025-04-01,160.0,136.28,0.8518
ENG-00606,2025-05-01,160.0,136.26,0.8516
ENG-00607,2026-04-01,160.0,109.54,0.6846
ENG-00607,2026-05-01,160.0,107.95,0.6747
ENG-00607,2026-06-01,160.0,96.48,0.603
ENG-00607,2026-07-01,160.0,117.77,0.7361
ENG-00608,2025-05-01,160.0,107.48,0.6718
ENG-00608,2025-06-01,160.0,121.88,0.7617
ENG-00608,2025-07-01,160.0,123.78,0.7736
ENG-00608,2025-08-01,160.0,96.55,0.6034
ENG-00608,2025-09-01,160.0,119.66,0.7479
ENG-00608,2025-10-01,160.0,111.06,0.6941
ENG-00608,2025-11-01,160.0,130.11,0.8132
ENG-00608,2025-12-01,160.0,112.19,0.7012
ENG-00608,2026-01-01,160.0,130.86,0.8178
ENG-00608,2026-02-01,160.0,119.12,0.7445
ENG-00608,2026-03-01,160.0,105.03,0.6564
ENG-00608,2026-04-01,160.0,108.54,0.6784
ENG-00608,2026-05-01,160.0,105.96,0.6622
ENG-00609,2024-07-01,160.0,98.31,0.6144
ENG-00609,2024-08-01,160.0,140.41,0.8776
ENG-00609,2024-09-01,160.0,124.59,0.7787
ENG-00609,2024-10-01,160.0,107.41,0.6713
ENG-00609,2024-11-01,160.0,89.91,0.5619
ENG-00610,2024-05-01,160.0,99.41,0.6213
ENG-00610,2024-06-01,160.0,121.79,0.7612
ENG-00610,2024-07-01,160.0,100.75,0.6297
ENG-00610,2024-08-01,160.0,102.35,0.6397
ENG-00610,2024-09-01,160.0,105.76,0.661
ENG-00610,2024-10-01,160.0,104.66,0.6542
ENG-00610,2024-11-01,160.0,78.76,0.4923
ENG-00610,2024-12-01,160.0,107.29,0.6706
ENG-00610,2025-01-01,160.0,106.16,0.6635
ENG-00610,2025-02-01,160.0,92.45,0.5778
ENG-00611,2025-08-01,160.0,75.27,0.4704
ENG-00611,2025-09-01,160.0,94.08,0.588
ENG-00611,2025-10-01,160.0,97.54,0.6096
ENG-00611,2025-11-01,160.0,116.11,0.7257
ENG-00611,2025-12-01,160.0,80.47,0.503
ENG-00612,2024-03-01,160.0,109.65,0.6853
ENG-00612,2024-04-01,160.0,113.48,0.7093
ENG-00612,2024-05-01,160.0,103.46,0.6466
ENG-00612,2024-06-01,160.0,120.27,0.7517
ENG-00612,2024-07-01,160.0,93.51,0.5845
ENG-00612,2024-08-01,160.0,140.86,0.8804
ENG-00612,2024-09-01,160.0,113.13,0.7071
ENG-00612,2024-10-01,160.0,133.42,0.8339
ENG-00612,2024-11-01,160.0,89.1,0.5569
ENG-00613,2024-07-01,160.0,91.24,0.5703
ENG-00613,2024-08-01,160.0,99.81,0.6238
ENG-00613,2024-09-01,160.0,114.39,0.7149
ENG-00613,2024-10-01,160.0,79.81,0.4988
ENG-00613,2024-11-01,160.0,118.56,0.741
ENG-00613,2024-12-01,160.0,115.73,0.7233
ENG-00613,2025-01-01,160.0,105.85,0.6616
ENG-00613,2025-02-01,160.0,99.71,0.6232
ENG-00613,2025-03-01,160.0,100.87,0.6305
ENG-00614,2024-02-01,160.0,118.86,0.7428
ENG-00614,2024-03-01,160.0,136.59,0.8537
ENG-00614,2024-04-01,160.0,134.09,0.8381
ENG-00614,2024-05-01,160.0,119.96,0.7498
ENG-00614,2024-06-01,160.0,100.99,0.6312
ENG-00614,2024-07-01,160.0,126.21,0.7888
ENG-00614,2024-08-01,160.0,119.0,0.7437
ENG-00614,2024-09-01,160.0,102.23,0.639
ENG-00615,2026-07-01,160.0,81.66,0.5104
ENG-00615,2026-08-01,160.0,107.73,0.6733
ENG-00616,2024-04-01,160.0,101.54,0.6346
ENG-00616,2024-05-01,160.0,98.39,0.6149
ENG-00616,2024-06-01,160.0,94.37,0.5898
ENG-00616,2024-07-01,160.0,95.04,0.594
ENG-00616,2024-08-01,160.0,106.43,0.6652
ENG-00616,2024-09-01,160.0,71.01,0.4438
ENG-00616,2024-10-01,160.0,115.95,0.7247
ENG-00616,2024-11-01,160.0,99.07,0.6192
ENG-00617,2024-04-01,160.0,97.59,0.6099
ENG-00617,2024-05-01,160.0,150.46,0.9404
ENG-00617,2024-06-01,160.0,115.45,0.7215
ENG-00617,2024-07-01,160.0,124.52,0.7783
ENG-00617,2024-08-01,160.0,114.35,0.7147
ENG-00617,2024-09-01,160.0,113.62,0.7101
ENG-00617,2024-10-01,160.0,91.13,0.5696
ENG-00617,2024-11-01,160.0,77.17,0.4823
ENG-00617,2024-12-01,160.0,131.66,0.8229
ENG-00617,2025-01-01,160.0,128.19,0.8012
ENG-00618,2024-08-01,160.0,96.89,0.6056
ENG-00618,2024-09-01,160.0,77.11,0.482
ENG-00618,2024-10-01,160.0,114.66,0.7166
ENG-00618,2024-11-01,160.0,106.64,0.6665
ENG-00618,2024-12-01,160.0,97.74,0.6109
ENG-00618,2025-01-01,160.0,95.65,0.5978
ENG-00618,2025-02-01,160.0,84.39,0.5275
ENG-00618,2025-03-01,160.0,113.21,0.7076
ENG-00618,2025-04-01,160.0,78.36,0.4898
ENG-00619,2026-05-01,160.0,106.17,0.6636
ENG-00619,2026-06-01,160.0,137.31,0.8582
ENG-00619,2026-07-01,160.0,91.37,0.571
ENG-00619,2026-08-01,160.0,92.37,0.5773
ENG-00619,2026-09-01,160.0,72.87,0.4554
ENG-00620,2024-07-01,160.0,101.74,0.6358
ENG-00620,2024-08-01,160.0,79.32,0.4958
ENG-00620,2024-09-01,160.0,93.69,0.5855
ENG-00620,2024-10-01,160.0,99.25,0.6203
ENG-00620,2024-11-01,160.0,126.88,0.793
ENG-00620,2024-12-01,160.0,115.04,0.719
ENG-00620,2025-01-01,160.0,95.39,0.5962
ENG-00620,2025-02-01,160.0,116.85,0.7303
ENG-00620,2025-03-01,160.0,81.91,0.5119
ENG-00620,2025-04-01,160.0,78.02,0.4876
ENG-00621,2025-07-01,160.0,107.61,0.6726
ENG-00621,2025-08-01,160.0,127.62,0.7976
ENG-00621,2025-09-01,160.0,115.39,0.7212
ENG-00621,2025-10-01,160.0,98.2,0.6137
ENG-00621,2025-11-01,160.0,99.43,0.6214
ENG-00621,2025-12-01,160.0,99.43,0.6215
ENG-00621,2026-01-01,160.0,127.27,0.7954
ENG-00621,2026-02-01,160.0,91.85,0.574
ENG-00622,2026-08-01,160.0,96.45,0.6028
ENG-00623,2026-03-01,160.0,117.78,0.7361
ENG-00623,2026-04-01,160.0,85.37,0.5336
ENG-00623,2026-05-01,160.0,81.82,0.5114
ENG-00623,2026-06-01,160.0,107.73,0.6733
ENG-00623,2026-07-01,160.0,79.62,0.4976
ENG-00623,2026-08-01,160.0,146.54,0.9159
ENG-00624,2024-07-01,160.0,116.68,0.7292
ENG-00624,2024-08-01,160.0,115.69,0.7231
ENG-00624,2024-09-01,160.0,109.92,0.687
ENG-00624,2024-10-01,160.0,118.02,0.7376
ENG-00624,2024-11-01,160.0,124.61,0.7788
ENG-00624,2024-12-01,160.0,85.84,0.5365
ENG-00624,2025-01-01,160.0,85.61,0.535
ENG-00625,2024-06-01,160.0,99.89,0.6243
ENG-00625,2024-07-01,160.0,105.61,0.66
ENG-00625,2024-08-01,160.0,106.79,0.6674
ENG-00625,2024-09-01,160.0,91.27,0.5704
ENG-00625,2024-10-01,160.0,132.41,0.8276
ENG-00625,2024-11-01,160.0,136.52,0.8532
ENG-00625,2024-12-01,160.0,105.44,0.659
ENG-00626,2024-09-01,160.0,115.44,0.7215
ENG-00626,2024-10-01,160.0,143.48,0.8967
ENG-00626,2024-11-01,160.0,132.45,0.8278
ENG-00626,2024-12-01,160.0,59.46,0.3717
ENG-00626,2025-01-01,160.0,95.79,0.5987
ENG-00627,2026-07-01,160.0,122.19,0.7637
ENG-00627,2026-08-01,160.0,101.14,0.6321
ENG-00627,2026-09-01,160.0,141.29,0.8831
ENG-00627,2026-10-01,160.0,98.6,0.6163
ENG-00627,2026-11-01,160.0,133.34,0.8334
ENG-00627,2026-12-01,160.0,115.01,0.7188
ENG-00627,2027-01-01,160.0,96.15,0.601
ENG-00627,2027-02-01,160.0,85.63,0.5352
ENG-00628,2024-10-01,160.0,93.43,0.5839
ENG-00628,2024-11-01,160.0,91.68,0.573
ENG-00628,2024-12-01,160.0,128.89,0.8055
ENG-00628,2025-01-01,160.0,122.86,0.7679
ENG-00628,2025-02-01,160.0,75.04,0.469
ENG-00628,2025-03-01,160.0,116.47,0.7279
ENG-00628,2025-04-01,160.0,99.53,0.6221
ENG-00628,2025-05-01,160.0,127.06,0.7941
ENG-00629,2025-10-01,160.0,103.16,0.6448
ENG-00629,2025-11-01,160.0,108.61,0.6788
ENG-00629,2025-12-01,160.0,105.0,0.6563
ENG-00629,2026-01-01,160.0,123.92,0.7745
ENG-00629,2026-02-01,160.0,92.93,0.5808
ENG-00629,2026-03-01,160.0,105.41,0.6588
ENG-00629,2026-04-01,160.0,122.49,0.7655
ENG-00629,2026-05-01,160.0,114.93,0.7183
ENG-00630,2024-04-01,160.0,84.4,0.5275
ENG-00630,2024-05-01,160.0,116.05,0.7253
ENG-00630,2024-06-01,160.0,138.25,0.864
ENG-00630,2024-07-01,160.0,98.65,0.6166
ENG-00630,2024-08-01,160.0,124.81,0.7801
ENG-00630,2024-09-01,160.0,130.84,0.8177
ENG-00630,2024-10-01,160.0,106.64,0.6665
ENG-00630,2024-11-01,160.0,85.32,0.5332
ENG-00630,2024-12-01,160.0,117.65,0.7353
ENG-00630,2025-01-01,160.0,109.78,0.6861
ENG-00630,2025-02-01,160.0,102.81,0.6425
ENG-00630,2025-03-01,160.0,78.9,0.4931
ENG-00631,2024-11-01,160.0,90.82,0.5676
ENG-00631,2024-12-01,160.0,127.48,0.7968
ENG-00631,2025-01-01,160.0,104.47,0.6529
ENG-00631,2025-02-01,160.0,128.34,0.8021
ENG-00631,2025-03-01,160.0,140.11,0.8757
ENG-00631,2025-04-01,160.0,101.58,0.6349
ENG-00631,2025-05-01,160.0,117.85,0.7365
ENG-00631,2025-06-01,160.0,113.36,0.7085
ENG-00631,2025-07-01,160.0,120.33,0.7521
ENG-00631,2025-08-01,160.0,103.98,0.6499
ENG-00632,2026-02-01,160.0,110.53,0.6908
ENG-00632,2026-03-01,160.0,109.92,0.687
ENG-00632,2026-04-01,160.0,96.44,0.6028
ENG-00632,2026-05-01,160.0,81.69,0.5106
ENG-00632,2026-06-01,160.0,115.61,0.7226
ENG-00632,2026-07-01,160.0,96.83,0.6052
ENG-00632,2026-08-01,160.0,80.05,0.5003
ENG-00633,2025-05-01,160.0,100.83,0.6302
ENG-00633,2025-06-01,160.0,130.07,0.8129
ENG-00633,2025-07-01,160.0,122.86,0.7679
ENG-00633,2025-08-01,160.0,111.55,0.6972
ENG-00633,2025-09-01,160.0,111.51,0.6969
ENG-00633,2025-10-01,160.0,115.88,0.7243
ENG-00633,2025-11-01,160.0,99.32,0.6207
ENG-00633,2025-12-01,160.0,112.21,0.7013
ENG-00633,2026-01-01,160.0,102.81,0.6426
ENG-00633,2026-02-01,160.0,116.28,0.7267
ENG-00633,2026-03-01,160.0,99.24,0.6203
ENG-00633,2026-04-01,160.0,96.06,0.6004
ENG-00633,2026-05-01,160.0,125.25,0.7828
ENG-00634,2026-04-01,160.0,89.8,0.5612
ENG-00634,2026-05-01,160.0,134.81,0.8426
ENG-00634,2026-06-01,160.0,120.49,0.7531
ENG-00634,2026-07-01,160.0,93.57,0.5848
ENG-00634,2026-08-01,160.0,117.12,0.732
ENG-00635,2025-11-01,160.0,97.12,0.607
ENG-00635,2025-12-01,160.0,105.16,0.6572
ENG-00635,2026-01-01,160.0,91.97,0.5748
ENG-00635,2026-02-01,160.0,112.16,0.701
ENG-00635,2026-03-01,160.0,92.8,0.58
ENG-00635,2026-04-01,160.0,105.79,0.6612
ENG-00635,2026-05-01,160.0,116.86,0.7304
ENG-00635,2026-06-01,160.0,82.51,0.5157
ENG-00635,2026-07-01,160.0,112.27,0.7017
ENG-00636,2025-07-01,160.0,106.95,0.6684
ENG-00636,2025-08-01,160.0,94.74,0.5921
ENG-00636,2025-09-01,160.0,122.4,0.765
ENG-00636,2025-10-01,160.0,128.0,0.8
ENG-00636,2025-11-01,160.0,121.72,0.7607
ENG-00636,2025-12-01,160.0,105.23,0.6577
ENG-00636,2026-01-01,160.0,105.89,0.6618
ENG-00636,2026-02-01,160.0,119.57,0.7473
ENG-00636,2026-03-01,160.0,99.26,0.6204
ENG-00636,2026-04-01,160.0,106.13,0.6633
ENG-00636,2026-05-01,160.0,94.68,0.5917
ENG-00637,2026-01-01,160.0,97.44,0.609
ENG-00637,2026-02-01,160.0,119.21,0.7451
ENG-00637,2026-03-01,160.0,84.96,0.531
ENG-00637,2026-04-01,160.0,111.46,0.6966
ENG-00637,2026-05-01,160.0,109.87,0.6867
ENG-00637,2026-06-01,160.0,120.07,0.7504
ENG-00637,2026-07-01,160.0,103.02,0.6439
ENG-00637,2026-08-01,160.0,97.19,0.6074
ENG-00638,2024-12-01,160.0,122.02,0.7626
ENG-00638,2025-01-01,160.0,125.62,0.7851
ENG-00638,2025-02-01,160.0,115.69,0.7231
ENG-00638,2025-03-01,160.0,106.13,0.6633
ENG-00638,2025-04-01,160.0,132.53,0.8283
ENG-00638,2025-05-01,160.0,96.82,0.6051
ENG-00638,2025-06-01,160.0,119.27,0.7454
ENG-00638,2025-07-01,160.0,83.62,0.5226
ENG-00639,2025-12-01,160.0,118.94,0.7434
ENG-00639,2026-01-01,160.0,98.25,0.614
ENG-00639,2026-02-01,160.0,104.92,0.6558
ENG-00639,2026-03-01,160.0,94.7,0.5919
ENG-00639,2026-04-01,160.0,83.94,0.5246
ENG-00639,2026-05-01,160.0,113.55,0.7097
ENG-00639,2026-06-01,160.0,108.79,0.68
ENG-00639,2026-07-01,160.0,79.75,0.4984
ENG-00639,2026-08-01,160.0,112.01,0.7
ENG-00640,2026-01-01,160.0,74.02,0.4626
ENG-00640,2026-02-01,160.0,127.56,0.7973
ENG-00640,2026-03-01,160.0,127.5,0.7969
ENG-00640,2026-04-01,160.0,100.24,0.6265
ENG-00640,2026-05-01,160.0,88.82,0.5551
ENG-00640,2026-06-01,160.0,110.68,0.6917
ENG-00640,2026-07-01,160.0,85.49,0.5343
ENG-00640,2026-08-01,160.0,110.77,0.6923
ENG-00641,2025-07-01,160.0,117.35,0.7334
ENG-00641,2025-08-01,160.0,74.66,0.4666
ENG-00641,2025-09-01,160.0,111.62,0.6976
ENG-00641,2025-10-01,160.0,120.04,0.7502
ENG-00641,2025-11-01,160.0,94.74,0.5921
ENG-00641,2025-12-01,160.0,133.65,0.8353
ENG-00641,2026-01-01,160.0,101.59,0.635
ENG-00641,2026-02-01,160.0,112.86,0.7054
ENG-00641,2026-03-01,160.0,65.08,0.4068
ENG-00641,2026-04-01,160.0,66.72,0.417
ENG-00642,2024-09-01,160.0,116.64,0.729
ENG-00642,2024-10-01,160.0,113.24,0.7078
ENG-00642,2024-11-01,160.0,124.64,0.779
ENG-00642,2024-12-01,160.0,106.98,0.6686
ENG-00642,2025-01-01,160.0,105.7,0.6606
ENG-00642,2025-02-01,160.0,109.79,0.6862
ENG-00642,2025-03-01,160.0,109.38,0.6836
ENG-00642,2025-04-01,160.0,112.48,0.703
ENG-00642,2025-05-01,160.0,102.22,0.6389
ENG-00642,2025-06-01,160.0,130.09,0.8131
ENG-00642,2025-07-01,160.0,110.99,0.6937
ENG-00643,2025-05-01,160.0,81.02,0.5064
ENG-00643,2025-06-01,160.0,124.81,0.7801
ENG-00643,2025-07-01,160.0,125.84,0.7865
ENG-00643,2025-08-01,160.0,95.55,0.5972
ENG-00643,2025-09-01,160.0,98.75,0.6172
ENG-00643,2025-10-01,160.0,143.28,0.8955
ENG-00643,2025-11-01,160.0,124.45,0.7778
ENG-00643,2025-12-01,160.0,117.11,0.7319
ENG-00643,2026-01-01,160.0,132.96,0.831
ENG-00643,2026-02-01,160.0,92.77,0.5798
ENG-00643,2026-03-01,160.0,66.23,0.4139
ENG-00643,2026-04-01,160.0,89.51,0.5595
ENG-00644,2026-07-01,160.0,100.76,0.6297
ENG-00644,2026-08-01,160.0,99.69,0.6231
ENG-00645,2025-01-01,160.0,113.42,0.7089
ENG-00645,2025-02-01,160.0,93.92,0.587
ENG-00645,2025-03-01,160.0,111.55,0.6972
ENG-00645,2025-04-01,160.0,91.51,0.5719
ENG-00645,2025-05-01,160.0,121.73,0.7608
ENG-00645,2025-06-01,160.0,90.15,0.5635
ENG-00645,2025-07-01,160.0,105.64,0.6603
ENG-00646,2025-02-01,160.0,118.28,0.7392
ENG-00646,2025-03-01,160.0,109.77,0.6861
ENG-00646,2025-04-01,160.0,88.46,0.5528
ENG-00646,2025-05-01,160.0,107.97,0.6748
ENG-00646,2025-06-01,160.0,100.5,0.6281
ENG-00647,2025-06-01,160.0,116.13,0.7258
ENG-00647,2025-07-01,160.0,112.73,0.7046
ENG-00647,2025-08-01,160.0,62.58,0.3911
ENG-00647,2025-09-01,160.0,142.65,0.8915
ENG-00647,2025-10-01,160.0,147.63,0.9227
ENG-00647,2025-11-01,160.0,98.51,0.6157
ENG-00647,2025-12-01,160.0,117.41,0.7338
ENG-00647,2026-01-01,160.0,123.18,0.7699
ENG-00647,2026-02-01,160.0,121.99,0.7624
ENG-00647,2026-03-01,160.0,125.22,0.7826
ENG-00647,2026-04-01,160.0,95.82,0.5989
ENG-00648,2026-08-01,160.0,97.31,0.6082
ENG-00649,2025-06-01,160.0,138.28,0.8643
ENG-00649,2025-07-01,160.0,97.93,0.6121
ENG-00649,2025-08-01,160.0,97.18,0.6074
ENG-00649,2025-09-01,160.0,107.77,0.6736
ENG-00649,2025-10-01,160.0,104.4,0.6525
ENG-00649,2025-11-01,160.0,145.8,0.9112
ENG-00649,2025-12-01,160.0,126.15,0.7884
ENG-00649,2026-01-01,160.0,102.86,0.6429
ENG-00649,2026-02-01,160.0,89.9,0.5619
ENG-00649,2026-03-01,160.0,88.03,0.5502
ENG-00649,2026-04-01,160.0,129.47,0.8092
ENG-00649,2026-05-01,160.0,98.64,0.6165
ENG-00650,2026-06-01,160.0,89.16,0.5572
ENG-00650,2026-07-01,160.0,104.73,0.6546
