engagement_id,as_of_date,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs,health_band,churn_next_90d
ENG-00757,2024-08-01,86.91,95.01,92.71,74.33,75.31,85.48,Healthy,0
ENG-00757,2024-09-01,75.18,98.78,91.93,72.22,67.08,81.19,Healthy,0
ENG-00757,2024-10-01,82.34,94.73,81.9,74.99,56.92,78.54,Watch,0
ENG-00757,2024-11-01,82.12,89.23,73.2,76.27,83.96,81.25,Healthy,0
ENG-00757,2024-12-01,76.98,91.5,89.01,79.03,73.41,81.88,Healthy,0
ENG-00758,2025-08-01,79.62,87.26,86.67,79.27,49.9,76.56,Watch,0
ENG-00758,2025-09-01,80.29,88.86,98.58,71.08,61.63,80.55,Healthy,0
ENG-00758,2025-10-01,80.02,85.97,72.26,75.82,67.0,76.43,Watch,0
ENG-00758,2025-11-01,80.06,85.59,98.67,85.23,58.28,81.31,Healthy,0
ENG-00758,2025-12-01,78.36,85.19,94.36,78.02,70.44,81.29,Healthy,0
ENG-00758,2026-01-01,82.43,82.55,73.52,66.64,67.11,75.24,Watch,0
ENG-00758,2026-02-01,78.02,90.34,83.16,83.37,57.85,78.28,Watch,0
ENG-00758,2026-03-01,84.62,83.72,54.84,69.44,60.24,71.33,Watch,0
ENG-00758,2026-04-01,84.2,82.75,50.61,65.31,60.59,69.64,Watch,0
ENG-00758,2026-05-01,71.43,83.46,81.26,82.57,65.97,76.38,Watch,0
ENG-00758,2026-06-01,82.37,86.8,92.46,77.41,72.38,82.53,Healthy,0
ENG-00758,2026-07-01,82.7,86.01,96.91,80.5,58.64,81.06,Healthy,0
ENG-00758,2026-08-01,83.64,82.79,68.39,79.05,61.64,75.33,Watch,0
ENG-00759,2024-12-01,71.46,69.12,84.12,64.12,45.1,67.15,Watch,1
ENG-00759,2025-01-01,69.35,58.51,52.67,71.09,42.73,58.78,Critical,1
ENG-00759,2025-02-01,60.1,53.17,73.24,56.3,19.23,52.6,Critical,1
ENG-00759,2025-03-01,57.83,38.13,51.63,62.79,11.39,44.11,Critical,1
ENG-00760,2024-10-01,81.95,77.15,97.54,74.08,70.56,80.65,Healthy,0
ENG-00760,2024-11-01,80.86,88.69,85.96,72.89,67.01,79.48,Watch,0
ENG-00760,2024-12-01,88.84,88.61,100.0,77.69,65.63,84.71,Healthy,0
ENG-00760,2025-01-01,81.31,87.8,80.61,76.91,68.59,79.26,Watch,0
ENG-00760,2025-02-01,85.14,82.1,95.8,79.92,70.02,82.86,Healthy,0
ENG-00760,2025-03-01,76.39,95.05,73.07,91.22,67.89,79.98,Watch,0
ENG-00760,2025-04-01,80.77,86.72,87.96,73.36,65.48,79.23,Watch,0
ENG-00760,2025-05-01,84.66,87.07,73.67,72.64,62.26,76.66,Watch,0
ENG-00760,2025-06-01,80.27,84.66,89.9,62.89,67.25,77.86,Watch,0
ENG-00760,2025-07-01,76.93,78.04,93.86,73.77,66.0,77.88,Watch,0
ENG-00761,2025-01-01,76.87,67.45,88.61,71.66,57.73,72.72,Watch,0
ENG-00761,2025-02-01,75.23,70.38,95.34,75.58,51.34,73.56,Watch,0
ENG-00761,2025-03-01,66.53,70.17,76.24,70.22,49.21,66.29,Watch,0
ENG-00761,2025-04-01,64.99,63.23,38.45,74.3,40.53,55.84,Critical,1
ENG-00761,2025-05-01,60.36,58.79,47.44,66.59,21.66,50.66,Critical,1
ENG-00761,2025-06-01,59.82,41.88,64.37,66.79,13.42,48.91,Critical,1
ENG-00762,2024-10-01,72.65,73.46,70.39,70.31,50.2,67.52,Watch,0
ENG-00762,2024-11-01,69.45,68.85,62.32,74.24,46.72,64.08,Watch,0
ENG-00762,2024-12-01,69.32,72.63,80.43,71.78,52.15,69.14,Watch,0
ENG-00762,2025-01-01,67.56,69.97,79.89,73.99,53.49,68.66,Watch,0
ENG-00762,2025-02-01,77.24,73.13,54.54,65.92,43.07,63.34,Watch,0
ENG-00762,2025-03-01,70.91,72.51,76.07,74.01,47.53,68.05,Watch,0
ENG-00762,2025-04-01,70.54,66.61,84.69,73.53,43.83,67.69,Watch,0
ENG-00762,2025-05-01,71.96,65.78,91.06,74.29,49.19,70.34,Watch,0
ENG-00762,2025-06-01,65.67,76.84,80.89,69.0,48.74,68.06,Watch,0
ENG-00763,2025-09-01,75.95,79.85,54.46,70.78,54.18,67.3,Watch,0
ENG-00763,2025-10-01,71.14,69.92,83.88,68.14,38.07,66.38,Watch,0
ENG-00763,2025-11-01,71.63,58.32,87.76,67.52,37.65,64.78,Watch,1
ENG-00763,2025-12-01,61.69,48.93,72.79,61.07,38.33,56.59,Critical,1
ENG-00763,2026-01-01,58.89,50.05,37.57,67.39,22.2,46.79,Critical,1
ENG-00764,2025-04-01,80.12,80.47,85.74,77.53,62.96,77.49,Watch,0
ENG-00764,2025-05-01,76.34,84.71,95.64,77.39,61.55,79.07,Watch,0
ENG-00764,2025-06-01,77.79,84.07,81.77,79.68,64.45,77.46,Watch,0
ENG-00764,2025-07-01,70.83,81.38,96.23,75.07,53.8,75.25,Watch,0
ENG-00764,2025-08-01,75.63,77.18,78.91,80.9,47.2,71.7,Watch,1
ENG-00764,2025-09-01,71.91,72.87,76.72,74.25,39.84,67.0,Watch,1
ENG-00764,2025-10-01,64.29,57.59,47.39,66.25,41.25,55.26,Critical,1
ENG-00765,2024-10-01,81.45,87.16,86.34,75.1,52.84,76.89,Watch,0
ENG-00765,2024-11-01,78.87,84.58,94.39,71.4,54.87,77.19,Watch,0
ENG-00765,2024-12-01,74.72,74.58,94.52,68.45,56.85,74.14,Watch,0
ENG-00765,2025-01-01,75.53,84.55,58.09,73.95,52.58,69.02,Watch,0
ENG-00765,2025-02-01,76.82,73.54,80.51,76.13,69.4,75.32,Watch,0
ENG-00765,2025-03-01,72.81,80.97,90.07,72.59,63.88,76.08,Watch,0
ENG-00765,2025-04-01,73.52,83.28,91.5,77.48,51.17,75.19,Watch,0
ENG-00765,2025-05-01,76.97,85.1,78.95,70.25,67.08,76.01,Watch,0
ENG-00765,2025-06-01,77.33,74.47,86.88,72.73,51.62,72.84,Watch,0
ENG-00765,2025-07-01,71.73,74.32,77.23,70.3,51.45,69.08,Watch,0
ENG-00765,2025-08-01,74.58,79.14,85.32,69.17,56.77,73.27,Watch,0
ENG-00765,2025-09-01,77.23,79.75,94.87,64.22,57.6,75.39,Watch,0
ENG-00765,2025-10-01,81.92,76.31,51.0,69.52,47.82,65.93,Watch,0
ENG-00766,2026-04-01,78.68,83.53,40.51,75.14,47.51,65.25,Watch,0
ENG-00766,2026-05-01,76.23,80.63,100.0,74.59,58.23,78.02,Watch,0
ENG-00766,2026-06-01,79.52,78.03,50.19,70.16,58.49,67.74,Watch,0
ENG-00766,2026-07-01,79.86,85.12,91.21,69.19,63.61,78.33,Watch,0
ENG-00766,2026-08-01,78.29,74.2,75.98,71.44,59.94,72.31,Watch,0
ENG-00767,2025-05-01,87.15,85.81,92.4,75.06,67.48,82.18,Healthy,0
ENG-00767,2025-06-01,80.4,84.43,83.18,82.57,57.5,77.51,Watch,0
ENG-00767,2025-07-01,79.66,77.06,70.07,77.28,50.94,71.12,Watch,0
ENG-00767,2025-08-01,77.85,77.79,35.01,71.45,64.3,65.6,Watch,1
ENG-00767,2025-09-01,80.48,66.87,61.68,77.08,48.2,67.03,Watch,1
ENG-00767,2025-10-01,66.31,62.25,59.94,64.55,34.46,57.59,Critical,1
ENG-00768,2025-04-01,80.27,80.91,79.92,72.2,47.64,72.59,Watch,0
ENG-00768,2025-05-01,66.31,62.96,60.39,64.07,37.12,58.28,Critical,1
ENG-00768,2025-06-01,67.26,61.98,44.28,67.24,30.05,54.16,Critical,1
ENG-00768,2025-07-01,56.88,51.21,32.04,61.24,28.43,45.74,Critical,1
ENG-00769,2024-01-01,68.41,67.06,65.89,75.03,49.67,64.88,Watch,0
ENG-00769,2024-02-01,72.18,73.55,69.36,72.95,46.46,66.86,Watch,0
ENG-00769,2024-03-01,71.76,63.99,70.36,61.19,50.0,63.99,Watch,0
ENG-00769,2024-04-01,75.37,74.01,90.73,67.27,52.88,72.46,Watch,0
ENG-00769,2024-05-01,74.94,63.0,74.56,71.24,47.98,66.53,Watch,0
ENG-00769,2024-06-01,68.52,66.67,63.32,72.35,50.16,64.01,Watch,0
ENG-00769,2024-07-01,68.92,69.28,61.67,72.11,51.9,64.62,Watch,0
ENG-00769,2024-08-01,76.2,76.38,73.57,71.24,46.62,69.05,Watch,0
ENG-00769,2024-09-01,70.72,74.13,73.49,69.47,54.4,68.5,Watch,0
ENG-00769,2024-10-01,69.99,71.66,52.06,72.16,43.17,61.7,Watch,0
ENG-00769,2024-11-01,74.25,68.61,81.74,70.68,43.6,67.95,Watch,0
ENG-00769,2024-12-01,69.34,66.58,80.65,69.97,47.25,66.73,Watch,0
ENG-00770,2025-08-01,82.53,81.28,80.17,76.85,54.34,75.32,Watch,0
ENG-00770,2025-09-01,77.88,76.41,62.83,75.39,62.66,71.16,Watch,0
ENG-00770,2025-10-01,67.29,69.67,69.63,72.6,38.03,63.18,Watch,1
ENG-00770,2025-11-01,64.27,56.62,59.47,67.35,26.04,54.6,Critical,1
ENG-00770,2025-12-01,59.74,49.19,49.82,59.62,30.33,49.75,Critical,1
ENG-00771,2025-01-01,77.92,72.24,79.95,61.8,49.89,69.17,Watch,0
ENG-00771,2025-02-01,73.68,76.64,90.83,75.25,45.7,72.34,Watch,0
ENG-00771,2025-03-01,70.47,79.43,85.04,66.45,60.2,72.52,Watch,0
ENG-00771,2025-04-01,73.24,81.18,95.89,66.88,52.7,74.3,Watch,0
ENG-00771,2025-05-01,77.14,81.77,92.39,64.84,49.43,73.73,Watch,0
ENG-00771,2025-06-01,75.22,82.2,65.41,71.91,50.39,69.19,Watch,0
ENG-00771,2025-07-01,75.07,79.2,94.52,77.8,56.96,76.57,Watch,0
ENG-00771,2025-08-01,78.74,78.79,80.44,78.98,67.11,76.8,Watch,0
ENG-00771,2025-09-01,76.74,80.13,70.71,78.24,50.17,71.12,Watch,0
ENG-00771,2025-10-01,79.77,75.29,55.07,66.72,49.79,65.98,Watch,0
ENG-00772,2024-11-01,73.99,80.32,99.82,64.09,62.67,76.67,Watch,0
ENG-00772,2024-12-01,73.86,80.17,88.62,81.45,56.58,75.76,Watch,0
ENG-00772,2025-01-01,78.9,69.63,92.22,81.09,57.63,75.79,Watch,0
ENG-00772,2025-02-01,75.27,74.65,75.32,74.96,40.14,68.08,Watch,0
ENG-00772,2025-03-01,76.94,77.06,67.31,77.63,53.9,70.53,Watch,0
ENG-00772,2025-04-01,74.65,73.14,75.03,77.87,50.82,70.14,Watch,0
ENG-00772,2025-05-01,72.68,79.98,90.51,72.43,53.96,73.92,Watch,0
ENG-00772,2025-06-01,78.04,70.4,72.78,69.63,57.91,70.17,Watch,0
ENG-00772,2025-07-01,71.49,74.8,85.78,76.98,52.66,72.07,Watch,0
ENG-00772,2025-08-01,73.76,70.92,97.68,64.48,64.46,74.72,Watch,0
ENG-00772,2025-09-01,69.38,76.49,90.04,72.86,54.33,72.45,Watch,0
ENG-00773,2025-01-01,84.06,89.02,98.37,78.16,69.66,84.15,Healthy,0
ENG-00773,2025-02-01,86.52,100.0,100.0,75.79,67.15,86.43,Healthy,0
ENG-00773,2025-03-01,87.09,90.86,95.96,65.81,79.29,84.87,Healthy,0
ENG-00773,2025-04-01,93.06,99.12,88.96,80.28,69.76,86.87,Healthy,0
ENG-00773,2025-05-01,88.35,93.44,96.6,75.52,62.98,84.02,Healthy,0
ENG-00773,2025-06-01,86.96,93.94,88.61,70.38,78.77,84.56,Healthy,0
ENG-00773,2025-07-01,83.09,91.6,100.0,81.44,77.7,86.85,Healthy,0
ENG-00773,2025-08-01,83.16,85.83,100.0,83.44,69.82,84.44,Healthy,0
ENG-00773,2025-09-01,85.89,83.62,94.74,76.26,71.57,82.9,Healthy,0
ENG-00774,2025-11-01,86.45,89.94,81.83,80.93,60.54,80.21,Healthy,0
ENG-00774,2025-12-01,77.86,85.21,50.83,72.5,72.43,72.03,Watch,0
ENG-00774,2026-01-01,82.2,86.04,94.9,73.87,71.17,82.05,Healthy,0
ENG-00774,2026-02-01,79.51,84.72,100.0,81.38,67.12,82.45,Healthy,0
ENG-00774,2026-03-01,78.66,82.5,100.0,81.99,56.13,79.69,Watch,0
ENG-00774,2026-04-01,80.86,81.26,95.23,81.22,77.02,83.1,Healthy,0
ENG-00774,2026-05-01,80.93,79.6,87.36,79.95,69.58,79.53,Watch,0
ENG-00774,2026-06-01,83.75,90.95,89.65,71.88,58.64,79.57,Watch,0
ENG-00774,2026-07-01,76.68,92.45,96.51,76.8,54.46,79.37,Watch,0
ENG-00775,2026-08-01,75.53,72.17,84.99,76.82,62.89,74.41,Watch,0
ENG-00776,2026-04-01,74.67,92.54,90.37,70.31,57.64,77.33,Watch,0
ENG-00776,2026-05-01,78.85,86.7,95.62,71.72,56.56,78.25,Watch,0
ENG-00776,2026-06-01,79.38,84.54,70.81,73.41,53.81,72.69,Watch,0
ENG-00776,2026-07-01,82.65,74.03,96.37,78.04,52.17,76.88,Watch,0
ENG-00776,2026-08-01,82.49,88.13,93.99,73.69,53.94,78.89,Watch,0
ENG-00777,2026-04-01,77.56,76.65,64.3,70.94,44.42,67.1,Watch,0
ENG-00777,2026-05-01,74.18,63.67,90.8,78.48,55.69,72.35,Watch,0
ENG-00777,2026-06-01,69.45,73.27,90.76,68.64,69.38,74.34,Watch,0
ENG-00777,2026-07-01,76.06,76.11,90.25,74.95,42.87,72.1,Watch,0
ENG-00777,2026-08-01,73.11,74.63,90.31,66.46,42.98,69.83,Watch,0
ENG-00778,2024-09-01,74.35,78.7,96.42,77.83,56.32,76.55,Watch,0
ENG-00778,2024-10-01,76.44,84.36,70.75,71.37,72.15,75.27,Watch,0
ENG-00778,2024-11-01,79.23,80.97,92.3,77.7,67.06,79.53,Watch,0
ENG-00778,2024-12-01,83.39,85.22,96.15,72.74,67.88,81.61,Healthy,0
ENG-00778,2025-01-01,81.85,81.66,94.28,72.13,58.5,78.17,Watch,0
ENG-00778,2025-02-01,79.19,91.58,80.68,77.29,61.93,78.23,Watch,0
ENG-00778,2025-03-01,77.7,81.08,96.29,68.34,64.26,78.0,Watch,0
ENG-00778,2025-04-01,77.79,82.88,89.15,78.39,69.03,79.42,Watch,0
ENG-00779,2026-02-01,73.87,72.38,93.71,75.67,55.78,74.19,Watch,0
ENG-00779,2026-03-01,69.85,69.9,81.25,69.98,41.8,66.55,Watch,0
ENG-00779,2026-04-01,68.15,70.59,46.36,71.69,59.6,63.1,Watch,0
ENG-00779,2026-05-01,68.23,73.03,79.69,69.17,58.65,69.71,Watch,0
ENG-00779,2026-06-01,72.79,70.84,83.5,71.73,48.21,69.47,Watch,0
ENG-00779,2026-07-01,77.08,73.9,78.26,70.23,53.58,70.95,Watch,0
ENG-00779,2026-08-01,70.35,79.65,79.49,68.59,50.27,69.76,Watch,0
ENG-00780,2024-01-01,72.35,75.0,91.73,72.88,56.78,73.72,Watch,0
ENG-00780,2024-02-01,73.24,82.5,72.29,71.85,57.38,71.52,Watch,0
ENG-00780,2024-03-01,78.49,80.99,94.08,69.45,51.51,75.35,Watch,0
ENG-00780,2024-04-01,77.38,80.37,61.84,78.98,56.09,70.85,Watch,0
ENG-00780,2024-05-01,78.26,81.79,80.07,76.23,65.87,76.55,Watch,0
ENG-00780,2024-06-01,73.56,76.33,91.5,81.24,47.44,73.63,Watch,0
ENG-00780,2024-07-01,76.1,77.08,96.49,80.09,47.32,75.21,Watch,0
ENG-00780,2024-08-01,79.56,85.07,77.91,73.7,48.26,73.2,Watch,0
ENG-00781,2024-05-01,79.12,79.53,96.85,69.24,50.75,75.59,Watch,0
ENG-00781,2024-06-01,79.45,84.37,62.48,77.27,61.11,73.05,Watch,0
ENG-00781,2024-07-01,77.36,83.74,98.63,72.12,61.71,78.97,Watch,0
ENG-00781,2024-08-01,76.71,68.69,97.4,70.14,63.66,75.65,Watch,0
ENG-00781,2024-09-01,80.9,79.94,94.17,78.01,56.0,77.95,Watch,0
ENG-00781,2024-10-01,73.54,84.19,92.24,73.0,56.46,75.91,Watch,0
ENG-00781,2024-11-01,79.37,80.23,94.55,74.12,62.75,78.47,Watch,0
ENG-00781,2024-12-01,81.2,80.04,99.42,68.59,49.81,76.44,Watch,0
ENG-00781,2025-01-01,83.09,83.16,94.69,65.99,65.8,79.4,Watch,0
ENG-00782,2026-03-01,79.93,87.49,90.66,66.4,59.8,77.53,Watch,0
ENG-00782,2026-04-01,79.59,74.92,94.9,70.45,65.0,77.43,Watch,0
ENG-00782,2026-05-01,79.03,80.17,100.0,77.1,65.37,80.43,Healthy,0
ENG-00782,2026-06-01,73.71,79.58,97.01,68.19,65.31,77.03,Watch,0
ENG-00782,2026-07-01,81.76,84.65,81.11,76.37,77.87,80.62,Healthy,0
ENG-00782,2026-08-01,80.48,82.37,71.74,82.41,61.09,75.52,Watch,0
ENG-00783,2025-07-01,82.78,80.22,90.19,70.55,64.3,78.22,Watch,0
ENG-00783,2025-08-01,83.59,74.16,99.09,67.85,57.35,77.19,Watch,0
ENG-00783,2025-09-01,80.57,84.22,88.79,76.82,49.03,76.07,Watch,0
ENG-00783,2025-10-01,75.19,77.71,85.17,71.27,64.06,74.88,Watch,0
ENG-00783,2025-11-01,79.53,80.8,94.64,78.78,49.01,76.59,Watch,0
ENG-00783,2025-12-01,77.52,75.43,95.64,73.75,60.09,76.67,Watch,0
ENG-00783,2026-01-01,76.58,85.63,97.17,75.65,56.73,78.4,Watch,0
ENG-00783,2026-02-01,75.33,84.74,71.34,74.91,58.93,73.07,Watch,0
ENG-00784,2025-09-01,89.36,93.39,83.96,80.39,74.33,84.73,Healthy,0
ENG-00784,2025-10-01,86.07,97.71,99.29,70.39,70.72,85.62,Healthy,0
ENG-00784,2025-11-01,77.07,86.78,100.0,75.66,56.43,79.26,Watch,0
ENG-00784,2025-12-01,72.71,80.99,95.4,69.53,56.38,75.16,Watch,1
ENG-00784,2026-01-01,76.82,69.22,65.47,71.21,55.21,67.87,Watch,1
ENG-00784,2026-02-01,62.2,78.21,88.1,63.89,39.66,66.33,Watch,1
ENG-00785,2024-07-01,79.56,85.8,100.0,77.61,67.89,82.27,Healthy,0
ENG-00785,2024-08-01,82.42,86.43,100.0,77.4,61.8,81.86,Healthy,0
ENG-00785,2024-09-01,80.92,84.18,100.0,70.24,68.99,81.4,Healthy,0
ENG-00785,2024-10-01,88.32,87.59,78.62,70.59,65.8,79.07,Watch,0
ENG-00785,2024-11-01,82.21,82.19,83.0,78.33,72.61,79.86,Watch,0
ENG-00785,2024-12-01,73.81,88.24,100.0,74.44,62.59,79.78,Watch,0
ENG-00785,2025-01-01,81.71,91.85,86.85,73.9,46.73,76.6,Watch,0
ENG-00786,2025-06-01,82.18,87.94,100.0,70.92,62.88,81.35,Healthy,0
ENG-00786,2025-07-01,76.5,83.28,99.72,68.55,67.12,79.43,Watch,0
ENG-00786,2025-08-01,82.49,86.36,100.0,69.77,67.65,81.89,Healthy,0
ENG-00786,2025-09-01,79.58,85.66,100.0,80.12,65.23,82.09,Healthy,0
ENG-00786,2025-10-01,76.32,83.89,95.68,84.92,62.98,80.33,Healthy,0
ENG-00786,2025-11-01,79.35,83.29,73.99,72.76,70.13,76.23,Watch,0
ENG-00786,2025-12-01,79.18,84.43,97.45,91.19,59.83,81.82,Healthy,0
ENG-00786,2026-01-01,77.82,87.8,98.04,76.18,79.7,83.99,Healthy,0
ENG-00787,2026-05-01,81.92,90.83,99.97,66.78,60.18,80.69,Healthy,0
ENG-00787,2026-06-01,86.56,84.39,94.33,81.9,65.51,82.77,Healthy,0
ENG-00787,2026-07-01,84.2,94.75,93.85,84.84,66.81,84.86,Healthy,0
ENG-00787,2026-08-01,78.85,88.88,82.82,76.12,63.32,78.14,Watch,0
ENG-00788,2024-06-01,83.59,86.83,86.33,73.9,53.86,77.39,Watch,0
ENG-00788,2024-07-01,72.84,82.91,74.41,68.86,49.16,69.83,Watch,0
ENG-00788,2024-08-01,75.58,71.55,74.83,77.35,43.1,68.39,Watch,0
ENG-00788,2024-09-01,71.94,67.88,71.94,68.57,37.88,63.81,Watch,1
ENG-00788,2024-10-01,67.82,60.66,88.01,62.86,35.45,63.21,Watch,1
ENG-00788,2024-11-01,61.48,56.22,67.98,73.75,47.14,60.7,Watch,1
ENG-00789,2026-01-01,81.07,81.12,88.44,69.52,59.59,76.53,Watch,0
ENG-00789,2026-02-01,80.43,80.4,100.0,74.21,58.89,79.1,Watch,0
ENG-00789,2026-03-01,79.28,87.01,94.33,76.21,69.35,81.39,Healthy,0
ENG-00789,2026-04-01,76.98,87.31,94.04,75.91,62.3,79.36,Watch,0
ENG-00789,2026-05-01,78.93,76.72,81.43,74.63,64.71,75.5,Watch,0
ENG-00789,2026-06-01,79.08,81.62,81.83,74.16,65.4,76.66,Watch,0
ENG-00789,2026-07-01,81.31,89.02,100.0,81.11,65.5,83.4,Healthy,0
ENG-00789,2026-08-01,83.17,88.92,77.16,69.21,59.63,76.32,Watch,0
ENG-00790,2024-03-01,80.3,77.73,46.37,64.55,54.77,65.53,Watch,0
ENG-00790,2024-04-01,79.73,74.2,98.45,71.8,57.02,76.64,Watch,0
ENG-00790,2024-05-01,79.23,77.91,96.49,73.36,65.04,78.7,Watch,0
ENG-00790,2024-06-01,75.47,74.9,70.3,71.79,62.79,71.23,Watch,0
ENG-00790,2024-07-01,79.32,64.94,94.14,74.76,56.78,74.22,Watch,0
ENG-00790,2024-08-01,75.41,79.49,90.48,70.65,58.66,75.18,Watch,0
ENG-00790,2024-09-01,73.6,78.06,96.52,75.08,59.59,76.49,Watch,0
ENG-00790,2024-10-01,77.12,79.59,80.09,68.81,52.1,71.96,Watch,0
ENG-00790,2024-11-01,76.33,74.7,85.27,77.76,57.79,74.3,Watch,0
ENG-00790,2024-12-01,76.14,82.42,93.49,79.37,49.06,75.93,Watch,0
ENG-00790,2025-01-01,78.52,70.34,66.09,79.11,59.22,70.63,Watch,0
ENG-00790,2025-02-01,78.14,82.7,79.5,74.01,53.67,73.81,Watch,0
ENG-00791,2024-10-01,75.13,72.94,52.22,69.64,50.47,64.35,Watch,0
ENG-00791,2024-11-01,69.61,68.76,48.66,61.03,46.9,59.42,Critical,0
ENG-00791,2024-12-01,65.74,63.21,43.37,63.2,36.3,54.49,Critical,1
ENG-00791,2025-01-01,61.45,49.89,68.22,73.08,34.52,56.85,Critical,1
ENG-00791,2025-02-01,53.73,45.33,51.34,58.85,25.3,46.65,Critical,1
ENG-00792,2026-08-01,70.16,76.38,72.22,73.53,38.19,65.93,Watch,0
ENG-00792,2026-09-01,62.68,66.59,29.23,68.98,60.36,57.25,Critical,0
ENG-00792,2026-10-01,64.72,56.77,65.45,58.39,29.39,55.26,Critical,0
ENG-00792,2026-11-01,62.66,53.56,55.93,66.83,25.82,52.75,Critical,1
ENG-00792,2026-12-01,53.89,50.04,41.98,64.74,26.23,46.83,Critical,1
ENG-00792,2027-01-01,55.52,46.82,33.14,57.47,14.87,41.47,Critical,1
ENG-00793,2025-09-01,77.99,84.65,100.0,67.68,54.92,77.56,Watch,0
ENG-00793,2025-10-01,80.8,85.14,88.11,76.36,63.53,79.01,Watch,0
ENG-00793,2025-11-01,83.58,90.7,98.13,82.8,65.26,84.13,Healthy,0
ENG-00793,2025-12-01,79.05,89.51,100.0,74.69,64.82,81.83,Healthy,0
ENG-00793,2026-01-01,81.35,84.65,99.47,70.07,75.03,82.68,Healthy,0
ENG-00793,2026-02-01,82.87,84.32,95.29,70.92,69.13,81.11,Healthy,0
ENG-00793,2026-03-01,76.38,96.26,80.9,73.38,70.32,79.6,Watch,0
ENG-00793,2026-04-01,79.77,92.46,100.0,79.58,78.84,86.14,Healthy,0
ENG-00793,2026-05-01,82.69,88.75,87.6,71.56,64.09,79.49,Watch,0
ENG-00793,2026-06-01,83.03,90.28,100.0,83.02,71.59,85.58,Healthy,0
ENG-00793,2026-07-01,82.44,98.53,100.0,84.18,62.93,85.53,Healthy,0
ENG-00793,2026-08-01,89.13,90.49,82.0,69.6,72.85,81.79,Healthy,0
ENG-00794,2024-05-01,74.5,84.2,75.16,87.95,67.99,77.29,Watch,0
ENG-00794,2024-06-01,80.12,92.65,93.08,77.36,73.06,83.39,Healthy,0
ENG-00794,2024-07-01,81.04,92.06,99.23,78.5,60.37,82.37,Healthy,0
ENG-00794,2024-08-01,81.17,87.08,99.03,70.85,79.09,83.96,Healthy,0
ENG-00794,2024-09-01,80.06,88.73,92.11,83.56,68.61,82.44,Healthy,0
ENG-00794,2024-10-01,80.53,85.14,95.2,76.6,64.09,80.51,Healthy,0
ENG-00794,2024-11-01,81.76,84.51,91.32,75.66,61.46,79.25,Watch,0
ENG-00794,2024-12-01,82.14,85.86,95.13,78.23,61.11,80.69,Healthy,0
ENG-00794,2025-01-01,84.97,79.76,94.22,73.35,65.14,80.07,Healthy,0
ENG-00794,2025-02-01,86.03,79.32,81.27,73.16,62.92,77.18,Watch,0
ENG-00794,2025-03-01,82.98,86.59,87.97,73.36,62.8,79.22,Watch,0
ENG-00794,2025-04-01,83.02,86.96,95.84,71.67,58.12,79.69,Watch,0
ENG-00794,2025-05-01,84.34,82.98,83.65,72.67,62.03,77.72,Watch,0
ENG-00795,2025-10-01,68.25,81.21,84.63,62.8,44.34,68.52,Watch,0
ENG-00795,2025-11-01,68.93,72.52,82.44,73.99,44.81,68.29,Watch,0
ENG-00795,2025-12-01,70.28,72.78,87.31,77.21,48.22,70.81,Watch,0
ENG-00795,2026-01-01,64.98,70.56,67.11,65.26,54.31,64.43,Watch,0
ENG-00795,2026-02-01,62.67,63.68,73.09,62.86,47.57,61.96,Watch,1
ENG-00795,2026-03-01,58.53,54.69,72.04,64.9,39.19,57.55,Critical,1
ENG-00795,2026-04-01,54.41,49.58,59.02,65.38,23.41,49.81,Critical,1
ENG-00795,2026-05-01,49.36,36.66,38.19,62.95,33.2,43.39,Critical,1
ENG-00796,2025-07-01,80.39,83.74,98.69,75.96,70.72,82.12,Healthy,0
ENG-00796,2025-08-01,83.28,73.9,91.55,70.54,55.37,75.57,Watch,1
ENG-00796,2025-09-01,79.76,76.38,91.84,67.87,61.13,75.99,Watch,1
ENG-00796,2025-10-01,69.08,67.3,61.87,70.35,52.07,64.07,Watch,1
ENG-00797,2024-08-01,77.77,84.48,59.27,65.27,50.6,68.1,Watch,0
ENG-00797,2024-09-01,76.07,78.52,63.44,80.14,61.24,71.68,Watch,0
ENG-00797,2024-10-01,77.38,76.67,75.46,79.99,65.0,74.77,Watch,0
ENG-00797,2024-11-01,77.76,81.07,81.43,74.67,69.91,77.12,Watch,0
ENG-00797,2024-12-01,74.12,76.82,86.41,74.26,51.96,72.71,Watch,0
ENG-00797,2025-01-01,75.85,80.66,79.63,69.98,60.91,73.7,Watch,0
ENG-00797,2025-02-01,80.19,81.23,91.09,65.81,54.08,75.2,Watch,0
ENG-00797,2025-03-01,77.74,75.36,91.45,72.79,55.69,74.85,Watch,0
ENG-00797,2025-04-01,77.22,76.53,93.82,75.13,55.65,75.77,Watch,0
ENG-00797,2025-05-01,76.48,78.73,62.93,76.9,61.19,71.23,Watch,0
ENG-00797,2025-06-01,73.43,73.61,94.46,80.59,53.36,74.73,Watch,0
ENG-00797,2025-07-01,76.15,73.05,90.46,81.9,56.51,75.33,Watch,0
ENG-00797,2025-08-01,76.29,80.61,62.42,76.78,62.45,71.69,Watch,0
ENG-00798,2025-01-01,71.95,73.86,100.0,73.34,60.76,75.91,Watch,0
ENG-00798,2025-02-01,70.99,79.87,75.89,64.18,55.76,69.68,Watch,0
ENG-00798,2025-03-01,74.97,77.33,85.62,74.93,58.51,74.27,Watch,0
