engagement_id,review_date,technical_score,delivery_score,communication_score,overall_score
ENG-00647,2025-10-01,86.49,89.44,80.08,90.69
ENG-00647,2025-11-01,86.21,83.56,91.22,91.19
ENG-00647,2025-12-01,83.87,89.63,95.48,91.32
ENG-00647,2026-01-01,88.68,84.69,92.49,93.53
ENG-00647,2026-02-01,80.8,75.76,89.51,87.1
ENG-00647,2026-03-01,92.61,83.85,91.22,91.76
ENG-00647,2026-04-01,85.62,85.84,86.7,93.28
ENG-00648,2026-08-01,79.57,62.95,69.93,74.0
ENG-00649,2025-06-01,86.15,78.07,92.91,84.04
ENG-00649,2025-07-01,81.46,75.36,83.54,86.82
ENG-00649,2025-08-01,87.32,75.75,90.71,86.51
ENG-00649,2025-09-01,81.72,82.62,84.06,88.44
ENG-00649,2025-10-01,84.47,88.02,82.68,85.75
ENG-00649,2025-11-01,74.36,78.35,85.08,85.51
ENG-00649,2025-12-01,93.99,77.07,90.47,87.45
ENG-00649,2026-01-01,75.08,79.44,80.53,75.41
ENG-00649,2026-02-01,79.55,81.13,83.02,85.86
ENG-00649,2026-03-01,78.05,86.42,91.43,85.95
ENG-00649,2026-04-01,80.11,86.43,91.47,87.86
ENG-00649,2026-05-01,86.84,79.62,78.48,84.32
ENG-00650,2026-06-01,78.54,80.33,84.45,82.31
ENG-00650,2026-07-01,63.82,68.63,59.23,74.73
ENG-00650,2026-08-01,75.25,69.16,71.32,72.23
ENG-00651,2024-11-01,83.45,86.35,83.07,87.93
ENG-00651,2024-12-01,81.51,81.9,80.1,85.72
ENG-00651,2025-01-01,92.85,89.8,92.4,86.65
ENG-00651,2025-02-01,87.58,86.51,87.15,85.08
ENG-00651,2025-03-01,79.74,91.89,89.82,93.21
ENG-00651,2025-04-01,78.8,79.01,84.13,87.5
ENG-00651,2025-05-01,80.06,79.33,82.28,87.2
ENG-00651,2025-06-01,67.6,71.87,81.65,79.78
ENG-00651,2025-07-01,81.0,83.69,84.15,84.1
ENG-00651,2025-08-01,79.73,87.87,88.45,86.07
ENG-00652,2025-01-01,80.12,70.86,81.79,83.5
ENG-00652,2025-02-01,75.74,67.56,75.91,74.65
ENG-00652,2025-03-01,83.68,76.56,90.22,84.31
ENG-00652,2025-04-01,79.15,79.18,69.46,79.42
ENG-00652,2025-05-01,73.04,89.61,80.55,82.6
ENG-00652,2025-06-01,79.36,82.18,81.86,84.32
ENG-00652,2025-07-01,72.37,83.8,82.79,75.32
ENG-00652,2025-08-01,81.85,85.19,86.27,82.6
ENG-00652,2025-09-01,75.69,80.96,81.55,83.72
ENG-00652,2025-10-01,79.13,82.99,75.5,83.65
ENG-00652,2025-11-01,84.28,63.37,79.15,70.81
ENG-00652,2025-12-01,79.3,82.78,85.37,90.04
ENG-00652,2026-01-01,84.41,85.33,81.4,84.77
ENG-00653,2024-06-01,67.52,64.98,63.65,66.32
ENG-00653,2024-07-01,64.54,74.66,72.41,68.39
ENG-00653,2024-08-01,71.73,61.72,82.82,75.08
ENG-00653,2024-09-01,76.55,68.32,59.15,67.85
ENG-00653,2024-10-01,72.73,68.02,72.7,68.34
ENG-00653,2024-11-01,72.27,73.81,63.8,66.13
ENG-00653,2024-12-01,68.44,60.66,68.36,67.03
ENG-00653,2025-01-01,76.52,79.63,78.7,74.58
ENG-00653,2025-02-01,63.14,62.63,65.36,60.59
ENG-00653,2025-03-01,72.47,67.26,67.84,69.28
ENG-00653,2025-04-01,70.83,62.41,66.64,67.44
ENG-00653,2025-05-01,71.36,73.01,73.55,69.82
ENG-00653,2025-06-01,66.89,58.0,67.49,67.07
ENG-00654,2024-06-01,85.11,70.47,85.24,70.0
ENG-00654,2024-07-01,69.77,68.56,67.45,76.67
ENG-00654,2024-08-01,78.62,66.57,77.1,71.2
ENG-00654,2024-09-01,75.51,79.89,81.19,81.28
ENG-00654,2024-10-01,67.11,77.53,73.8,77.69
ENG-00654,2024-11-01,72.47,83.55,76.65,76.99
ENG-00654,2024-12-01,68.28,68.61,58.9,74.36
ENG-00654,2025-01-01,73.66,67.67,71.93,68.04
ENG-00654,2025-02-01,71.11,67.11,69.09,63.57
ENG-00654,2025-03-01,52.27,54.72,61.21,64.52
ENG-00655,2025-01-01,82.36,77.34,82.96,86.95
ENG-00655,2025-02-01,87.51,88.46,90.53,90.5
ENG-00655,2025-03-01,83.68,80.41,85.09,82.7
ENG-00655,2025-04-01,78.28,82.13,79.88,85.81
ENG-00655,2025-05-01,90.58,75.6,85.64,84.17
ENG-00655,2025-06-01,80.01,78.03,80.42,86.49
ENG-00655,2025-07-01,83.29,79.03,85.67,75.72
ENG-00655,2025-08-01,81.72,78.8,81.35,81.89
ENG-00655,2025-09-01,86.21,85.44,89.65,85.12
ENG-00655,2025-10-01,80.77,90.43,81.91,85.9
ENG-00655,2025-11-01,76.18,77.13,78.54,85.42
ENG-00656,2024-08-01,70.52,69.46,78.97,71.45
ENG-00656,2024-09-01,72.0,66.11,59.23,71.34
ENG-00656,2024-10-01,70.54,74.38,76.88,71.5
ENG-00656,2024-11-01,81.78,69.46,81.51,79.07
ENG-00656,2024-12-01,74.73,75.13,82.16,79.36
ENG-00656,2025-01-01,70.7,66.13,77.31,75.3
ENG-00656,2025-02-01,71.55,76.27,72.26,78.81
ENG-00656,2025-03-01,73.98,80.54,78.76,78.93
ENG-00656,2025-04-01,71.53,67.92,68.45,77.38
ENG-00656,2025-05-01,73.66,60.6,86.6,77.18
ENG-00657,2025-04-01,68.91,64.29,75.36,73.2
ENG-00657,2025-05-01,81.86,81.59,86.64,76.42
ENG-00657,2025-06-01,83.64,76.16,74.35,74.57
ENG-00657,2025-07-01,70.11,67.84,79.04,78.21
ENG-00657,2025-08-01,85.78,63.8,79.95,79.88
ENG-00657,2025-09-01,75.85,72.4,79.16,74.09
ENG-00657,2025-10-01,73.43,81.66,85.97,84.15
ENG-00657,2025-11-01,84.32,82.62,81.41,82.03
ENG-00657,2025-12-01,77.24,80.63,77.1,80.14
ENG-00657,2026-01-01,69.75,71.93,65.7,78.53
ENG-00657,2026-02-01,70.11,65.59,78.52,78.34
ENG-00658,2026-02-01,77.27,83.29,84.04,83.4
ENG-00658,2026-03-01,70.89,63.99,62.46,73.8
ENG-00658,2026-04-01,62.53,62.05,66.85,65.37
ENG-00658,2026-05-01,65.71,50.79,59.37,56.65
ENG-00659,2024-10-01,76.96,80.57,69.02,83.37
ENG-00659,2024-11-01,79.55,76.58,72.39,81.58
ENG-00659,2024-12-01,81.38,81.13,88.62,81.4
ENG-00659,2025-01-01,74.98,74.65,78.45,77.8
ENG-00659,2025-02-01,93.83,75.9,82.93,75.57
ENG-00659,2025-03-01,84.6,88.22,90.05,89.58
ENG-00659,2025-04-01,83.56,76.26,85.79,83.06
ENG-00659,2025-05-01,84.96,81.01,87.73,83.07
ENG-00659,2025-06-01,79.35,70.48,81.24,87.15
ENG-00659,2025-07-01,72.61,65.18,80.32,83.45
ENG-00660,2025-01-01,75.25,62.85,74.8,70.48
ENG-00660,2025-02-01,71.24,68.67,71.73,70.51
ENG-00660,2025-03-01,67.6,59.36,71.01,56.82
ENG-00660,2025-04-01,52.58,53.64,54.76,52.72
ENG-00660,2025-05-01,51.91,53.67,46.78,45.79
ENG-00661,2025-05-01,77.14,80.75,84.13,78.07
ENG-00661,2025-06-01,75.3,80.21,72.03,83.46
ENG-00661,2025-07-01,78.49,79.57,75.61,82.55
ENG-00661,2025-08-01,74.48,73.35,75.03,72.46
ENG-00661,2025-09-01,84.26,84.79,79.23,84.09
ENG-00661,2025-10-01,75.76,79.59,78.67,81.61
ENG-00661,2025-11-01,70.71,79.91,81.34,78.51
ENG-00661,2025-12-01,61.67,65.07,69.87,73.93
ENG-00661,2026-01-01,73.79,79.14,75.36,82.61
ENG-00661,2026-02-01,74.6,77.95,77.99,77.28
ENG-00661,2026-03-01,73.5,73.04,86.43,80.88
ENG-00661,2026-04-01,74.97,73.24,75.11,75.97
ENG-00662,2024-03-01,74.88,58.3,70.34,71.77
ENG-00662,2024-04-01,77.37,81.2,84.52,79.72
ENG-00662,2024-05-01,83.52,79.41,77.9,84.71
ENG-00662,2024-06-01,85.35,79.74,77.33,83.85
ENG-00662,2024-07-01,76.25,77.69,79.33,82.88
ENG-00662,2024-08-01,83.64,87.07,82.68,87.02
ENG-00662,2024-09-01,75.19,75.95,86.91,82.3
ENG-00662,2024-10-01,78.14,86.75,77.28,82.62
ENG-00662,2024-11-01,76.0,79.14,88.75,80.84
ENG-00662,2024-12-01,77.18,89.21,79.66,85.34
ENG-00662,2025-01-01,90.36,82.06,84.7,83.29
ENG-00662,2025-02-01,74.98,68.53,72.76,84.2
ENG-00662,2025-03-01,65.69,71.2,66.81,76.54
ENG-00663,2025-02-01,77.84,80.25,82.35,85.24
ENG-00663,2025-03-01,71.28,65.58,86.78,78.76
ENG-00663,2025-04-01,73.45,69.83,71.04,76.02
ENG-00663,2025-05-01,73.96,62.66,72.58,73.68
ENG-00663,2025-06-01,71.19,61.34,67.33,63.42
ENG-00664,2026-06-01,77.77,77.26,73.3,79.48
ENG-00664,2026-07-01,69.2,65.45,71.27,71.11
ENG-00664,2026-08-01,87.13,54.3,86.11,69.63
ENG-00664,2026-09-01,77.13,66.02,65.28,69.07
ENG-00664,2026-10-01,81.38,81.45,79.0,72.04
ENG-00664,2026-11-01,75.84,73.94,75.59,74.67
ENG-00664,2026-12-01,63.01,58.13,53.94,64.7
ENG-00664,2027-01-01,77.0,68.82,65.08,71.37
ENG-00664,2027-02-01,65.66,69.32,68.52,67.13
ENG-00665,2024-04-01,83.58,76.89,86.76,85.36
ENG-00665,2024-05-01,81.46,93.89,83.29,89.25
ENG-00665,2024-06-01,79.76,81.8,85.22,79.42
ENG-00665,2024-07-01,79.01,78.86,81.88,84.95
ENG-00665,2024-08-01,80.66,85.91,80.08,84.06
ENG-00665,2024-09-01,83.7,82.93,86.74,88.66
ENG-00665,2024-10-01,87.89,82.25,87.59,89.07
ENG-00665,2024-11-01,84.96,84.1,88.46,87.13
ENG-00665,2024-12-01,75.87,82.46,89.13,90.3
ENG-00665,2025-01-01,85.39,79.19,89.31,93.23
ENG-00665,2025-02-01,86.22,85.81,82.85,93.24
ENG-00665,2025-03-01,91.63,91.01,99.92,91.1
ENG-00665,2025-04-01,85.46,78.79,98.28,90.57
ENG-00666,2024-06-01,81.42,87.02,81.47,86.91
ENG-00666,2024-07-01,77.68,78.82,76.12,87.56
ENG-00666,2024-08-01,87.61,88.04,95.02,91.28
ENG-00666,2024-09-01,79.27,81.43,90.81,84.39
ENG-00666,2024-10-01,80.73,83.07,82.22,90.52
ENG-00666,2024-11-01,93.46,88.79,88.69,92.21
ENG-00666,2024-12-01,80.19,92.28,88.06,90.26
ENG-00666,2025-01-01,86.04,87.7,94.34,88.95
ENG-00666,2025-02-01,81.5,69.48,84.43,88.11
ENG-00666,2025-03-01,83.94,79.5,85.2,87.63
ENG-00666,2025-04-01,90.61,85.48,96.44,92.87
ENG-00667,2025-04-01,70.96,76.32,68.31,77.88
ENG-00667,2025-05-01,89.22,73.43,84.6,86.04
ENG-00667,2025-06-01,80.35,70.49,64.55,80.22
ENG-00667,2025-07-01,81.11,78.22,81.43,79.59
ENG-00667,2025-08-01,82.94,72.1,87.82,80.94
ENG-00667,2025-09-01,85.04,87.19,96.02,80.82
ENG-00667,2025-10-01,78.14,79.87,81.9,84.13
ENG-00667,2025-11-01,86.24,77.2,76.97,84.83
ENG-00667,2025-12-01,85.31,82.0,75.74,81.48
ENG-00668,2025-12-01,77.92,70.79,69.42,75.49
ENG-00668,2026-01-01,73.85,68.78,73.58,72.98
ENG-00668,2026-02-01,78.07,78.77,78.87,79.29
ENG-00668,2026-03-01,77.95,71.09,85.94,79.49
ENG-00668,2026-04-01,85.09,89.14,89.62,86.13
ENG-00668,2026-05-01,89.12,77.26,76.71,74.5
ENG-00668,2026-06-01,85.06,80.95,76.14,80.75
ENG-00668,2026-07-01,73.41,86.78,66.23,78.89
ENG-00668,2026-08-01,79.3,75.33,82.21,82.62
ENG-00669,2025-05-01,81.96,77.07,82.11,82.63
ENG-00669,2025-06-01,75.44,70.13,72.53,61.71
ENG-00669,2025-07-01,61.81,66.16,63.19,67.91
ENG-00669,2025-08-01,50.5,54.56,48.61,40.29
ENG-00670,2025-01-01,69.77,72.33,80.31,75.33
ENG-00670,2025-02-01,78.83,67.03,68.41,74.8
ENG-00670,2025-03-01,80.19,74.26,78.54,76.0
ENG-00670,2025-04-01,78.7,80.37,79.53,82.46
ENG-00670,2025-05-01,77.72,69.42,74.8,74.39
ENG-00670,2025-06-01,69.74,71.16,60.39,75.95
ENG-00670,2025-07-01,87.46,89.9,93.13,80.55
ENG-00670,2025-08-01,70.35,72.05,60.63,77.92
ENG-00670,2025-09-01,70.12,64.36,79.07,78.58
ENG-00670,2025-10-01,74.97,72.67,66.46,78.47
ENG-00671,2024-06-01,75.77,76.13,87.49,81.23
ENG-00671,2024-07-01,77.58,71.88,83.14,80.83
ENG-00671,2024-08-01,77.25,79.77,89.31,78.52
ENG-00671,2024-09-01,77.48,74.98,71.74,81.64
ENG-00671,2024-10-01,83.02,76.26,84.9,78.07
ENG-00671,2024-11-01,81.89,89.66,85.87,83.13
ENG-00671,2024-12-01,90.96,86.38,87.65,80.59
ENG-00671,2025-01-01,87.74,67.1,78.91,74.91
ENG-00671,2025-02-01,68.09,66.71,70.49,81.89
ENG-00671,2025-03-01,81.59,78.62,89.17,77.72
ENG-00671,2025-04-01,79.1,77.88,79.47,80.61
ENG-00671,2025-05-01,76.66,69.68,65.87,80.08
ENG-00672,2025-03-01,81.43,84.62,76.39,85.35
ENG-00672,2025-04-01,79.06,79.36,88.0,84.39
ENG-00672,2025-05-01,81.96,77.88,83.89,81.64
ENG-00672,2025-06-01,81.88,70.39,80.68,75.82
ENG-00672,2025-07-01,69.93,69.92,71.97,78.59
ENG-00672,2025-08-01,72.1,80.17,75.56,80.92
ENG-00672,2025-09-01,84.81,79.19,75.23,83.17
ENG-00673,2026-03-01,69.08,68.44,76.87,81.93
ENG-00673,2026-04-01,81.87,65.3,80.65,79.68
ENG-00673,2026-05-01,71.97,77.62,72.37,76.13
ENG-00673,2026-06-01,78.76,79.26,81.76,77.76
ENG-00673,2026-07-01,72.21,65.35,71.97,73.76
ENG-00673,2026-08-01,60.79,66.16,59.84,67.79
ENG-00673,2026-09-01,72.38,66.5,62.65,72.22
ENG-00673,2026-10-01,56.0,54.51,49.01,60.1
ENG-00674,2025-09-01,71.03,70.65,77.85,78.22
ENG-00674,2025-10-01,81.14,80.66,84.83,78.93
ENG-00674,2025-11-01,83.66,70.9,76.39,74.84
ENG-00674,2025-12-01,88.86,78.87,78.15,83.72
ENG-00674,2026-01-01,73.48,86.78,80.15,81.86
ENG-00674,2026-02-01,85.61,78.27,80.05,69.0
ENG-00674,2026-03-01,69.89,70.64,77.12,71.26
ENG-00674,2026-04-01,77.45,83.43,79.56,84.24
ENG-00674,2026-05-01,76.63,77.23,63.68,73.49
ENG-00674,2026-06-01,63.93,71.82,79.16,72.3
ENG-00675,2024-10-01,78.53,85.81,79.87,83.8
ENG-00675,2024-11-01,79.36,85.87,78.17,80.46
ENG-00675,2024-12-01,85.99,75.6,84.0,76.5
ENG-00675,2025-01-01,72.09,69.88,77.9,78.46
ENG-00675,2025-02-01,86.75,74.05,85.56,83.08
ENG-00675,2025-03-01,77.66,75.66,85.97,81.09
ENG-00675,2025-04-01,71.73,78.42,83.99,83.84
ENG-00675,2025-05-01,71.75,86.05,73.82,81.67
ENG-00675,2025-06-01,69.77,71.25,80.9,80.12
ENG-00675,2025-07-01,80.89,69.38,72.6,79.4
ENG-00676,2026-06-01,72.26,72.46,80.46,75.43
ENG-00676,2026-07-01,77.09,68.7,84.22,74.51
ENG-00676,2026-08-01,68.43,81.69,82.04,76.96
ENG-00677,2024-04-01,57.06,77.74,69.37,70.06
ENG-00677,2024-05-01,73.07,70.08,67.2,69.24
ENG-00677,2024-06-01,78.69,69.27,71.4,71.3
ENG-00677,2024-07-01,68.08,64.03,68.97,67.73
ENG-00677,2024-08-01,71.67,72.87,70.78,71.95
ENG-00677,2024-09-01,70.54,68.7,66.7,75.24
ENG-00677,2024-10-01,73.74,83.62,71.9,74.04
ENG-00677,2024-11-01,76.36,71.79,70.45,73.58
ENG-00677,2024-12-01,65.83,63.31,65.47,75.85
ENG-00678,2026-01-01,80.77,79.86,86.75,88.29
ENG-00678,2026-02-01,89.95,88.53,95.6,90.46
ENG-00678,2026-03-01,82.93,76.65,85.74,75.98
ENG-00678,2026-04-01,82.92,87.33,75.1,87.73
ENG-00678,2026-05-01,81.94,81.91,72.78,87.71
ENG-00678,2026-06-01,91.43,83.99,91.61,91.32
ENG-00678,2026-07-01,77.39,73.68,84.75,87.82
ENG-00678,2026-08-01,76.87,89.0,83.0,88.04
ENG-00679,2024-04-01,66.65,70.2,75.37,78.69
ENG-00679,2024-05-01,73.7,77.78,76.25,78.01
ENG-00679,2024-06-01,82.91,78.02,85.4,81.02
ENG-00679,2024-07-01,76.09,79.35,75.62,80.46
ENG-00679,2024-08-01,74.31,75.67,77.53,82.39
ENG-00679,2024-09-01,74.77,72.02,66.4,72.18
ENG-00679,2024-10-01,78.46,74.04,78.15,68.84
ENG-00679,2024-11-01,70.74,79.78,78.76,79.74
ENG-00679,2024-12-01,71.34,73.64,72.65,70.48
ENG-00679,2025-01-01,78.64,62.42,82.6,70.48
ENG-00680,2024-03-01,72.03,66.89,75.42,72.99
ENG-00680,2024-04-01,72.28,57.35,73.96,74.44
ENG-00680,2024-05-01,75.76,77.82,77.11,83.46
ENG-00680,2024-06-01,83.16,73.26,80.11,76.33
ENG-00680,2024-07-01,82.92,86.28,78.02,83.23
ENG-00680,2024-08-01,77.37,63.71,77.0,73.97
ENG-00680,2024-09-01,71.49,59.07,76.99,65.07
ENG-00680,2024-10-01,76.74,68.87,63.46,76.45
ENG-00680,2024-11-01,76.21,74.04,85.56,74.29
ENG-00680,2024-12-01,64.96,60.7,62.3,72.76
ENG-00680,2025-01-01,80.81,83.31,92.31,78.14
ENG-00680,2025-02-01,84.24,71.45,82.69,78.15
ENG-00680,2025-03-01,72.51,71.67,75.98,74.04
ENG-00681,2026-02-01,69.78,74.74,57.96,77.43
ENG-00681,2026-03-01,71.77,67.02,67.22,70.29
ENG-00681,2026-04-01,72.94,74.53,76.67,70.22
ENG-00681,2026-05-01,65.99,59.72,64.4,73.11
ENG-00681,2026-06-01,74.62,74.94,66.67,76.95
ENG-00681,2026-07-01,74.51,73.01,75.03,76.58
ENG-00681,2026-08-01,66.28,68.11,65.19,68.33
ENG-00681,2026-09-01,63.27,52.04,62.17,63.67
ENG-00681,2026-10-01,61.52,57.08,52.08,53.85
ENG-00681,2026-11-01,57.87,43.29,46.18,49.63
ENG-00682,2024-09-01,76.62,73.56,66.76,86.16
ENG-00682,2024-10-01,79.07,77.74,81.21,87.26
ENG-00682,2024-11-01,82.42,79.28,83.54,90.28
ENG-00682,2024-12-01,90.47,83.99,89.68,86.38
ENG-00682,2025-01-01,77.24,89.14,84.65,82.81
ENG-00682,2025-02-01,77.21,74.96,83.45,84.16
ENG-00682,2025-03-01,88.48,85.19,100.0,88.66
ENG-00682,2025-04-01,83.27,78.55,83.46,87.29
ENG-00682,2025-05-01,84.0,86.31,89.4,83.8
ENG-00682,2025-06-01,88.55,86.88,87.89,90.93
ENG-00682,2025-07-01,85.71,76.22,83.0,89.61
ENG-00682,2025-08-01,83.25,75.34,89.6,86.25
ENG-00683,2025-03-01,86.89,76.22,84.01,87.17
ENG-00683,2025-04-01,78.14,77.12,72.3,83.67
ENG-00683,2025-05-01,83.56,86.94,90.32,88.31
ENG-00683,2025-06-01,79.24,70.16,77.65,75.37
ENG-00683,2025-07-01,71.72,63.08,74.0,79.12
ENG-00683,2025-08-01,70.3,58.5,65.55,73.93
ENG-00683,2025-09-01,71.97,70.25,67.25,64.04
ENG-00684,2024-05-01,67.19,65.55,71.91,72.9
ENG-00684,2024-06-01,67.05,58.32,71.46,67.03
ENG-00684,2024-07-01,65.65,65.48,64.52,58.87
ENG-00684,2024-08-01,51.45,53.28,55.48,52.14
ENG-00685,2025-06-01,78.77,78.14,84.84,84.7
ENG-00685,2025-07-01,74.75,67.5,76.24,80.29
ENG-00685,2025-08-01,75.06,83.98,80.47,85.89
ENG-00685,2025-09-01,77.41,81.01,77.42,84.88
ENG-00685,2025-10-01,78.03,84.23,88.26,87.27
ENG-00685,2025-11-01,86.44,73.62,86.19,90.52
ENG-00685,2025-12-01,73.24,82.72,74.94,83.63
ENG-00685,2026-01-01,85.37,73.13,89.38,77.12
ENG-00685,2026-02-01,72.38,71.66,81.08,86.42
ENG-00685,2026-03-01,84.86,76.57,89.39,80.64
ENG-00685,2026-04-01,79.47,71.35,73.32,86.47
ENG-00686,2025-09-01,79.76,84.73,86.63,83.95
ENG-00686,2025-10-01,86.1,89.62,88.98,90.71
ENG-00686,2025-11-01,75.44,75.79,85.41,89.72
ENG-00686,2025-12-01,82.71,79.61,74.51,82.37
ENG-00686,2026-01-01,76.61,72.63,80.79,85.5
ENG-00686,2026-02-01,72.09,75.45,79.62,85.13
ENG-00686,2026-03-01,88.67,81.06,93.18,89.96
ENG-00686,2026-04-01,79.95,88.81,75.14,77.11
ENG-00686,2026-05-01,87.82,86.95,87.77,88.19
ENG-00686,2026-06-01,86.37,74.32,89.41,86.86
ENG-00687,2024-04-01,83.65,75.89,89.24,86.55
ENG-00687,2024-05-01,75.9,79.34,90.41,85.53
ENG-00687,2024-06-01,83.12,82.32,94.34,82.84
ENG-00687,2024-07-01,87.47,80.86,92.14,90.18
ENG-00687,2024-08-01,83.18,76.49,92.28,89.98
ENG-00687,2024-09-01,80.99,88.15,90.33,92.64
ENG-00687,2024-10-01,87.77,87.83,95.85,89.6
ENG-00687,2024-11-01,83.92,87.76,86.14,90.67
ENG-00687,2024-12-01,81.02,85.47,86.91,91.66
ENG-00687,2025-01-01,88.63,83.95,88.83,87.3
ENG-00687,2025-02-01,89.55,88.01,87.43,88.88
ENG-00688,2025-12-01,80.36,70.44,84.32,82.55
ENG-00688,2026-01-01,84.84,71.04,87.79,79.46
ENG-00688,2026-02-01,83.12,84.89,94.56,80.39
ENG-00688,2026-03-01,83.28,88.58,90.96,83.7
ENG-00688,2026-04-01,80.49,79.83,84.89,81.42
ENG-00688,2026-05-01,75.72,82.83,81.13,85.47
ENG-00688,2026-06-01,84.5,83.32,94.42,81.2
ENG-00688,2026-07-01,70.11,77.61,81.53,77.84
ENG-00689,2025-08-01,86.4,89.09,90.16,81.54
ENG-00689,2025-09-01,74.99,60.78,73.76,79.01
ENG-00689,2025-10-01,71.98,65.72,59.42,69.03
ENG-00689,2025-11-01,60.47,60.21,52.43,57.51
ENG-00689,2025-12-01,60.33,60.42,52.19,55.04
ENG-00690,2024-06-01,91.72,90.66,88.65,92.09
ENG-00690,2024-07-01,88.33,86.69,92.2,87.71
ENG-00690,2024-08-01,87.47,85.64,91.15,86.86
ENG-00690,2024-09-01,89.19,93.21,85.18,89.24
ENG-00690,2024-10-01,88.92,86.14,88.25,86.83
ENG-00690,2024-11-01,86.55,75.08,79.59,85.28
ENG-00690,2024-12-01,82.35,82.53,94.85,89.22
ENG-00690,2025-01-01,80.62,69.51,72.23,86.47
ENG-00690,2025-02-01,86.28,87.16,100.0,91.54
ENG-00690,2025-03-01,82.62,79.04,85.99,88.41
ENG-00691,2024-08-01,78.45,69.32,71.28,78.43
ENG-00691,2024-09-01,73.01,63.54,70.4,71.44
ENG-00691,2024-10-01,69.31,73.73,75.81,71.39
ENG-00691,2024-11-01,75.39,69.49,60.95,67.71
ENG-00691,2024-12-01,70.87,62.77,68.5,74.4
ENG-00691,2025-01-01,75.96,66.58,71.37,66.5
ENG-00691,2025-02-01,74.61,73.01,79.46,69.3
ENG-00691,2025-03-01,65.76,60.71,63.89,68.4
ENG-00691,2025-04-01,76.16,68.74,73.67,73.68
ENG-00691,2025-05-01,70.63,67.07,72.66,72.33
ENG-00692,2025-04-01,83.74,78.23,81.22,84.63
ENG-00692,2025-05-01,84.13,70.77,73.42,73.17
ENG-00692,2025-06-01,82.72,77.97,95.51,79.97
ENG-00692,2025-07-01,81.27,81.56,80.43,85.25
ENG-00692,2025-08-01,83.94,68.79,80.82,69.87
ENG-00692,2025-09-01,72.24,66.35,81.78,77.5
ENG-00692,2025-10-01,80.73,78.87,84.35,78.8
ENG-00692,2025-11-01,79.53,82.76,80.54,73.61
ENG-00692,2025-12-01,77.71,74.83,78.11,83.15
ENG-00692,2026-01-01,80.4,75.77,86.86,83.78
ENG-00692,2026-02-01,82.38,86.92,81.0,79.29
ENG-00692,2026-03-01,79.06,75.62,84.25,78.86
ENG-00693,2024-05-01,76.4,77.28,78.56,74.45
ENG-00693,2024-06-01,65.51,71.71,65.96,72.43
ENG-00693,2024-07-01,64.97,63.11,69.07,67.7
ENG-00693,2024-08-01,62.06,56.67,80.12,65.82
ENG-00693,2024-09-01,81.68,70.0,70.4,64.45
ENG-00693,2024-10-01,70.04,70.9,68.24,71.76
ENG-00693,2024-11-01,79.66,70.23,78.86,71.6
ENG-00693,2024-12-01,77.75,76.67,81.61,71.15
ENG-00694,2026-01-01,73.45,63.18,70.65,76.01
ENG-00694,2026-02-01,70.79,69.64,60.46,78.25
ENG-00694,2026-03-01,79.1,80.75,84.88,79.97
ENG-00694,2026-04-01,78.42,67.56,71.75,76.68
ENG-00694,2026-05-01,74.1,77.2,68.01,80.2
ENG-00694,2026-06-01,79.54,75.82,81.6,79.42
ENG-00694,2026-07-01,73.75,70.05,74.38,79.08
ENG-00695,2025-05-01,85.4,81.17,91.49,89.9
ENG-00695,2025-06-01,82.31,91.17,97.91,90.47
ENG-00695,2025-07-01,75.45,85.75,80.89,86.38
ENG-00695,2025-08-01,85.45,84.15,97.28,86.6
ENG-00695,2025-09-01,86.63,93.58,87.11,92.97
ENG-00695,2025-10-01,77.0,80.64,88.19,88.42
ENG-00695,2025-11-01,82.59,83.93,90.42,88.83
ENG-00695,2025-12-01,90.68,83.43,93.27,90.76
ENG-00695,2026-01-01,80.23,85.22,89.15,91.55
ENG-00695,2026-02-01,82.46,85.0,83.04,90.93
ENG-00695,2026-03-01,82.18,81.93,76.78,85.4
ENG-00695,2026-04-01,84.21,89.96,96.3,89.66
ENG-00696,2025-11-01,78.96,68.46,78.76,75.69
ENG-00696,2025-12-01,86.12,85.0,87.17,87.21
ENG-00696,2026-01-01,80.15,79.86,80.88,86.04
ENG-00696,2026-02-01,86.05,81.03,78.36,86.45
ENG-00696,2026-03-01,80.96,76.37,80.8,85.97
ENG-00696,2026-04-01,75.65,75.9,72.21,84.62
ENG-00696,2026-05-01,79.92,84.41,93.14,81.89
ENG-00696,2026-06-01,83.08,84.41,76.65,84.79
ENG-00697,2025-12-01,77.84,72.47,80.05,73.27
ENG-00697,2026-01-01,73.21,63.09,62.89,70.81
ENG-00697,2026-02-01,73.47,72.59,69.4,75.29
ENG-00697,2026-03-01,73.83,69.9,64.63,68.27
ENG-00697,2026-04-01,69.62,62.4,56.71,69.51
ENG-00698,2024-04-01,83.54,68.6,87.02,85.26
ENG-00698,2024-05-01,84.95,87.97,88.28,80.48
ENG-00698,2024-06-01,72.58,77.41,82.57,81.93
ENG-00698,2024-07-01,66.63,76.96,69.81,79.66
ENG-00698,2024-08-01,69.63,59.96,63.84,62.58
ENG-00698,2024-09-01,74.31,61.35,69.62,68.03
ENG-00699,2025-02-01,70.04,67.51,62.2,66.9
ENG-00699,2025-03-01,67.97,71.67,65.05,75.41
ENG-00699,2025-04-01,66.01,68.96,58.27,72.98
ENG-00699,2025-05-01,86.57,73.07,80.24,78.12
