engagement_id,milestone_name,due_date,completion_date,status,delay_days
ENG-00606,Sprint 5,2024-11-21,2024-11-26,Delayed,5
ENG-00606,Sprint 6,2024-12-21,2024-12-23,Completed,2
ENG-00606,Sprint 7,2025-01-21,2025-01-22,Completed,1
ENG-00606,Sprint 8,2025-02-21,2025-02-21,Completed,0
ENG-00606,Sprint 9,2025-03-21,2025-03-21,Completed,0
ENG-00606,Sprint 10,2025-04-21,2025-04-23,Completed,2
ENG-00606,Sprint 11,2025-05-21,2025-05-21,Completed,0
ENG-00607,Sprint 1,2026-04-21,2026-04-22,Completed,1
ENG-00607,Sprint 2,2026-05-21,2026-05-22,Completed,1
ENG-00607,Sprint 3,2026-06-21,2026-06-26,Delayed,5
ENG-00607,Sprint 4,2026-07-21,2026-07-27,Delayed,6
ENG-00608,Sprint 1,2025-05-21,2025-05-21,Completed,0
ENG-00608,Sprint 2,2025-06-21,2025-06-23,Completed,2
ENG-00608,Sprint 3,2025-07-21,2025-07-21,Completed,0
ENG-00608,Sprint 4,2025-08-21,2025-08-21,Completed,0
ENG-00608,Sprint 5,2025-09-21,2025-09-25,Delayed,4
ENG-00608,Sprint 6,2025-10-21,2025-10-22,Completed,1
ENG-00608,Sprint 7,2025-11-21,2025-11-25,Delayed,4
ENG-00608,Sprint 8,2025-12-21,2025-12-21,Completed,0
ENG-00608,Sprint 9,2026-01-21,2026-01-25,Delayed,4
ENG-00608,Sprint 10,2026-02-21,2026-02-23,Completed,2
ENG-00608,Sprint 11,2026-03-21,2026-03-21,Completed,0
ENG-00608,Sprint 12,2026-04-21,2026-04-24,Completed,3
ENG-00608,Sprint 13,2026-05-21,2026-05-26,Delayed,5
ENG-00609,Sprint 1,2024-07-21,2024-07-21,Completed,0
ENG-00609,Sprint 2,2024-08-21,2024-08-24,Completed,3
ENG-00609,Sprint 3,2024-09-21,2024-09-22,Completed,1
ENG-00609,Sprint 4,2024-10-21,2024-10-29,Delayed,8
ENG-00609,Sprint 5,2024-11-21,2024-11-29,Delayed,8
ENG-00610,Sprint 1,2024-05-21,2024-05-21,Completed,0
ENG-00610,Sprint 2,2024-06-21,2024-06-29,Delayed,8
ENG-00610,Sprint 3,2024-07-21,2024-07-21,Completed,0
ENG-00610,Sprint 4,2024-08-21,2024-08-22,Completed,1
ENG-00610,Sprint 5,2024-09-21,2024-09-21,Completed,0
ENG-00610,Sprint 6,2024-10-21,2024-10-21,Completed,0
ENG-00610,Sprint 7,2024-11-21,2024-11-21,Completed,0
ENG-00610,Sprint 8,2024-12-21,2024-12-21,Completed,0
ENG-00610,Sprint 9,2025-01-21,2025-01-24,Completed,3
ENG-00610,Sprint 10,2025-02-21,2025-02-25,Delayed,4
ENG-00611,Sprint 1,2025-08-21,2025-08-31,Delayed,10
ENG-00611,Sprint 2,2025-09-21,2025-09-21,Completed,0
ENG-00611,Sprint 3,2025-10-21,2025-10-23,Completed,2
ENG-00611,Sprint 4,2025-11-21,2025-11-30,Delayed,9
ENG-00611,Sprint 5,2025-12-21,2025-12-28,Delayed,7
ENG-00612,Sprint 1,2024-03-21,2024-03-26,Delayed,5
ENG-00612,Sprint 2,2024-04-21,2024-04-21,Completed,0
ENG-00612,Sprint 3,2024-05-21,2024-05-22,Completed,1
ENG-00612,Sprint 4,2024-06-21,2024-06-21,Completed,0
ENG-00612,Sprint 5,2024-07-21,2024-07-27,Delayed,6
ENG-00612,Sprint 6,2024-08-21,2024-08-21,Completed,0
ENG-00612,Sprint 7,2024-09-21,2024-09-23,Completed,2
ENG-00612,Sprint 8,2024-10-21,2024-10-25,Delayed,4
ENG-00612,Sprint 9,2024-11-21,2024-11-21,Completed,0
ENG-00613,Sprint 1,2024-07-21,2024-07-22,Completed,1
ENG-00613,Sprint 2,2024-08-21,2024-08-26,Delayed,5
ENG-00613,Sprint 3,2024-09-21,2024-09-25,Delayed,4
ENG-00613,Sprint 4,2024-10-21,2024-10-24,Completed,3
ENG-00613,Sprint 5,2024-11-21,2024-11-22,Completed,1
ENG-00613,Sprint 6,2024-12-21,2024-12-26,Delayed,5
ENG-00613,Sprint 7,2025-01-21,2025-01-21,Completed,0
ENG-00613,Sprint 8,2025-02-21,2025-02-21,Completed,0
ENG-00613,Sprint 9,2025-03-21,2025-03-23,Completed,2
ENG-00614,Sprint 1,2024-02-21,2024-02-25,Delayed,4
ENG-00614,Sprint 2,2024-03-21,2024-03-26,Delayed,5
ENG-00614,Sprint 3,2024-04-21,2024-04-21,Completed,0
ENG-00614,Sprint 4,2024-05-21,2024-05-22,Completed,1
ENG-00614,Sprint 5,2024-06-21,2024-06-21,Completed,0
ENG-00614,Sprint 6,2024-07-21,2024-07-23,Completed,2
ENG-00614,Sprint 7,2024-08-21,2024-08-21,Completed,0
ENG-00614,Sprint 8,2024-09-21,2024-09-21,Completed,0
ENG-00615,Sprint 1,2026-07-21,2026-07-29,Delayed,8
ENG-00615,Sprint 2,2026-08-21,2026-08-29,Delayed,8
ENG-00616,Sprint 1,2024-04-21,2024-04-21,Completed,0
ENG-00616,Sprint 2,2024-05-21,2024-05-21,Completed,0
ENG-00616,Sprint 3,2024-06-21,2024-06-26,Delayed,5
ENG-00616,Sprint 4,2024-07-21,2024-07-21,Completed,0
ENG-00616,Sprint 5,2024-08-21,2024-08-23,Completed,2
ENG-00616,Sprint 6,2024-09-21,2024-09-23,Completed,2
ENG-00616,Sprint 7,2024-10-21,2024-10-27,Delayed,6
ENG-00616,Sprint 8,2024-11-21,2024-11-22,Completed,1
ENG-00617,Sprint 1,2024-04-21,2024-04-21,Completed,0
ENG-00617,Sprint 2,2024-05-21,2024-05-21,Completed,0
ENG-00617,Sprint 3,2024-06-21,2024-06-22,Completed,1
ENG-00617,Sprint 4,2024-07-21,2024-07-21,Completed,0
ENG-00617,Sprint 5,2024-08-21,2024-08-21,Completed,0
ENG-00617,Sprint 6,2024-09-21,2024-09-21,Completed,0
ENG-00617,Sprint 7,2024-10-21,2024-10-21,Completed,0
ENG-00617,Sprint 8,2024-11-21,2024-11-23,Completed,2
ENG-00617,Sprint 9,2024-12-21,2024-12-21,Completed,0
ENG-00617,Sprint 10,2025-01-21,2025-01-21,Completed,0
ENG-00618,Sprint 1,2024-08-21,2024-08-23,Completed,2
ENG-00618,Sprint 2,2024-09-21,2024-09-21,Completed,0
ENG-00618,Sprint 3,2024-10-21,2024-10-23,Completed,2
ENG-00618,Sprint 4,2024-11-21,2024-11-21,Completed,0
ENG-00618,Sprint 5,2024-12-21,2024-12-26,Delayed,5
ENG-00618,Sprint 6,2025-01-21,2025-01-22,Completed,1
ENG-00618,Sprint 7,2025-02-21,2025-02-27,Delayed,6
ENG-00618,Sprint 8,2025-03-21,2025-03-23,Completed,2
ENG-00618,Sprint 9,2025-04-21,2025-04-22,Completed,1
ENG-00619,Sprint 1,2026-05-21,2026-05-23,Completed,2
ENG-00619,Sprint 2,2026-06-21,2026-06-29,Delayed,8
ENG-00619,Sprint 3,2026-07-21,2026-07-31,Delayed,10
ENG-00619,Sprint 4,2026-08-21,2026-08-24,Completed,3
ENG-00619,Sprint 5,2026-09-21,2026-10-02,Delayed,11
ENG-00620,Sprint 1,2024-07-21,2024-07-26,Delayed,5
ENG-00620,Sprint 2,2024-08-21,2024-08-31,Delayed,10
ENG-00620,Sprint 3,2024-09-21,2024-09-28,Delayed,7
ENG-00620,Sprint 4,2024-10-21,2024-10-28,Delayed,7
ENG-00620,Sprint 5,2024-11-21,2024-11-28,Delayed,7
ENG-00620,Sprint 6,2024-12-21,2024-12-23,Completed,2
ENG-00620,Sprint 7,2025-01-21,2025-01-30,Delayed,9
ENG-00620,Sprint 8,2025-02-21,2025-02-22,Completed,1
ENG-00620,Sprint 9,2025-03-21,2025-03-25,Delayed,4
ENG-00620,Sprint 10,2025-04-21,2025-04-24,Completed,3
ENG-00621,Sprint 1,2025-07-21,2025-07-29,Delayed,8
ENG-00621,Sprint 2,2025-08-21,2025-08-22,Completed,1
ENG-00621,Sprint 3,2025-09-21,2025-09-28,Delayed,7
ENG-00621,Sprint 4,2025-10-21,2025-10-29,Delayed,8
ENG-00621,Sprint 5,2025-11-21,2025-11-29,Delayed,8
ENG-00621,Sprint 6,2025-12-21,2025-12-22,Completed,1
ENG-00621,Sprint 7,2026-01-21,2026-01-29,Delayed,8
ENG-00621,Sprint 8,2026-02-21,2026-02-27,Delayed,6
ENG-00622,Sprint 1,2026-08-21,2026-08-21,Completed,0
ENG-00623,Sprint 1,2026-03-21,2026-03-21,Completed,0
ENG-00623,Sprint 2,2026-04-21,2026-04-25,Delayed,4
ENG-00623,Sprint 3,2026-05-21,2026-05-21,Completed,0
ENG-00623,Sprint 4,2026-06-21,2026-06-28,Delayed,7
ENG-00623,Sprint 5,2026-07-21,2026-07-24,Completed,3
ENG-00623,Sprint 6,2026-08-21,2026-08-24,Completed,3
ENG-00624,Sprint 1,2024-07-21,2024-07-21,Completed,0
ENG-00624,Sprint 2,2024-08-21,2024-08-21,Completed,0
ENG-00624,Sprint 3,2024-09-21,2024-09-21,Completed,0
ENG-00624,Sprint 4,2024-10-21,2024-10-24,Completed,3
ENG-00624,Sprint 5,2024-11-21,2024-11-23,Completed,2
ENG-00624,Sprint 6,2024-12-21,2024-12-23,Completed,2
ENG-00624,Sprint 7,2025-01-21,2025-01-22,Completed,1
ENG-00625,Sprint 1,2024-06-21,2024-06-25,Delayed,4
ENG-00625,Sprint 2,2024-07-21,2024-07-26,Delayed,5
ENG-00625,Sprint 3,2024-08-21,2024-08-23,Completed,2
ENG-00625,Sprint 4,2024-09-21,2024-09-21,Completed,0
ENG-00625,Sprint 5,2024-10-21,2024-10-22,Completed,1
ENG-00625,Sprint 6,2024-11-21,2024-11-24,Completed,3
ENG-00625,Sprint 7,2024-12-21,2024-12-21,Completed,0
ENG-00626,Sprint 1,2024-09-21,2024-09-24,Completed,3
ENG-00626,Sprint 2,2024-10-21,2024-10-23,Completed,2
ENG-00626,Sprint 3,2024-11-21,2024-11-27,Delayed,6
ENG-00626,Sprint 4,2024-12-21,2024-12-24,Completed,3
ENG-00626,Sprint 5,2025-01-21,2025-01-27,Delayed,6
ENG-00627,Sprint 1,2026-07-21,2026-07-21,Completed,0
ENG-00627,Sprint 2,2026-08-21,2026-08-21,Completed,0
ENG-00627,Sprint 3,2026-09-21,2026-09-21,Completed,0
ENG-00627,Sprint 4,2026-10-21,2026-10-21,Completed,0
ENG-00627,Sprint 5,2026-11-21,2026-11-23,Completed,2
ENG-00627,Sprint 6,2026-12-21,2026-12-21,Completed,0
ENG-00627,Sprint 7,2027-01-21,2027-01-26,Delayed,5
ENG-00627,Sprint 8,2027-02-21,2027-03-03,Delayed,10
ENG-00628,Sprint 1,2024-10-21,2024-10-24,Completed,3
ENG-00628,Sprint 2,2024-11-21,2024-11-23,Completed,2
ENG-00628,Sprint 3,2024-12-21,2024-12-31,Delayed,10
ENG-00628,Sprint 4,2025-01-21,2025-01-26,Delayed,5
ENG-00628,Sprint 5,2025-02-21,2025-02-25,Delayed,4
ENG-00628,Sprint 6,2025-03-21,2025-03-27,Delayed,6
ENG-00628,Sprint 7,2025-04-21,2025-04-21,Completed,0
ENG-00628,Sprint 8,2025-05-21,2025-05-25,Delayed,4
ENG-00629,Sprint 1,2025-10-21,2025-10-25,Delayed,4
ENG-00629,Sprint 2,2025-11-21,2025-11-24,Completed,3
ENG-00629,Sprint 3,2025-12-21,2025-12-21,Completed,0
ENG-00629,Sprint 4,2026-01-21,2026-01-21,Completed,0
ENG-00629,Sprint 5,2026-02-21,2026-02-21,Completed,0
ENG-00629,Sprint 6,2026-03-21,2026-03-28,Delayed,7
ENG-00629,Sprint 7,2026-04-21,2026-04-29,Delayed,8
ENG-00629,Sprint 8,2026-05-21,2026-05-26,Delayed,5
ENG-00630,Sprint 1,2024-04-21,2024-04-23,Completed,2
ENG-00630,Sprint 2,2024-05-21,2024-05-25,Delayed,4
ENG-00630,Sprint 3,2024-06-21,2024-06-21,Completed,0
ENG-00630,Sprint 4,2024-07-21,2024-07-27,Delayed,6
ENG-00630,Sprint 5,2024-08-21,2024-08-21,Completed,0
ENG-00630,Sprint 6,2024-09-21,2024-09-21,Completed,0
ENG-00630,Sprint 7,2024-10-21,2024-10-29,Delayed,8
ENG-00630,Sprint 8,2024-11-21,2024-11-24,Completed,3
ENG-00630,Sprint 9,2024-12-21,2024-12-21,Completed,0
ENG-00630,Sprint 10,2025-01-21,2025-01-23,Completed,2
ENG-00630,Sprint 11,2025-02-21,2025-02-21,Completed,0
ENG-00630,Sprint 12,2025-03-21,2025-03-21,Completed,0
ENG-00631,Sprint 1,2024-11-21,2024-11-21,Completed,0
ENG-00631,Sprint 2,2024-12-21,2024-12-24,Completed,3
ENG-00631,Sprint 3,2025-01-21,2025-01-24,Completed,3
ENG-00631,Sprint 4,2025-02-21,2025-02-27,Delayed,6
ENG-00631,Sprint 5,2025-03-21,2025-03-25,Delayed,4
ENG-00631,Sprint 6,2025-04-21,2025-04-21,Completed,0
ENG-00631,Sprint 7,2025-05-21,2025-05-24,Completed,3
ENG-00631,Sprint 8,2025-06-21,2025-06-29,Delayed,8
ENG-00631,Sprint 9,2025-07-21,2025-07-21,Completed,0
ENG-00631,Sprint 10,2025-08-21,2025-08-27,Delayed,6
ENG-00632,Sprint 1,2026-02-21,2026-02-22,Completed,1
ENG-00632,Sprint 2,2026-03-21,2026-03-28,Delayed,7
ENG-00632,Sprint 3,2026-04-21,2026-04-22,Completed,1
ENG-00632,Sprint 4,2026-05-21,2026-05-24,Completed,3
ENG-00632,Sprint 5,2026-06-21,2026-06-23,Completed,2
ENG-00632,Sprint 6,2026-07-21,2026-07-26,Delayed,5
ENG-00632,Sprint 7,2026-08-21,2026-08-29,Delayed,8
ENG-00633,Sprint 1,2025-05-21,2025-05-21,Completed,0
ENG-00633,Sprint 2,2025-06-21,2025-06-22,Completed,1
ENG-00633,Sprint 3,2025-07-21,2025-07-22,Completed,1
ENG-00633,Sprint 4,2025-08-21,2025-08-24,Completed,3
ENG-00633,Sprint 5,2025-09-21,2025-09-21,Completed,0
ENG-00633,Sprint 6,2025-10-21,2025-10-27,Delayed,6
ENG-00633,Sprint 7,2025-11-21,2025-11-23,Completed,2
ENG-00633,Sprint 8,2025-12-21,2025-12-22,Completed,1
ENG-00633,Sprint 9,2026-01-21,2026-01-22,Completed,1
ENG-00633,Sprint 10,2026-02-21,2026-02-21,Completed,0
ENG-00633,Sprint 11,2026-03-21,2026-03-21,Completed,0
ENG-00633,Sprint 12,2026-04-21,2026-04-23,Completed,2
ENG-00633,Sprint 13,2026-05-21,2026-05-21,Completed,0
ENG-00634,Sprint 1,2026-04-21,2026-04-24,Completed,3
ENG-00634,Sprint 2,2026-05-21,2026-05-21,Completed,0
ENG-00634,Sprint 3,2026-06-21,2026-06-21,Completed,0
ENG-00634,Sprint 4,2026-07-21,2026-07-21,Completed,0
ENG-00634,Sprint 5,2026-08-21,2026-08-21,Completed,0
ENG-00635,Sprint 1,2025-11-21,2025-11-21,Completed,0
ENG-00635,Sprint 2,2025-12-21,2025-12-21,Completed,0
ENG-00635,Sprint 3,2026-01-21,2026-01-24,Completed,3
ENG-00635,Sprint 4,2026-02-21,2026-02-24,Completed,3
ENG-00635,Sprint 5,2026-03-21,2026-03-21,Completed,0
ENG-00635,Sprint 6,2026-04-21,2026-04-22,Completed,1
ENG-00635,Sprint 7,2026-05-21,2026-05-21,Completed,0
ENG-00635,Sprint 8,2026-06-21,2026-06-26,Delayed,5
ENG-00635,Sprint 9,2026-07-21,2026-07-26,Delayed,5
ENG-00636,Sprint 1,2025-07-21,2025-07-21,Completed,0
ENG-00636,Sprint 2,2025-08-21,2025-08-21,Completed,0
ENG-00636,Sprint 3,2025-09-21,2025-09-21,Completed,0
ENG-00636,Sprint 4,2025-10-21,2025-10-30,Delayed,9
ENG-00636,Sprint 5,2025-11-21,2025-11-23,Completed,2
ENG-00636,Sprint 6,2025-12-21,2025-12-25,Delayed,4
ENG-00636,Sprint 7,2026-01-21,2026-01-21,Completed,0
ENG-00636,Sprint 8,2026-02-21,2026-02-24,Completed,3
ENG-00636,Sprint 9,2026-03-21,2026-03-25,Delayed,4
ENG-00636,Sprint 10,2026-04-21,2026-04-21,Completed,0
ENG-00636,Sprint 11,2026-05-21,2026-05-21,Completed,0
ENG-00637,Sprint 1,2026-01-21,2026-01-26,Delayed,5
ENG-00637,Sprint 2,2026-02-21,2026-02-23,Completed,2
ENG-00637,Sprint 3,2026-03-21,2026-03-21,Completed,0
ENG-00637,Sprint 4,2026-04-21,2026-04-21,Completed,0
ENG-00637,Sprint 5,2026-05-21,2026-05-24,Completed,3
ENG-00637,Sprint 6,2026-06-21,2026-06-24,Completed,3
ENG-00637,Sprint 7,2026-07-21,2026-07-26,Delayed,5
ENG-00637,Sprint 8,2026-08-21,2026-08-25,Delayed,4
ENG-00638,Sprint 1,2024-12-21,2024-12-21,Completed,0
ENG-00638,Sprint 2,2025-01-21,2025-01-23,Completed,2
ENG-00638,Sprint 3,2025-02-21,2025-02-21,Completed,0
ENG-00638,Sprint 4,2025-03-21,2025-03-23,Completed,2
ENG-00638,Sprint 5,2025-04-21,2025-04-23,Completed,2
ENG-00638,Sprint 6,2025-05-21,2025-05-23,Completed,2
ENG-00638,Sprint 7,2025-06-21,2025-06-26,Delayed,5
ENG-00638,Sprint 8,2025-07-21,2025-07-21,Completed,0
ENG-00639,Sprint 1,2025-12-21,2025-12-26,Delayed,5
ENG-00639,Sprint 2,2026-01-21,2026-01-25,Delayed,4
ENG-00639,Sprint 3,2026-02-21,2026-02-22,Completed,1
ENG-00639,Sprint 4,2026-03-21,2026-03-26,Delayed,5
ENG-00639,Sprint 5,2026-04-21,2026-04-28,Delayed,7
ENG-00639,Sprint 6,2026-05-21,2026-05-28,Delayed,7
ENG-00639,Sprint 7,2026-06-21,2026-06-21,Completed,0
ENG-00639,Sprint 8,2026-07-21,2026-07-22,Completed,1
ENG-00639,Sprint 9,2026-08-21,2026-08-25,Delayed,4
ENG-00640,Sprint 1,2026-01-21,2026-01-24,Completed,3
ENG-00640,Sprint 2,2026-02-21,2026-02-25,Delayed,4
ENG-00640,Sprint 3,2026-03-21,2026-03-26,Delayed,5
ENG-00640,Sprint 4,2026-04-21,2026-04-21,Completed,0
ENG-00640,Sprint 5,2026-05-21,2026-05-22,Completed,1
ENG-00640,Sprint 6,2026-06-21,2026-06-26,Delayed,5
ENG-00640,Sprint 7,2026-07-21,2026-07-21,Completed,0
ENG-00640,Sprint 8,2026-08-21,2026-08-27,Delayed,6
ENG-00641,Sprint 1,2025-07-21,2025-07-22,Completed,1
ENG-00641,Sprint 2,2025-08-21,2025-08-23,Completed,2
ENG-00641,Sprint 3,2025-09-21,2025-09-26,Delayed,5
ENG-00641,Sprint 4,2025-10-21,2025-10-25,Delayed,4
ENG-00641,Sprint 5,2025-11-21,2025-11-29,Delayed,8
ENG-00641,Sprint 6,2025-12-21,2025-12-26,Delayed,5
ENG-00641,Sprint 7,2026-01-21,2026-01-26,Delayed,5
ENG-00641,Sprint 8,2026-02-21,2026-02-27,Delayed,6
ENG-00641,Sprint 9,2026-03-21,2026-03-21,Completed,0
ENG-00641,Sprint 10,2026-04-21,2026-04-26,Delayed,5
ENG-00642,Sprint 1,2024-09-21,2024-09-21,Completed,0
ENG-00642,Sprint 2,2024-10-21,2024-10-27,Delayed,6
ENG-00642,Sprint 3,2024-11-21,2024-11-26,Delayed,5
ENG-00642,Sprint 4,2024-12-21,2024-12-21,Completed,0
ENG-00642,Sprint 5,2025-01-21,2025-01-24,Completed,3
ENG-00642,Sprint 6,2025-02-21,2025-02-27,Delayed,6
ENG-00642,Sprint 7,2025-03-21,2025-03-24,Completed,3
ENG-00642,Sprint 8,2025-04-21,2025-04-25,Delayed,4
ENG-00642,Sprint 9,2025-05-21,2025-05-21,Completed,0
ENG-00642,Sprint 10,2025-06-21,2025-06-25,Delayed,4
ENG-00642,Sprint 11,2025-07-21,2025-07-21,Completed,0
ENG-00643,Sprint 1,2025-05-21,2025-05-21,Completed,0
ENG-00643,Sprint 2,2025-06-21,2025-06-24,Completed,3
ENG-00643,Sprint 3,2025-07-21,2025-07-25,Delayed,4
ENG-00643,Sprint 4,2025-08-21,2025-08-21,Completed,0
ENG-00643,Sprint 5,2025-09-21,2025-09-22,Completed,1
ENG-00643,Sprint 6,2025-10-21,2025-10-24,Completed,3
ENG-00643,Sprint 7,2025-11-21,2025-11-21,Completed,0
ENG-00643,Sprint 8,2025-12-21,2025-12-23,Completed,2
ENG-00643,Sprint 9,2026-01-21,2026-01-24,Completed,3
ENG-00643,Sprint 10,2026-02-21,2026-02-21,Completed,0
ENG-00643,Sprint 11,2026-03-21,2026-03-22,Completed,1
ENG-00643,Sprint 12,2026-04-21,2026-04-22,Completed,1
ENG-00644,Sprint 1,2026-07-21,2026-07-25,Delayed,4
ENG-00644,Sprint 2,2026-08-21,2026-08-24,Completed,3
ENG-00645,Sprint 1,2025-01-21,2025-01-29,Delayed,8
ENG-00645,Sprint 2,2025-02-21,2025-02-24,Completed,3
ENG-00645,Sprint 3,2025-03-21,2025-03-29,Delayed,8
ENG-00645,Sprint 4,2025-04-21,2025-04-21,Completed,0
ENG-00645,Sprint 5,2025-05-21,2025-05-24,Completed,3
ENG-00645,Sprint 6,2025-06-21,2025-06-28,Delayed,7
ENG-00645,Sprint 7,2025-07-21,2025-07-22,Completed,1
ENG-00646,Sprint 1,2025-02-21,2025-02-21,Completed,0
ENG-00646,Sprint 2,2025-03-21,2025-03-26,Delayed,5
ENG-00646,Sprint 3,2025-04-21,2025-04-25,Delayed,4
ENG-00646,Sprint 4,2025-05-21,2025-05-21,Completed,0
ENG-00646,Sprint 5,2025-06-21,2025-06-25,Delayed,4
ENG-00647,Sprint 1,2025-06-21,2025-06-22,Completed,1
ENG-00647,Sprint 2,2025-07-21,2025-07-21,Completed,0
ENG-00647,Sprint 3,2025-08-21,2025-08-22,Completed,1
ENG-00647,Sprint 4,2025-09-21,2025-09-21,Completed,0
ENG-00647,Sprint 5,2025-10-21,2025-10-21,Completed,0
ENG-00647,Sprint 6,2025-11-21,2025-11-21,Completed,0
ENG-00647,Sprint 7,2025-12-21,2025-12-21,Completed,0
ENG-00647,Sprint 8,2026-01-21,2026-01-21,Completed,0
ENG-00647,Sprint 9,2026-02-21,2026-02-25,Delayed,4
ENG-00647,Sprint 10,2026-03-21,2026-03-21,Completed,0
ENG-00647,Sprint 11,2026-04-21,2026-04-22,Completed,1
ENG-00648,Sprint 1,2026-08-21,2026-08-30,Delayed,9
ENG-00649,Sprint 1,2025-06-21,2025-06-26,Delayed,5
ENG-00649,Sprint 2,2025-07-21,2025-07-22,Completed,1
ENG-00649,Sprint 3,2025-08-21,2025-08-23,Completed,2
ENG-00649,Sprint 4,2025-09-21,2025-09-21,Completed,0
ENG-00649,Sprint 5,2025-10-21,2025-10-21,Completed,0
ENG-00649,Sprint 6,2025-11-21,2025-11-21,Completed,0
ENG-00649,Sprint 7,2025-12-21,2025-12-22,Completed,1
ENG-00649,Sprint 8,2026-01-21,2026-01-30,Delayed,9
ENG-00649,Sprint 9,2026-02-21,2026-02-23,Completed,2
ENG-00649,Sprint 10,2026-03-21,2026-03-22,Completed,1
ENG-00649,Sprint 11,2026-04-21,2026-04-21,Completed,0
ENG-00649,Sprint 12,2026-05-21,2026-05-23,Completed,2
ENG-00650,Sprint 1,2026-06-21,2026-06-21,Completed,0
ENG-00650,Sprint 2,2026-07-21,2026-07-25,Delayed,4
ENG-00650,Sprint 3,2026-08-21,2026-08-24,Completed,3
ENG-00651,Sprint 1,2024-11-21,2024-11-21,Completed,0
ENG-00651,Sprint 2,2024-12-21,2024-12-21,Completed,0
ENG-00651,Sprint 3,2025-01-21,2025-01-24,Completed,3
ENG-00651,Sprint 4,2025-02-21,2025-02-24,Completed,3
ENG-00651,Sprint 5,2025-03-21,2025-03-21,Completed,0
ENG-00651,Sprint 6,2025-04-21,2025-04-21,Completed,0
ENG-00651,Sprint 7,2025-05-21,2025-05-22,Completed,1
ENG-00651,Sprint 8,2025-06-21,2025-06-25,Delayed,4
ENG-00651,Sprint 9,2025-07-21,2025-07-26,Delayed,5
ENG-00651,Sprint 10,2025-08-21,2025-08-22,Completed,1
ENG-00652,Sprint 1,2025-01-21,2025-01-21,Completed,0
ENG-00652,Sprint 2,2025-02-21,2025-02-28,Delayed,7
ENG-00652,Sprint 3,2025-03-21,2025-03-22,Completed,1
ENG-00652,Sprint 4,2025-04-21,2025-04-25,Delayed,4
ENG-00652,Sprint 5,2025-05-21,2025-05-21,Completed,0
ENG-00652,Sprint 6,2025-06-21,2025-06-22,Completed,1
ENG-00652,Sprint 7,2025-07-21,2025-07-27,Delayed,6
ENG-00652,Sprint 8,2025-08-21,2025-08-22,Completed,1
ENG-00652,Sprint 9,2025-09-21,2025-09-21,Completed,0
ENG-00652,Sprint 10,2025-10-21,2025-10-21,Completed,0
ENG-00652,Sprint 11,2025-11-21,2025-12-01,Delayed,10
ENG-00652,Sprint 12,2025-12-21,2025-12-21,Completed,0
ENG-00652,Sprint 13,2026-01-21,2026-01-23,Completed,2
ENG-00653,Sprint 1,2024-06-21,2024-06-26,Delayed,5
ENG-00653,Sprint 2,2024-07-21,2024-07-27,Delayed,6
ENG-00653,Sprint 3,2024-08-21,2024-08-22,Completed,1
ENG-00653,Sprint 4,2024-09-21,2024-09-27,Delayed,6
ENG-00653,Sprint 5,2024-10-21,2024-10-25,Delayed,4
ENG-00653,Sprint 6,2024-11-21,2024-11-24,Completed,3
ENG-00653,Sprint 7,2024-12-21,2024-12-29,Delayed,8
ENG-00653,Sprint 8,2025-01-21,2025-01-21,Completed,0
ENG-00653,Sprint 9,2025-02-21,2025-03-02,Delayed,9
ENG-00653,Sprint 10,2025-03-21,2025-03-27,Delayed,6
ENG-00653,Sprint 11,2025-04-21,2025-04-28,Delayed,7
ENG-00653,Sprint 12,2025-05-21,2025-05-27,Delayed,6
ENG-00653,Sprint 13,2025-06-21,2025-06-25,Delayed,4
ENG-00654,Sprint 1,2024-06-21,2024-06-29,Delayed,8
ENG-00654,Sprint 2,2024-07-21,2024-07-22,Completed,1
ENG-00654,Sprint 3,2024-08-21,2024-08-27,Delayed,6
ENG-00654,Sprint 4,2024-09-21,2024-09-21,Completed,0
ENG-00654,Sprint 5,2024-10-21,2024-10-21,Completed,0
ENG-00654,Sprint 6,2024-11-21,2024-11-24,Completed,3
ENG-00654,Sprint 7,2024-12-21,2024-12-23,Completed,2
ENG-00654,Sprint 8,2025-01-21,2025-01-25,Delayed,4
ENG-00654,Sprint 9,2025-02-21,2025-02-27,Delayed,6
ENG-00654,Sprint 10,2025-03-21,2025-03-23,Completed,2
ENG-00655,Sprint 1,2025-01-21,2025-01-21,Completed,0
ENG-00655,Sprint 2,2025-02-21,2025-02-21,Completed,0
ENG-00655,Sprint 3,2025-03-21,2025-03-25,Delayed,4
ENG-00655,Sprint 4,2025-04-21,2025-04-21,Completed,0
ENG-00655,Sprint 5,2025-05-21,2025-05-25,Delayed,4
ENG-00655,Sprint 6,2025-06-21,2025-06-22,Completed,1
ENG-00655,Sprint 7,2025-07-21,2025-07-26,Delayed,5
ENG-00655,Sprint 8,2025-08-21,2025-08-24,Completed,3
ENG-00655,Sprint 9,2025-09-21,2025-09-25,Delayed,4
ENG-00655,Sprint 10,2025-10-21,2025-10-22,Completed,1
ENG-00655,Sprint 11,2025-11-21,2025-11-23,Completed,2
ENG-00656,Sprint 1,2024-08-21,2024-08-25,Delayed,4
ENG-00656,Sprint 2,2024-09-21,2024-09-24,Completed,3
ENG-00656,Sprint 3,2024-10-21,2024-10-26,Delayed,5
