engagement_id,as_of_date,client_id,talent_id,role,risk_target,behs,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs_delta,performance_health_delta,client_feedback_health_delta,milestone_health_delta,utilisation_health_delta,sentiment_health_delta,technical_score,delivery_score,communication_score,overall_score,feedback_rating,feedback_count,delay_days,delayed_milestones,milestone_count,utilisation,utilisation_delta,engagement_age_months,remaining_months,monthly_contract_value,contract_exposure
ENG-00493,2024-10-01,C-0041,T-0137,AI Engineer,0,73.34,69.38,80.79,86.66,73.62,57.31,-6.289999999999992,-7.840000000000003,-0.4399999999999977,-11.460000000000008,-4.259999999999991,-6.559999999999995,65.25,69.95,76.28,77.69,4.04,1,2.0,0,1,0.5577,-0.09540000000000004,3,5,884892.2,4424461.0
ENG-00493,2024-11-01,C-0041,T-0137,AI Engineer,0,80.03,78.64,85.3,93.67,79.92,62.92,6.689999999999998,9.260000000000005,4.509999999999991,7.010000000000005,6.299999999999997,5.609999999999999,76.66,84.41,79.89,84.73,4.26,1,1.0,0,1,0.7009,0.1432,4,4,884892.2,3539568.8
ENG-00493,2024-12-01,C-0041,T-0137,AI Engineer,0,77.8,80.5,80.96,90.41,73.63,61.77,-2.230000000000004,1.8599999999999994,-4.340000000000003,-3.260000000000005,-6.290000000000006,-1.1499999999999986,80.11,70.87,80.82,83.14,4.05,1,1.0,0,1,0.6969,-0.0040000000000000036,5,3,884892.2,2654676.5999999996
ENG-00493,2025-01-01,C-0041,T-0137,AI Engineer,0,76.97,77.82,85.01,80.07,80.53,62.11,-0.8299999999999983,-2.680000000000007,4.050000000000011,-10.340000000000003,6.900000000000006,0.3399999999999963,75.54,73.87,69.82,80.9,4.25,1,2.0,0,1,0.7489,0.052000000000000046,6,2,884892.2,1769784.4
ENG-00493,2025-02-01,C-0041,T-0137,AI Engineer,0,81.05,80.97,79.5,96.97,80.52,67.19,4.079999999999998,3.1500000000000057,-5.510000000000005,16.900000000000006,-0.010000000000005116,5.079999999999998,89.05,85.59,90.19,84.46,3.98,1,0.0,0,1,0.7374,-0.011499999999999955,7,1,884892.2,884892.2
ENG-00493,2025-03-01,C-0041,T-0137,AI Engineer,0,79.64,77.79,86.79,97.83,71.52,62.71,-1.4099999999999966,-3.1799999999999926,7.290000000000006,0.8599999999999994,-9.0,-4.479999999999997,78.87,78.61,80.25,85.95,4.34,1,0.0,0,1,0.6947,-0.04270000000000007,8,0,884892.2,0.0
ENG-00494,2025-12-01,C-0025,T-0097,BI Developer,0,77.12,75.66,76.25,98.51,70.78,63.19,0.0,0.0,0.0,0.0,0.0,0.0,73.08,66.9,82.56,81.58,3.81,1,0.0,0,1,0.6983,0.0,0,7,1178494.16,8249459.119999999
ENG-00494,2026-01-01,C-0025,T-0097,BI Developer,0,78.63,79.33,83.25,88.73,81.36,60.98,1.509999999999991,3.6700000000000017,7.0,-9.780000000000001,10.579999999999998,-2.210000000000001,77.33,80.74,87.25,83.05,4.16,1,1.0,0,1,0.7519,0.05359999999999998,1,6,1178494.16,7070964.959999999
ENG-00494,2026-02-01,C-0025,T-0097,BI Developer,0,78.62,80.6,86.59,84.96,76.43,63.5,-0.009999999999990905,1.269999999999996,3.3400000000000034,-3.7700000000000102,-4.929999999999993,2.520000000000003,81.56,82.53,81.14,83.79,4.33,1,3.0,0,1,0.7391,-0.012800000000000034,2,5,1178494.16,5892470.8
ENG-00494,2026-03-01,C-0025,T-0097,BI Developer,0,80.99,86.8,84.5,95.95,77.93,57.55,2.3699999999999903,6.200000000000003,-2.0900000000000034,10.990000000000009,1.5,-5.950000000000003,81.28,85.76,96.37,88.28,4.23,1,0.0,0,1,0.6597,-0.07940000000000003,3,4,1178494.16,4713976.64
ENG-00494,2026-04-01,C-0025,T-0097,BI Developer,0,81.01,82.24,81.95,98.37,67.15,71.58,0.020000000000010232,-4.560000000000002,-2.549999999999997,2.4200000000000017,-10.780000000000001,14.030000000000001,84.39,87.5,85.27,86.17,4.1,1,0.0,0,1,0.652,-0.007699999999999929,4,3,1178494.16,3535482.4799999995
ENG-00494,2026-05-01,C-0025,T-0097,BI Developer,0,79.43,82.42,82.69,93.99,72.7,62.92,-1.5799999999999983,0.18000000000000682,0.7399999999999949,-4.38000000000001,5.549999999999997,-8.659999999999997,80.46,85.81,82.7,85.41,4.13,1,0.0,0,1,0.6066,-0.045399999999999996,5,2,1178494.16,2356988.32
ENG-00494,2026-06-01,C-0025,T-0097,BI Developer,0,78.89,82.44,85.25,92.82,69.28,61.37,-0.5400000000000063,0.01999999999999602,2.5600000000000023,-1.1700000000000017,-3.4200000000000017,-1.5500000000000043,87.15,89.68,88.47,86.02,4.26,1,0.0,0,1,0.7952,0.1886,6,1,1178494.16,1178494.16
ENG-00494,2026-07-01,C-0025,T-0097,BI Developer,0,79.09,80.07,87.48,92.15,73.27,60.8,0.20000000000000284,-2.3700000000000045,2.230000000000004,-0.6699999999999875,3.989999999999995,-0.5700000000000003,80.07,74.99,87.06,85.68,4.37,1,0.0,0,1,0.5976,-0.1976,7,0,1178494.16,0.0
ENG-00495,2024-08-01,C-0026,T-0457,AI Engineer,0,82.67,89.83,93.19,81.83,80.24,65.84,0.0,0.0,0.0,0.0,0.0,0.0,94.68,92.02,97.08,89.0,4.66,1,3.0,0,1,0.7195,0.0,0,11,2579442.83,28373871.130000003
ENG-00495,2024-09-01,C-0026,T-0457,AI Engineer,0,82.78,84.94,95.2,86.21,83.0,64.06,0.10999999999999943,-4.890000000000001,2.010000000000005,4.3799999999999955,2.760000000000005,-1.7800000000000011,84.82,80.97,74.71,88.85,4.76,1,2.0,0,1,0.7676,0.04809999999999992,1,10,2579442.83,25794428.3
ENG-00495,2024-10-01,C-0026,T-0457,AI Engineer,0,76.53,90.39,90.39,53.3,77.86,67.6,-6.25,5.450000000000003,-4.810000000000002,-32.91,-5.140000000000001,3.539999999999992,91.87,90.74,89.71,81.11,4.52,1,9.0,1,1,0.7064,-0.06119999999999992,2,9,2579442.83,23214985.47
ENG-00495,2024-11-01,C-0026,T-0457,AI Engineer,0,85.7,85.46,94.31,94.59,76.98,75.02,9.170000000000002,-4.930000000000007,3.9200000000000017,41.290000000000006,-0.8799999999999955,7.420000000000002,83.53,88.8,100.0,90.84,4.72,1,0.0,0,1,0.6986,-0.007800000000000029,3,8,2579442.83,20635542.64
ENG-00495,2024-12-01,C-0026,T-0457,AI Engineer,0,82.6,82.81,91.16,94.57,75.9,66.85,-3.1000000000000085,-2.6499999999999915,-3.1500000000000057,-0.020000000000010232,-1.0799999999999983,-8.170000000000002,85.26,76.81,82.09,88.67,4.56,1,1.0,0,1,0.583,-0.11560000000000004,4,7,2579442.83,18056099.810000002
ENG-00495,2025-01-01,C-0026,T-0457,AI Engineer,0,81.59,82.55,89.45,98.03,77.64,59.07,-1.009999999999991,-0.2600000000000051,-1.7099999999999937,3.460000000000008,1.7399999999999949,-7.779999999999994,79.51,91.57,80.82,88.83,4.47,1,0.0,0,1,0.7656,0.18259999999999998,5,6,2579442.83,15476656.98
ENG-00495,2025-02-01,C-0026,T-0457,AI Engineer,0,82.62,82.02,90.23,93.15,74.65,71.22,1.0300000000000011,-0.5300000000000011,0.7800000000000011,-4.8799999999999955,-2.989999999999995,12.149999999999999,82.59,78.13,90.86,87.67,4.51,1,0.0,0,1,0.6134,-0.1522,6,5,2579442.83,12897214.15
ENG-00495,2025-03-01,C-0026,T-0457,AI Engineer,0,80.97,81.58,85.58,98.0,78.35,60.54,-1.6500000000000057,-0.4399999999999977,-4.650000000000006,4.849999999999994,3.6999999999999886,-10.68,79.74,77.58,85.83,87.09,4.28,1,0.0,0,1,0.7365,0.1231000000000001,7,4,2579442.83,10317771.32
ENG-00495,2025-04-01,C-0026,T-0457,AI Engineer,0,83.93,80.45,91.55,100.0,73.68,72.29,2.960000000000008,-1.1299999999999955,5.969999999999999,2.0,-4.6699999999999875,11.750000000000007,80.73,90.94,87.37,89.22,4.58,1,0.0,0,1,0.8219,0.08539999999999992,8,3,2579442.83,7738328.49
ENG-00495,2025-05-01,C-0026,T-0457,AI Engineer,0,80.35,91.87,82.97,80.48,78.15,64.87,-3.5800000000000125,11.420000000000002,-8.579999999999998,-19.519999999999996,4.469999999999999,-7.420000000000002,88.3,83.4,100.0,85.91,4.15,1,4.0,1,1,0.7509,-0.07099999999999995,9,2,2579442.83,5158885.66
ENG-00495,2025-06-01,C-0026,T-0457,AI Engineer,0,82.95,79.5,85.53,100.0,77.18,71.97,2.6000000000000085,-12.370000000000005,2.5600000000000023,19.519999999999996,-0.9699999999999989,7.099999999999994,83.29,77.52,85.37,86.74,4.28,1,0.0,0,1,0.7235,-0.02739999999999998,10,1,2579442.83,2579442.83
ENG-00495,2025-07-01,C-0026,T-0457,AI Engineer,0,83.95,80.19,86.93,99.95,83.93,69.7,1.0,0.6899999999999977,1.4000000000000057,-0.04999999999999716,6.75,-2.269999999999996,79.84,81.74,83.34,87.49,4.35,1,0.0,0,1,0.7586,0.03510000000000002,11,0,2579442.83,0.0
ENG-00496,2026-02-01,C-0011,T-0190,AI Engineer,0,75.54,87.05,83.49,90.21,69.34,43.2,0.0,0.0,0.0,0.0,0.0,0.0,93.98,88.47,83.46,86.59,4.17,1,2.0,0,1,0.6334,0.0,0,12,2263012.26,27156147.119999997
ENG-00496,2026-03-01,C-0011,T-0190,AI Engineer,0,79.05,82.84,82.59,92.94,68.62,64.72,3.509999999999991,-4.209999999999994,-0.8999999999999915,2.730000000000004,-0.7199999999999989,21.519999999999996,89.09,82.7,82.35,85.28,4.13,1,2.0,0,1,0.4905,-0.14289999999999997,1,11,2263012.26,24893134.86
ENG-00496,2026-04-01,C-0011,T-0190,AI Engineer,0,72.54,78.48,84.05,68.62,70.78,58.86,-6.509999999999991,-4.359999999999999,1.4599999999999937,-24.319999999999993,2.1599999999999966,-5.859999999999999,75.38,71.91,75.53,77.97,4.2,1,5.0,1,1,0.6779,0.18739999999999996,2,10,2263012.26,22630122.599999998
ENG-00496,2026-05-01,C-0011,T-0190,AI Engineer,0,77.18,78.19,83.56,82.83,77.93,63.32,4.640000000000001,-0.29000000000000625,-0.4899999999999949,14.209999999999994,7.150000000000006,4.460000000000001,77.66,75.25,81.13,81.23,4.18,1,2.0,0,1,0.7146,0.036700000000000066,3,9,2263012.26,20367110.339999996
ENG-00496,2026-06-01,C-0011,T-0190,AI Engineer,0,80.65,76.1,90.02,97.23,80.86,60.24,3.469999999999999,-2.0900000000000034,6.459999999999994,14.400000000000006,2.9299999999999926,-3.0799999999999983,77.05,65.14,68.24,86.25,4.5,1,0.0,0,1,0.7305,0.015900000000000025,4,8,2263012.26,18104098.08
ENG-00496,2026-07-01,C-0011,T-0190,AI Engineer,0,75.58,80.61,88.35,72.32,81.44,55.37,-5.070000000000007,4.510000000000005,-1.6700000000000017,-24.91000000000001,0.5799999999999983,-4.8700000000000045,78.81,90.99,78.74,81.25,4.42,1,4.0,1,1,0.7315,0.0010000000000000009,5,7,2263012.26,15841085.819999998
ENG-00496,2026-08-01,C-0011,T-0190,AI Engineer,0,79.38,80.65,83.15,100.0,72.11,58.86,3.799999999999997,0.04000000000000625,-5.199999999999989,27.680000000000007,-9.329999999999998,3.490000000000002,80.21,81.61,79.0,86.36,4.16,1,0.0,0,1,0.7369,0.00539999999999996,6,6,2263012.26,13578073.559999999
ENG-00497,2026-06-01,C-0016,T-0210,Data Scientist,0,69.51,77.33,88.12,43.55,77.64,60.96,0.0,0.0,0.0,0.0,0.0,0.0,85.56,64.5,69.53,72.66,4.41,1,11.0,1,1,0.7251,0.0,0,10,1307877.29,13078772.9
ENG-00497,2026-07-01,C-0016,T-0210,Data Scientist,0,78.3,80.54,89.2,74.13,77.15,69.65,8.789999999999992,3.210000000000008,1.0799999999999983,30.58,-0.4899999999999949,8.690000000000005,91.36,87.93,82.89,81.97,4.46,1,5.0,1,1,0.7823,0.05720000000000003,1,9,1307877.29,11770895.61
ENG-00497,2026-08-01,C-0016,T-0210,Data Scientist,0,82.48,87.73,89.74,96.58,76.56,59.02,4.180000000000007,7.189999999999998,0.539999999999992,22.450000000000003,-0.5900000000000034,-10.630000000000003,93.3,85.75,87.28,90.65,4.49,1,0.0,0,1,0.6014,-0.18089999999999995,2,8,1307877.29,10463018.32
ENG-00497,2026-09-01,C-0016,T-0210,Data Scientist,0,79.88,83.61,87.07,100.0,67.23,57.39,-2.6000000000000085,-4.1200000000000045,-2.6700000000000017,3.4200000000000017,-9.329999999999998,-1.6300000000000026,87.37,86.9,81.52,88.92,4.35,1,0.0,0,1,0.5411,-0.06030000000000002,3,7,1307877.29,9155141.030000001
ENG-00497,2026-10-01,C-0016,T-0210,Data Scientist,0,85.37,83.68,88.78,100.0,79.03,74.22,5.490000000000009,0.07000000000000739,1.710000000000008,0.0,11.799999999999997,16.83,86.92,82.54,91.23,89.55,4.44,1,0.0,0,1,0.7475,0.20640000000000003,4,6,1307877.29,7847263.74
ENG-00497,2026-11-01,C-0016,T-0210,Data Scientist,0,80.27,81.73,84.5,94.74,75.03,63.66,-5.1000000000000085,-1.9500000000000028,-4.280000000000001,-5.260000000000005,-4.0,-10.560000000000002,85.03,84.48,80.94,85.95,4.22,1,0.0,0,1,0.7603,0.012799999999999923,5,5,1307877.29,6539386.45
ENG-00497,2026-12-01,C-0016,T-0210,Data Scientist,1,68.58,73.23,82.63,65.03,69.82,51.35,-11.689999999999998,-8.5,-1.8700000000000045,-29.709999999999994,-5.210000000000008,-12.309999999999995,69.54,67.53,70.7,74.47,4.13,1,6.0,1,1,0.4919,-0.26839999999999997,6,4,1307877.29,5231509.16
ENG-00497,2027-01-01,C-0016,T-0210,Data Scientist,1,68.9,71.07,73.1,80.83,59.56,57.07,0.3200000000000074,-2.160000000000011,-9.530000000000001,15.799999999999997,-10.259999999999991,5.719999999999999,70.91,71.08,73.39,74.22,3.65,1,2.0,0,1,0.5832,0.09130000000000005,7,3,1307877.29,3923631.87
ENG-00497,2027-02-01,C-0016,T-0210,Data Scientist,1,63.69,70.19,68.27,64.89,76.88,39.87,-5.210000000000008,-0.8799999999999955,-4.829999999999998,-15.939999999999998,17.319999999999993,-17.200000000000003,63.77,62.98,67.18,68.19,3.41,1,6.0,1,1,0.7615,0.1782999999999999,8,2,1307877.29,2615754.58
ENG-00498,2026-06-01,C-0045,T-0193,AI Engineer,0,73.22,78.25,69.7,83.59,67.88,64.09,0.0,0.0,0.0,0.0,0.0,0.0,77.27,73.03,85.54,76.59,3.49,1,2.0,0,1,0.5771,0.0,0,12,870590.97,10447091.64
ENG-00498,2026-07-01,C-0045,T-0193,AI Engineer,0,74.91,83.42,86.8,69.34,71.41,60.58,1.6899999999999977,5.170000000000002,17.099999999999994,-14.25,3.530000000000001,-3.510000000000005,82.61,82.81,85.48,81.08,4.34,1,6.0,1,1,0.6259,0.048800000000000066,1,11,870590.97,9576500.67
ENG-00498,2026-08-01,C-0045,T-0193,AI Engineer,0,80.88,84.42,81.26,95.46,80.02,62.15,5.969999999999999,1.0,-5.539999999999992,26.11999999999999,8.61,1.5700000000000003,85.37,73.46,81.51,86.07,4.06,1,0.0,0,1,0.7008,0.07489999999999997,2,10,870590.97,8705909.7
ENG-00499,2025-04-01,C-0051,T-0491,AI Engineer,0,81.42,83.23,95.91,85.02,67.33,71.61,0.0,0.0,0.0,0.0,0.0,0.0,80.34,87.56,78.77,88.12,4.8,1,2.0,0,1,0.5781,0.0,0,8,2111712.52,16893700.16
ENG-00499,2025-05-01,C-0051,T-0491,AI Engineer,0,77.84,85.62,84.65,75.8,76.49,64.35,-3.5799999999999983,2.3900000000000006,-11.259999999999991,-9.219999999999999,9.159999999999997,-7.260000000000005,74.66,80.32,92.45,82.83,4.23,1,4.0,1,1,0.6026,0.024500000000000077,1,7,2111712.52,14781987.64
ENG-00499,2025-06-01,C-0051,T-0491,AI Engineer,0,80.63,81.53,87.21,87.73,76.92,68.62,2.789999999999992,-4.090000000000003,2.559999999999988,11.930000000000007,0.4300000000000068,4.27000000000001,88.29,74.8,88.77,85.07,4.36,1,2.0,0,1,0.8087,0.20609999999999995,2,6,2111712.52,12670275.120000001
ENG-00499,2025-07-01,C-0051,T-0491,AI Engineer,0,79.63,83.03,89.42,87.66,67.29,66.79,-1.0,1.5,2.210000000000008,-0.07000000000000739,-9.629999999999995,-1.8299999999999983,89.61,84.28,86.78,86.42,4.47,1,2.0,0,1,0.676,-0.13269999999999993,3,5,2111712.52,10558562.6
ENG-00499,2025-08-01,C-0051,T-0491,AI Engineer,0,82.94,82.95,89.19,100.0,74.06,66.29,3.3100000000000023,-0.0799999999999983,-0.23000000000000398,12.340000000000003,6.769999999999996,-0.5,82.17,85.77,89.44,89.4,4.46,1,0.0,0,1,0.6645,-0.011500000000000066,4,4,2111712.52,8446850.08
ENG-00499,2025-09-01,C-0051,T-0491,AI Engineer,0,81.67,82.23,83.7,100.0,79.67,62.13,-1.269999999999996,-0.7199999999999989,-5.489999999999995,0.0,5.609999999999999,-4.160000000000004,83.81,83.31,89.33,87.18,4.18,1,0.0,0,1,0.9114,0.2469,5,3,2111712.52,6335137.5600000005
ENG-00499,2025-10-01,C-0051,T-0491,AI Engineer,0,80.9,85.12,86.11,85.55,87.79,60.61,-0.769999999999996,2.8900000000000006,2.4099999999999966,-14.450000000000003,8.120000000000005,-1.5200000000000031,85.13,81.45,84.86,85.58,4.31,1,2.0,0,1,0.9147,0.0032999999999999696,6,2,2111712.52,4223425.04
ENG-00499,2025-11-01,C-0051,T-0491,AI Engineer,0,77.56,85.03,88.17,73.29,80.32,59.81,-3.3400000000000034,-0.09000000000000341,2.0600000000000023,-12.259999999999991,-7.470000000000013,-0.7999999999999972,79.88,84.58,88.53,83.19,4.41,1,5.0,1,1,0.9158,0.0010999999999999899,7,1,2111712.52,2111712.52
ENG-00499,2025-12-01,C-0051,T-0491,AI Engineer,0,84.09,80.89,91.38,100.0,80.46,67.58,6.530000000000001,-4.140000000000001,3.2099999999999937,26.709999999999994,0.14000000000000057,7.769999999999996,79.54,75.33,86.23,89.34,4.57,1,0.0,0,1,0.4834,-0.43239999999999995,8,0,2111712.52,0.0
ENG-00500,2024-10-01,C-0048,T-0170,Data Analyst,0,71.09,79.77,81.9,68.34,67.75,54.68,0.0,0.0,0.0,0.0,0.0,0.0,74.63,78.69,82.58,77.66,4.1,1,5.0,1,1,0.5981,0.0,0,11,2352328.14,25875609.540000003
ENG-00500,2024-11-01,C-0048,T-0170,Data Analyst,0,75.96,76.5,78.56,82.54,87.65,57.35,4.86999999999999,-3.269999999999996,-3.3400000000000034,14.200000000000003,19.900000000000006,2.6700000000000017,73.92,64.57,70.93,78.73,3.93,1,3.0,0,1,0.7281,0.13,1,10,2352328.14,23523281.400000002
ENG-00500,2024-12-01,C-0048,T-0170,Data Analyst,0,74.22,78.48,76.69,78.09,75.56,61.53,-1.7399999999999949,1.980000000000004,-1.8700000000000045,-4.450000000000003,-12.090000000000003,4.18,80.22,73.88,74.63,77.76,3.83,1,3.0,0,1,0.7332,0.005099999999999993,2,9,2352328.14,21170953.26
ENG-00500,2025-01-01,C-0048,T-0170,Data Analyst,0,71.19,77.57,80.61,69.53,72.4,54.55,-3.030000000000001,-0.9100000000000108,3.9200000000000017,-8.560000000000002,-3.1599999999999966,-6.980000000000004,78.96,72.88,79.11,76.62,4.03,1,5.0,1,1,0.5931,-0.1401,3,8,2352328.14,18818625.12
ENG-00500,2025-02-01,C-0048,T-0170,Data Analyst,0,71.83,72.94,74.56,80.13,70.8,60.2,0.6400000000000006,-4.6299999999999955,-6.049999999999997,10.599999999999994,-1.6000000000000085,5.650000000000006,70.96,65.12,79.71,75.31,3.73,1,3.0,0,1,0.6429,0.049800000000000066,4,7,2352328.14,16466296.98
ENG-00500,2025-03-01,C-0048,T-0170,Data Analyst,0,79.88,75.62,82.23,91.44,74.05,75.64,8.049999999999997,2.680000000000007,7.670000000000002,11.310000000000002,3.25,15.439999999999998,75.08,79.5,79.49,81.89,4.11,1,1.0,0,1,0.7105,0.0676,5,6,2352328.14,14113968.84
ENG-00500,2025-04-01,C-0048,T-0170,Data Analyst,0,73.19,75.56,81.31,86.75,69.46,51.36,-6.689999999999998,-0.060000000000002274,-0.9200000000000017,-4.689999999999998,-4.590000000000003,-24.28,77.02,70.71,86.8,80.37,4.07,1,2.0,0,1,0.5882,-0.12230000000000008,6,5,2352328.14,11761640.700000001
ENG-00500,2025-05-01,C-0048,T-0170,Data Analyst,0,77.64,80.15,82.67,88.02,72.56,62.91,4.450000000000003,4.590000000000003,1.3599999999999994,1.269999999999996,3.1000000000000085,11.549999999999997,89.29,73.17,82.8,83.0,4.13,1,1.0,0,1,0.6046,0.01640000000000008,7,4,2352328.14,9409312.56
ENG-00500,2025-06-01,C-0048,T-0170,Data Analyst,0,76.6,74.98,84.88,90.39,74.23,58.34,-1.0400000000000063,-5.170000000000002,2.2099999999999937,2.3700000000000045,1.6700000000000017,-4.569999999999993,72.25,75.78,69.9,82.3,4.24,1,0.0,0,1,0.7096,0.10499999999999998,8,3,2352328.14,7056984.42
ENG-00500,2025-07-01,C-0048,T-0170,Data Analyst,0,71.1,75.0,83.57,79.75,72.06,44.42,-5.5,0.01999999999999602,-1.3100000000000023,-10.64,-2.1700000000000017,-13.920000000000002,74.5,71.58,74.14,79.18,4.18,1,3.0,0,1,0.6364,-0.07320000000000004,9,2,2352328.14,4704656.28
ENG-00500,2025-08-01,C-0048,T-0170,Data Analyst,0,74.17,80.66,76.91,90.2,70.96,49.7,3.0700000000000074,5.659999999999997,-6.659999999999997,10.450000000000003,-1.1000000000000085,5.280000000000001,79.41,86.35,85.27,81.73,3.85,1,0.0,0,1,0.5309,-0.10549999999999993,10,1,2352328.14,2352328.14
ENG-00500,2025-09-01,C-0048,T-0170,Data Analyst,0,71.2,76.18,79.64,79.99,67.33,50.63,-2.969999999999999,-4.47999999999999,2.730000000000004,-10.210000000000008,-3.6299999999999955,0.9299999999999997,73.53,74.81,62.7,78.34,3.98,1,4.0,1,1,0.5902,0.05929999999999991,11,0,2352328.14,0.0
ENG-00501,2025-10-01,C-0019,T-0171,Data Engineer,0,73.7,78.67,67.59,98.66,71.37,50.39,0.0,0.0,0.0,0.0,0.0,0.0,78.66,76.52,75.07,79.79,3.38,1,0.0,0,1,0.5242,0.0,0,10,958964.4,9589644.0
ENG-00501,2025-11-01,C-0019,T-0171,Data Engineer,0,70.21,73.32,71.2,85.77,69.26,50.49,-3.490000000000009,-5.3500000000000085,3.6099999999999994,-12.89,-2.1099999999999994,0.10000000000000142,80.01,73.63,70.72,75.69,3.56,1,2.0,0,1,0.5317,0.007499999999999951,1,9,958964.4,8630679.6
ENG-00501,2025-12-01,C-0019,T-0171,Data Engineer,0,71.13,72.59,76.47,88.57,68.63,48.41,0.9200000000000017,-0.7299999999999898,5.269999999999996,2.799999999999997,-0.6300000000000097,-2.0800000000000054,71.48,72.84,72.69,77.94,3.82,1,1.0,0,1,0.7456,0.2139000000000001,2,8,958964.4,7671715.2
ENG-00501,2026-01-01,C-0019,T-0171,Data Engineer,0,64.99,72.98,69.95,59.51,72.24,50.08,-6.140000000000001,0.39000000000000057,-6.519999999999996,-29.059999999999995,3.6099999999999994,1.6700000000000017,73.32,62.72,72.23,68.55,3.5,1,7.0,1,1,0.6292,-0.11640000000000006,3,7,958964.4,6712750.8
ENG-00501,2026-02-01,C-0019,T-0171,Data Engineer,0,65.59,73.58,76.97,64.85,62.56,47.24,0.6000000000000085,0.5999999999999943,7.019999999999996,5.339999999999996,-9.679999999999993,-2.8399999999999963,77.62,67.82,71.93,72.58,3.85,1,6.0,1,1,0.5007,-0.12849999999999995,4,6,958964.4,5753786.4
ENG-00501,2026-03-01,C-0019,T-0171,Data Engineer,0,65.41,73.01,67.65,72.01,70.5,43.25,-0.18000000000000682,-0.5699999999999932,-9.319999999999993,7.160000000000011,7.939999999999998,-3.990000000000002,77.77,75.71,71.77,70.88,3.38,1,4.0,1,1,0.5647,0.06399999999999995,5,5,958964.4,4794822.0
ENG-00501,2026-04-01,C-0019,T-0171,Data Engineer,1,55.46,66.53,59.6,49.66,71.41,31.3,-9.949999999999996,-6.480000000000004,-8.050000000000004,-22.35000000000001,0.9099999999999966,-11.95,65.45,54.78,60.93,59.89,2.98,1,9.0,1,1,0.6614,0.09670000000000001,6,4,958964.4,3835857.6
ENG-00501,2026-05-01,C-0019,T-0171,Data Engineer,1,55.64,63.7,61.87,57.37,59.69,34.57,0.17999999999999972,-2.8299999999999983,2.269999999999996,7.710000000000001,-11.719999999999999,3.2699999999999996,61.62,57.52,57.45,61.48,3.09,1,6.0,1,1,0.488,-0.1734,7,3,958964.4,2876893.2
ENG-00501,2026-06-01,C-0019,T-0171,Data Engineer,1,46.46,60.84,51.23,28.24,70.71,23.74,-9.18,-2.8599999999999994,-10.64,-29.13,11.019999999999996,-10.830000000000002,62.55,56.84,60.58,49.33,2.56,1,11.0,1,1,0.7265,0.23850000000000005,8,2,958964.4,1917928.8
ENG-00502,2024-01-01,C-0009,T-0164,BI Developer,0,69.74,71.75,73.66,81.23,68.99,52.37,0.0,0.0,0.0,0.0,0.0,0.0,71.58,63.81,76.02,74.79,3.68,1,3.0,0,1,0.7588,0.0,0,6,1066910.14,6401460.84
ENG-00502,2024-02-01,C-0009,T-0164,BI Developer,1,68.57,70.59,71.93,76.85,80.37,45.59,-1.1700000000000017,-1.1599999999999966,-1.7299999999999898,-4.38000000000001,11.38000000000001,-6.779999999999994,73.86,68.91,64.95,72.62,3.6,1,4.0,1,1,0.5666,-0.19220000000000004,1,5,1066910.14,5334550.699999999
ENG-00502,2024-03-01,C-0009,T-0164,BI Developer,1,62.3,64.32,64.39,67.19,65.38,50.51,-6.269999999999996,-6.27000000000001,-7.540000000000006,-9.659999999999997,-14.990000000000009,4.919999999999995,59.65,59.35,61.64,65.06,3.22,1,4.0,1,1,0.7602,0.1936,2,4,1066910.14,4267640.56
ENG-00502,2024-04-01,C-0009,T-0164,BI Developer,1,54.55,56.59,52.48,58.48,71.5,37.43,-7.75,-7.72999999999999,-11.910000000000004,-8.71,6.1200000000000045,-13.079999999999998,57.69,50.74,51.6,55.62,2.62,1,6.0,1,1,0.7336,-0.026599999999999957,3,3,1066910.14,3200730.42
ENG-00502,2024-05-01,C-0009,T-0164,BI Developer,1,46.1,57.2,54.54,43.37,49.94,23.66,-8.449999999999996,0.6099999999999994,2.0600000000000023,-15.11,-21.560000000000002,-13.77,58.78,52.44,59.48,52.81,2.73,1,9.0,1,1,0.5037,-0.2299,4,2,1066910.14,2133820.28
ENG-00503,2025-12-01,C-0010,T-0164,BI Developer,0,82.59,83.46,83.36,94.69,78.25,71.87,0.0,0.0,0.0,0.0,0.0,0.0,79.27,81.76,76.57,86.23,4.17,1,1.0,0,1,0.8101,0.0,0,6,1717913.44,10307480.64
ENG-00503,2026-01-01,C-0010,T-0164,BI Developer,0,83.06,82.57,86.89,99.63,81.39,64.52,0.46999999999999886,-0.8900000000000006,3.530000000000001,4.939999999999998,3.1400000000000006,-7.3500000000000085,84.16,71.58,81.93,88.35,4.34,1,0.0,0,1,0.7757,-0.0344000000000001,1,5,1717913.44,8589567.2
