engagement_id,as_of_date,behs,health_band,client_id,client_name,industry,talent_id,role,monthly_contract_value,risk_probability,risk_band,contract_exposure,risk_adjusted_exposure
ENG-01066,2025-12-01,82.05,Healthy,C-0046,Client 046,Logistics,T-0466,ML Engineer,3309360.5,0.0074540312177445,Low,0.0,0.0
ENG-01067,2026-08-01,80.61,Healthy,C-0016,Client 016,Energy,T-0270,Data Engineer,1737239.27,0.1129014389133384,Low,17372392.7,1961368.1331975758
ENG-01068,2025-06-01,82.85,Healthy,C-0018,Client 018,Banking,T-0341,Data Analyst,2118327.86,0.0072438253594117,Low,0.0,0.0
ENG-01069,2026-11-01,52.07,Critical,C-0020,Client 020,Healthcare,T-0455,Data Analyst,859786.42,0.9977383181430362,Critical,1719572.84,1715683.7133060442
ENG-01070,2026-06-01,71.87,Watch,C-0054,Client 054,Healthcare,T-0488,Data Analyst,2666190.7,0.1033620993808487,Low,0.0,0.0
ENG-01071,2024-07-01,61.96,Watch,C-0030,Client 030,Healthcare,T-0250,Analytics Engineer,1504064.2,0.5479392233169904,Watch,9024385.2,4944814.617401343
ENG-01072,2026-08-01,85.16,Healthy,C-0046,Client 046,Logistics,T-0209,ML Engineer,1343203.17,0.003098060048541,Low,5372812.68,16645.2963122025
ENG-01073,2026-08-01,80.32,Healthy,C-0027,Client 027,Healthcare,T-0099,Data Engineer,1462872.38,0.0548953275699335,Low,2925744.76,160609.71698621646
ENG-01074,2026-05-01,73.79,Watch,C-0042,Client 042,Energy,T-0269,Data Engineer,2121361.93,0.3312519253906871,Low,0.0,0.0
ENG-01075,2026-02-01,80.31,Healthy,C-0032,Client 032,Banking,T-0460,Data Analyst,2319072.29,0.0413472154875649,Low,0.0,0.0
ENG-01076,2026-03-01,73.84,Watch,C-0017,Client 017,Retail,T-0244,AI Engineer,2568792.48,0.6758704097226799,Critical,0.0,0.0
ENG-01077,2025-12-01,57.55,Critical,C-0053,Client 053,Telecom,T-0175,Data Analyst,2042719.76,0.9940188689611578,Critical,4085439.52,4061003.9708796153
ENG-01078,2026-01-01,38.34,Critical,C-0043,Client 043,Insurance,T-0054,Data Scientist,2253816.41,0.9997534546943734,Critical,4507632.82,4506521.484288741
ENG-01079,2027-01-01,57.62,Critical,C-0047,Client 047,Healthcare,T-0195,ML Engineer,1933444.83,0.90929039465211,Critical,9667224.15,8790314.06254391
ENG-01080,2026-08-01,62.33,Watch,C-0057,Client 057,Retail,T-0119,Data Analyst,1495310.45,0.99902539171426,Critical,8971862.7,8963118.648274057
ENG-01081,2025-09-01,69.47,Watch,C-0015,Client 015,Insurance,T-0489,ML Engineer,3431561.74,0.2450557042704014,Low,0.0,0.0
ENG-01082,2025-02-01,71.28,Watch,C-0006,Client 006,Energy,T-0264,BI Developer,1005787.51,0.3398850297553146,Low,0.0,0.0
ENG-01083,2024-12-01,74.15,Watch,C-0035,Client 035,Logistics,T-0069,Data Scientist,2381606.04,0.0595283863143745,Low,0.0,0.0
ENG-01084,2026-08-01,81.57,Healthy,C-0020,Client 020,Healthcare,T-0034,BI Developer,1945463.01,0.0019405820076437,Low,9727315.05,18876.65256871178
ENG-01085,2025-04-01,81.05,Healthy,C-0027,Client 027,Healthcare,T-0426,Analytics Engineer,878754.72,0.0133246629689831,Low,0.0,0.0
ENG-01086,2026-03-01,83.14,Healthy,C-0015,Client 015,Insurance,T-0466,ML Engineer,2777239.64,0.0047471503877326,Low,0.0,0.0
ENG-01087,2026-02-01,68.47,Watch,C-0024,Client 024,Logistics,T-0382,ML Engineer,990460.99,0.943971059225612,Critical,1980921.98,1869933.0197038965
ENG-01088,2026-08-01,80.44,Healthy,C-0024,Client 024,Logistics,T-0062,AI Engineer,1674127.89,0.029374487619827,Low,16741278.899999999,491766.4897881209
ENG-01089,2025-07-01,76.47,Watch,C-0022,Client 022,Telecom,T-0050,ML Engineer,2368597.89,0.1016075306607961,Low,0.0,0.0
ENG-01090,2026-08-01,74.32,Watch,C-0045,Client 045,FinTech,T-0099,Data Engineer,1517294.63,0.1226158448148219,Low,6069178.52,744177.4515617704
ENG-01091,2025-03-01,57.13,Critical,C-0036,Client 036,FinTech,T-0376,Analytics Engineer,2389301.65,0.948737739649854,Critical,4778603.3,4533641.293525333
ENG-01092,2025-05-01,76.71,Watch,C-0029,Client 029,Retail,T-0383,Data Engineer,3059398.59,0.3068655704760301,Low,0.0,0.0
ENG-01093,2026-04-01,80.94,Healthy,C-0007,Client 007,FinTech,T-0419,Data Analyst,2638723.22,0.0045342492178758,Low,0.0,0.0
ENG-01094,2024-12-01,60.55,Watch,C-0035,Client 035,Logistics,T-0049,ML Engineer,1061503.74,0.8291690293851787,Critical,2123007.48,1760332.0515690742
ENG-01095,2026-03-01,72.01,Watch,C-0011,Client 011,Retail,T-0077,AI Engineer,912420.05,0.7866623440557479,Critical,0.0,0.0
ENG-01096,2025-04-01,77.79,Watch,C-0019,Client 019,Energy,T-0451,BI Developer,1539174.18,0.033692916278718,Low,0.0,0.0
ENG-01097,2026-03-01,73.24,Watch,C-0025,Client 025,Energy,T-0465,Data Analyst,1466197.98,0.0445432426019478,Low,0.0,0.0
ENG-01098,2025-02-01,45.0,Critical,C-0009,Client 009,Banking,T-0363,AI Engineer,2202917.3,0.9983954184780726,Critical,8811669.2,8797530.158424342
ENG-01099,2024-10-01,61.84,Watch,C-0024,Client 024,Logistics,T-0054,Data Scientist,1370461.1,0.9022162740107288,Critical,2740922.2,2472904.6146372897
ENG-01100,2026-04-01,47.96,Critical,C-0017,Client 017,Retail,T-0035,Data Scientist,1386103.52,0.8940226094014923,Critical,4158310.56,3717623.6575529804
ENG-01101,2025-11-01,75.32,Watch,C-0051,Client 051,Energy,T-0028,Data Scientist,2191969.0,0.0284216156885066,Low,0.0,0.0
ENG-01102,2026-08-01,83.99,Healthy,C-0052,Client 052,Banking,T-0346,BI Developer,1190711.93,0.0030860853532542,Low,0.0,0.0
ENG-01103,2026-08-01,76.52,Watch,C-0001,Client 001,FinTech,T-0423,Data Analyst,2101592.81,0.0153356236787275,Low,18914335.29,290063.1281407151
ENG-01104,2024-10-01,74.68,Watch,C-0037,Client 037,Energy,T-0316,ML Engineer,1842632.41,0.0374765009647132,Low,0.0,0.0
ENG-01105,2026-08-01,63.29,Watch,C-0039,Client 039,Telecom,T-0132,Analytics Engineer,2231923.68,0.2211093192971971,Low,4463847.36,986998.2512161904
ENG-01106,2025-11-01,76.66,Watch,C-0023,Client 023,Banking,T-0379,Data Analyst,3107965.61,0.0391990107900501,Low,0.0,0.0
ENG-01107,2026-03-01,75.12,Watch,C-0029,Client 029,Retail,T-0030,Analytics Engineer,819118.05,0.0224052322055948,Low,0.0,0.0
ENG-01108,2025-02-01,82.98,Healthy,C-0048,Client 048,Logistics,T-0415,ML Engineer,1070720.77,0.0133880170325354,Low,0.0,0.0
ENG-01109,2024-12-01,72.76,Watch,C-0023,Client 023,Banking,T-0446,AI Engineer,3104480.53,0.0313168185229823,Low,0.0,0.0
ENG-01110,2025-08-01,50.86,Critical,C-0004,Client 004,Healthcare,T-0360,Analytics Engineer,1509913.55,0.9541269776384816,Critical,6039654.2,5762597.007827562
ENG-01111,2024-09-01,73.38,Watch,C-0023,Client 023,Banking,T-0440,BI Developer,1278098.16,0.0647568959384819,Low,0.0,0.0
ENG-01112,2026-01-01,74.83,Watch,C-0016,Client 016,Energy,T-0294,Data Engineer,2615395.14,0.1143869465476652,Low,0.0,0.0
ENG-01113,2026-05-01,79.94,Watch,C-0023,Client 023,Banking,T-0235,Analytics Engineer,1379885.01,0.0100019696012584,Low,0.0,0.0
ENG-01114,2026-08-01,60.98,Watch,C-0014,Client 014,Energy,T-0162,AI Engineer,1386405.57,0.8342379213783595,Critical,4159216.71,3469776.302712539
ENG-01115,2025-06-01,80.21,Healthy,C-0009,Client 009,Banking,T-0461,ML Engineer,1427002.75,0.0238077816773139,Low,0.0,0.0
ENG-01116,2026-01-01,73.07,Watch,C-0060,Client 060,Insurance,T-0349,AI Engineer,2668361.25,0.1398771618739292,Low,0.0,0.0
ENG-01117,2026-05-01,55.89,Critical,C-0008,Client 008,Insurance,T-0096,AI Engineer,1439509.66,0.9987726618168792,Critical,5758038.64,5750971.579317243
ENG-01118,2024-12-01,57.38,Critical,C-0043,Client 043,Insurance,T-0479,Data Engineer,868720.41,0.9919637301941344,Critical,1737440.82,1723478.2767987556
ENG-01119,2025-05-01,72.04,Watch,C-0044,Client 044,Telecom,T-0030,Analytics Engineer,2056807.5,0.5200538757870437,Watch,0.0,0.0
ENG-01120,2026-03-01,74.31,Watch,C-0038,Client 038,Energy,T-0294,Data Engineer,2230101.16,0.0043988983475115,Low,0.0,0.0
ENG-01121,2025-01-01,73.13,Watch,C-0055,Client 055,Healthcare,T-0096,AI Engineer,1371682.7,0.0314349827340209,Low,0.0,0.0
ENG-01122,2024-10-01,80.43,Healthy,C-0001,Client 001,FinTech,T-0333,Data Engineer,2479272.9,0.0336611792016743,Low,0.0,0.0
ENG-01123,2026-08-01,80.09,Healthy,C-0019,Client 019,Energy,T-0207,Data Scientist,848076.67,0.034367285728558,Low,5088460.0200000005,174876.55942568398
ENG-01124,2024-10-01,56.09,Critical,C-0012,Client 012,Logistics,T-0219,AI Engineer,1718510.69,0.991587125900341,Critical,3437021.38,3408106.1518522236
ENG-01125,2026-08-01,78.26,Watch,C-0035,Client 035,Logistics,T-0336,Data Scientist,2225794.21,0.0245265392351154,Low,11128971.05,272955.1451042884
ENG-01126,2026-08-01,79.93,Watch,C-0039,Client 039,Telecom,T-0379,Data Analyst,1552234.36,0.0008938930338257,Low,15522343.600000001,13875.31481268894
ENG-01127,2026-05-01,66.34,Watch,C-0054,Client 054,Healthcare,T-0191,Data Analyst,3535191.71,0.6140037639070697,Watch,0.0,0.0
ENG-01128,2026-02-01,75.93,Watch,C-0023,Client 023,Banking,T-0499,AI Engineer,1498203.07,0.0165330215419162,Low,0.0,0.0
ENG-01129,2025-02-01,57.69,Critical,C-0015,Client 015,Insurance,T-0250,Analytics Engineer,1273084.72,0.9904945698405072,Critical,3819254.16,3782950.506320768
ENG-01130,2025-08-01,42.56,Critical,C-0056,Client 056,FinTech,T-0081,Data Scientist,1941507.96,0.9993315952110616,Critical,15532063.68,15521681.974254193
ENG-01131,2026-05-01,80.09,Healthy,C-0041,Client 041,Banking,T-0004,Analytics Engineer,2884280.75,0.0552133466162386,Low,0.0,0.0
ENG-01132,2026-01-01,79.36,Watch,C-0046,Client 046,Logistics,T-0102,Data Scientist,1702771.42,0.006031588221417,Low,0.0,0.0
ENG-01133,2026-02-01,79.53,Watch,C-0027,Client 027,Healthcare,T-0346,BI Developer,2970216.76,0.0040556951598276,Low,0.0,0.0
ENG-01134,2024-05-01,44.87,Critical,C-0027,Client 027,Healthcare,T-0270,Data Engineer,1648321.34,0.9982813283624056,Critical,9889928.040000001,9872930.501179803
ENG-01135,2024-12-01,74.03,Watch,C-0024,Client 024,Logistics,T-0169,BI Developer,2857549.73,0.115857588959533,Low,0.0,0.0
ENG-01136,2025-02-01,80.71,Healthy,C-0045,Client 045,FinTech,T-0241,Data Scientist,1043700.14,0.0784201303138834,Low,0.0,0.0
ENG-01137,2026-06-01,81.09,Healthy,C-0013,Client 013,Insurance,T-0420,Data Scientist,916777.25,0.0092564770739702,Low,0.0,0.0
ENG-01138,2026-08-01,76.59,Watch,C-0059,Client 059,Insurance,T-0286,Data Scientist,1767124.2,0.0428164179385454,Low,14136993.6,605295.4263721415
ENG-01139,2026-08-01,80.73,Healthy,C-0011,Client 011,Retail,T-0030,Analytics Engineer,1022435.02,0.0396933064851865,Low,3067305.06,121751.47983014336
ENG-01140,2025-05-01,62.59,Watch,C-0028,Client 028,Energy,T-0025,BI Developer,1222612.07,0.1773242694408728,Low,0.0,0.0
ENG-01141,2026-04-01,55.35,Critical,C-0019,Client 019,Energy,T-0242,AI Engineer,2591134.99,0.96383610909255,Critical,5182269.98,4994858.933790327
ENG-01142,2026-08-01,79.31,Watch,C-0039,Client 039,Telecom,T-0203,Data Analyst,2165029.83,0.0380043080543797,Low,19485268.47,740524.1454561718
ENG-01143,2025-03-01,58.47,Critical,C-0041,Client 041,Banking,T-0426,Analytics Engineer,934846.36,0.975038662392194,Critical,3739385.44,3646045.377586446
ENG-01144,2025-10-01,56.8,Critical,C-0056,Client 056,FinTech,T-0292,Data Engineer,1719812.71,0.9858000265228088,Critical,5159438.13,5086174.245396791
ENG-01145,2025-01-01,78.5,Watch,C-0048,Client 048,Logistics,T-0379,Data Analyst,2832385.73,0.148788901452116,Low,0.0,0.0
ENG-01146,2025-12-01,68.43,Watch,C-0015,Client 015,Insurance,T-0293,Data Engineer,2945708.7,0.5989772106660216,Watch,0.0,0.0
ENG-01147,2024-11-01,77.54,Watch,C-0013,Client 013,Insurance,T-0173,Data Engineer,2026881.57,0.1251468038024935,Low,0.0,0.0
ENG-01148,2025-05-01,77.86,Watch,C-0054,Client 054,Healthcare,T-0329,Analytics Engineer,1980241.05,0.0409481711309505,Low,0.0,0.0
ENG-01149,2025-02-01,71.02,Watch,C-0030,Client 030,Healthcare,T-0311,AI Engineer,1001450.01,0.3504594334495045,Watch,0.0,0.0
ENG-01150,2026-08-01,79.01,Watch,C-0006,Client 006,Energy,T-0361,Analytics Engineer,2625277.04,0.0129849525846897,Low,5250554.08,68178.19577214905
ENG-01151,2025-04-01,45.29,Critical,C-0050,Client 050,Energy,T-0095,ML Engineer,2811685.6,0.9930403242593734,Critical,11246742.4,11168468.719757644
ENG-01152,2025-02-01,68.55,Watch,C-0039,Client 039,Telecom,T-0321,ML Engineer,908923.99,0.0480002699508762,Low,0.0,0.0
ENG-01153,2025-05-01,62.27,Watch,C-0002,Client 002,Energy,T-0143,BI Developer,1531071.5,0.7937463732519423,Critical,0.0,0.0
ENG-01154,2026-08-01,72.72,Watch,C-0047,Client 047,Healthcare,T-0396,Analytics Engineer,2326966.57,0.0578706361980575,Low,0.0,0.0
ENG-01155,2026-08-01,62.5,Watch,C-0037,Client 037,Energy,T-0400,BI Developer,2100364.42,0.095959902749136,Low,14702550.94,1410855.3583666182
ENG-01156,2024-11-01,59.08,Critical,C-0037,Client 037,Energy,T-0313,AI Engineer,1701482.63,0.9210803363511182,Critical,6805930.52,6268808.772543941
ENG-01157,2024-12-01,77.21,Watch,C-0052,Client 052,Banking,T-0474,AI Engineer,2758063.24,0.0261792823568849,Low,0.0,0.0
ENG-01158,2025-04-01,79.82,Watch,C-0030,Client 030,Healthcare,T-0269,Data Engineer,2100231.28,0.0081599550569462,Low,0.0,0.0
ENG-01159,2025-12-01,79.99,Watch,C-0028,Client 028,Energy,T-0013,Data Engineer,1920421.0,0.0369003239467116,Low,0.0,0.0
ENG-01160,2026-08-01,76.09,Watch,C-0038,Client 038,Energy,T-0304,Data Engineer,1596156.02,0.0489274571517136,Low,1596156.02,78095.85527599971
ENG-01161,2026-08-01,70.32,Watch,C-0012,Client 012,Logistics,T-0389,ML Engineer,1502305.18,0.1856739896077986,Low,6009220.72,1115755.985516248
ENG-01162,2026-02-01,69.74,Watch,C-0010,Client 010,FinTech,T-0051,AI Engineer,2719508.82,0.1197247223714507,Low,0.0,0.0
ENG-01163,2025-04-01,75.48,Watch,C-0051,Client 051,Energy,T-0053,BI Developer,2008387.34,0.0109756659542116,Low,0.0,0.0
ENG-01164,2026-08-01,71.47,Watch,C-0013,Client 013,Insurance,T-0137,AI Engineer,1857467.75,0.1018377995361507,Low,16717209.75,1702443.855324284
ENG-01165,2025-01-01,80.62,Healthy,C-0031,Client 031,Healthcare,T-0423,Data Analyst,2271528.2,0.0030445381351964,Low,0.0,0.0
ENG-01166,2024-07-01,71.48,Watch,C-0017,Client 017,Retail,T-0264,BI Developer,904768.77,0.0525874333141073,Low,0.0,0.0
ENG-01167,2025-02-01,79.1,Watch,C-0014,Client 014,Energy,T-0489,ML Engineer,967901.88,0.0832367884509959,Low,0.0,0.0
ENG-01168,2026-08-01,83.85,Healthy,C-0036,Client 036,FinTech,T-0437,Analytics Engineer,1314073.0,0.0030327340957762,Low,5256292.0,15940.935965755674
ENG-01169,2026-03-01,86.74,Healthy,C-0049,Client 049,Insurance,T-0278,Data Analyst,1264982.45,0.0008064514147999,Low,0.0,0.0
ENG-01170,2026-08-01,80.45,Healthy,C-0027,Client 027,Healthcare,T-0340,Data Analyst,987508.83,0.0097678490328215,Low,4937544.149999999,48229.185850090944
ENG-01171,2025-08-01,59.98,Critical,C-0009,Client 009,Banking,T-0166,ML Engineer,3355729.39,0.8557386731158132,Critical,0.0,0.0
ENG-01172,2025-02-01,73.31,Watch,C-0015,Client 015,Insurance,T-0046,BI Developer,1070760.87,0.0922009743976692,Low,0.0,0.0
ENG-01173,2026-08-01,84.04,Healthy,C-0010,Client 010,FinTech,T-0200,Data Scientist,1409278.48,0.0033255577729212,Low,4227835.4399999995,14059.91101012372
ENG-01174,2026-02-01,78.94,Watch,C-0053,Client 053,Telecom,T-0297,ML Engineer,1982269.89,0.1014533429171689,Low,0.0,0.0
ENG-01175,2025-04-01,57.02,Critical,C-0020,Client 020,Healthcare,T-0092,Data Scientist,2112676.17,0.9974595637783872,Critical,12676057.02,12643854.305599162
ENG-01176,2025-09-01,44.58,Critical,C-0023,Client 023,Banking,T-0111,ML Engineer,1763142.42,0.9976189602779104,Critical,3526284.84,3517888.6157245575
ENG-01177,2026-08-01,67.6,Watch,C-0005,Client 005,Healthcare,T-0008,Data Scientist,1015824.04,0.5147858566540879,Watch,2031648.08,1045863.697282433
ENG-01178,2026-06-01,68.69,Watch,C-0027,Client 027,Healthcare,T-0368,ML Engineer,3474162.77,0.0695647008219615,Low,0.0,0.0
ENG-01179,2026-08-01,63.74,Watch,C-0055,Client 055,Healthcare,T-0450,AI Engineer,957179.11,0.9660206923620664,Critical,7657432.88,7397238.612453653
ENG-01180,2026-08-01,86.1,Healthy,C-0025,Client 025,Energy,T-0414,AI Engineer,3119569.91,0.003638889292172,Low,15597849.55,56758.84770840485
ENG-01181,2026-08-01,68.15,Watch,C-0040,Client 040,Insurance,T-0190,AI Engineer,1014282.26,0.2156495572240883,Low,8114258.08,1749836.162153981
ENG-01182,2025-08-01,76.99,Watch,C-0011,Client 011,Retail,T-0297,ML Engineer,1782142.61,0.0092339818859018,Low,0.0,0.0
ENG-01183,2025-02-01,71.85,Watch,C-0009,Client 009,Banking,T-0481,Data Analyst,2883705.49,0.230816817728877,Low,0.0,0.0
ENG-01184,2025-09-01,77.23,Watch,C-0044,Client 044,Telecom,T-0296,Data Engineer,772458.97,0.5202951326539593,Watch,0.0,0.0
ENG-01185,2025-07-01,54.29,Critical,C-0004,Client 004,Healthcare,T-0148,AI Engineer,1758963.65,0.9989013604180732,Critical,7035854.6,7028124.731643758
ENG-01186,2025-09-01,85.75,Healthy,C-0027,Client 027,Healthcare,T-0170,Data Analyst,3548148.21,0.0037873938769197,Low,0.0,0.0
ENG-01187,2026-02-01,62.79,Watch,C-0020,Client 020,Healthcare,T-0364,Data Analyst,856686.27,0.7356258106448496,Critical,0.0,0.0
ENG-01188,2026-04-01,57.73,Critical,C-0001,Client 001,FinTech,T-0224,Data Scientist,977719.69,0.943873360008109,Critical,2933159.07,2768530.70683916
ENG-01189,2024-12-01,58.92,Critical,C-0032,Client 032,Banking,T-0419,Data Analyst,2808631.89,0.9757155031390292,Critical,8425895.67,8221277.033051018
ENG-01190,2025-06-01,74.2,Watch,C-0058,Client 058,Banking,T-0433,Analytics Engineer,1576445.51,0.0684111988885425,Low,0.0,0.0
ENG-01191,2025-09-01,72.82,Watch,C-0005,Client 005,Healthcare,T-0018,Data Analyst,2652460.7,0.3706654463780405,Watch,0.0,0.0
ENG-01192,2024-06-01,55.59,Critical,C-0049,Client 049,Insurance,T-0362,AI Engineer,813823.5,0.9959493034839496,Critical,4069117.5,4052634.7399193505
ENG-01193,2026-08-01,77.42,Watch,C-0033,Client 033,FinTech,T-0185,Data Scientist,2490465.66,0.0132647302024535,Low,9961862.64,132141.42023350118
ENG-01194,2024-12-01,84.11,Healthy,C-0044,Client 044,Telecom,T-0260,Data Scientist,1537968.64,0.0019983293109446,Low,0.0,0.0
ENG-01195,2026-12-01,68.69,Watch,C-0006,Client 006,Energy,T-0133,Data Scientist,2855423.43,0.7593375484219473,Critical,5710846.86,4336460.454085576
ENG-01196,2026-02-01,76.91,Watch,C-0053,Client 053,Telecom,T-0185,Data Scientist,1025091.11,0.0609690542082932,Low,0.0,0.0
ENG-01197,2026-02-01,74.86,Watch,C-0001,Client 001,FinTech,T-0166,ML Engineer,767888.16,0.0936272818872912,Low,0.0,0.0
ENG-01198,2025-03-01,81.06,Healthy,C-0055,Client 055,Healthcare,T-0026,Analytics Engineer,2695091.75,0.0023271939924142,Low,0.0,0.0
ENG-01199,2024-07-01,48.66,Critical,C-0040,Client 040,Insurance,T-0392,Data Scientist,912640.98,0.9996674458114332,Critical,5475845.88,5474024.86451666
ENG-01200,2026-05-01,85.62,Healthy,C-0021,Client 021,Retail,T-0072,Analytics Engineer,2091598.16,0.0007477539658339,Low,0.0,0.0
